Extraction_Date,ord_week_nmb,Site_Name,TCIN,Product_ID,,Product_Name,Regular_price,Regular_Price_Range,Shipping,disc_perc,markdown_price,final_price,Product_Description,availability,additional_information,price_promo,Unique_Key
27-05-2013,26,Amazon,589847,B00061W8RQ,0,McKleinUSA HALSTED Leather Brown Double Compartment Laptop Case,92.92,n/a,0,0,92.92,92.92,"Sleek, stylish bar-top design Front organizer pocket with storage space for media devices, business cards, key holder and pens Front compartment provides storage space for files and documents Back compartment padded with built-in 10 mm high-density foam laptop sleeve that protects laptops up to 15.4 in size and has organizer pockets for media devices Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage Non-slip, shock absorbing comfortable shoulder strap helps alleviating body strain",Yes,& FREE Shipping.,You Save: $97.08 (51%),26 B00061W8RQ
27-05-2013,26,Amazon,14496842,B0007XVK7M,0,"Lewis N. Clark Travel Sentry 3-Dial Combination Luggage Belt, Black, One Size",13.99,n/a,4.98,0,13.99,13.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.00 (7%),26 B0007XVK7M
27-05-2013,26,Amazon,711710,B0007YX26S,0,Travel Select Amsterdam Business Rolling Garment Bag,43.61,n/a,0,0,43.61,43.61,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $16.38 (27%),26 B0007YX26S
27-05-2013,26,Amazon,711716,B0007YX27W,0,Travel Select Amsterdam Business Rolling Garment Bag,45.32,n/a,0,0,45.32,45.32,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $14.67 (24%),26 B0007YX27W
27-05-2013,26,Amazon,14112231,B0009WH4OE,0,"SOLO Nylon 15.6"" Computer Messenger Bag",29.68,n/a,0,0,0,29.68,n/a,Yes,n/a,n/a,26 B0009WH4OE
27-05-2013,26,Amazon,14112227,B0009WKMT8,0,"SOLO Classic Collection Laptop Messenger Bag, Holds Notebook Computer up to 17 Inches, Black, PT920-4",35.27,n/a,0,0,35.27,35.27,"Nylon messenger bag with removable padded computer pocket to hold 17"" laptops. Organizer and accessory pockets under front flap. Full-length zippered pocket under flap and on back of bag. Large adjustable speed buckle secures front flap. Uniquely styled shoulder strap. Black.",Yes,& FREE Shipping.,You Save: $14.72 (29%),26 B0009WKMT8
27-05-2013,26,Amazon,10146077,B000BKCTYY,0,McKleinUSA LEXINGTON 83544 Brown Flapover Double Compartment Briefcase,120.79,n/a,0,0,120.79,120.79,"Clean line design features secure key lock on front flap Front compartment with space for files; complete with organizer for media devices, cell phone, business cards and pens Double compartment divided by secured zipper section for important documents Back compartment padded with high-density foam to provide laptop protection, including most 17 laptops Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage Non-slip, shock absorbing comfortable shoulder strap helps alleviating body strain",Yes,& FREE Shipping.,You Save: $69.21 (36%),26 B000BKCTYY
27-05-2013,26,Amazon,10146078,B000BKEQGS,0,McKleinUSA LEXINGTON 83544 Black Flapover Double Compartment Briefcase,102.95,n/a,0,0,102.95,102.95,"Clean line design features secure key lock on front flap Front compartment with space for files; complete with organizer for media devices, cell phone, business cards and pens Double compartment divided by secured zipper section for important documents Back compartment padded with high-density foam to provide laptop protection, including most 17 laptops Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage Non-slip, shock absorbing comfortable shoulder strap helps alleviating body strain",Yes,& FREE Shipping.,You Save: $87.05 (46%),26 B000BKEQGS
27-05-2013,26,Amazon,11470750,B000GHGFX8,0,"McKlein USA Chicago Leather Wheeled 17"" Laptop Case",202.61,n/a,0,0,202.61,202.61,n/a,Yes,& FREE Shipping.,You Save: $132.39 (40%),26 B000GHGFX8
27-05-2013,26,Amazon,11470965,B000GHGFXS,0,"McKlein USA Pearson Leather Expandable 15.4"" Laptop Briefcase",129.79,n/a,0,0,129.79,129.79,n/a,Yes,& FREE Shipping.,You Save: $75.21 (37%),26 B000GHGFXS
27-05-2013,26,Amazon,12733093,B000MSPGVS,0,"Wildkin English Riding Sidekick Backpack, Purple",22.72,n/a,4.62,0,22.72,22.72,"Features:Measures 15"" x 12"" x 7"" Extra-durable 600-denier polyester fabric Padded back for extra comfort Interior moisture-resistant nylon lining Adjustable padded straps Interior utility pockets and pencil holder Embroidery friendly Matching accessories available for most patterns Sized for ages 3+Pattern Description: Post to a trot with our English Riding pattern. A Classic Wildkin design, English Riding in Purple features iconic riding imagery like boots, saddles, ribbons, and jumps on a pleasant, deep lavender background. Product Description: Our Sidekick Backpacks makes school more fun. The durable exterior can stand up to just about anything even homework. And the roomy interior helps keep school work organized. Matching Lunch Boxes and Pencil Cases available in most styles. One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-safe, bpa-free, phthalate-free, and conform to all rules and r",Yes,& FREE Shipping on orders over $25.,You Save: $7.27 (24%),26 B000MSPGVS
27-05-2013,26,Amazon,11721798,B000NRTCCM,0,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",145.01,n/a,0,0,145.01,145.01,n/a,Yes,& FREE Shipping.,You Save: $129.99 (47%),26 B000NRTCCM
27-05-2013,26,Amazon,11721802,B000NRTCEA,0,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",171.8,n/a,0,0,171.8,171.8,n/a,Yes,& FREE Shipping.,You Save: $103.20 (38%),26 B000NRTCEA
27-05-2013,26,Amazon,10575655,B000P9EX0O,0,McKleinUSA LAKE FOREST 94335 Black Leather Women's Case with Removable Sleeve,110.85,n/a,0,0,110.85,110.85,n/a,Yes,& FREE Shipping.,You Save: $69.15 (38%),26 B000P9EX0O
27-05-2013,26,Amazon,10575669,B000P9GWJO,0,McKleinUSA GLEN ELLYN 94369 Pink Leather Detachable-Wheeled Women's Case,171.8,n/a,0,0,171.8,171.8,n/a,Yes,& FREE Shipping.,You Save: $103.20 (38%),26 B000P9GWJO
27-05-2013,26,Amazon,10575667,B000P9IMEM,0,McKleinUSA GLEN ELLYN 94361 Green Leather Detachable-Wheeled Women's Case,162.34,n/a,0,0,162.34,162.34,n/a,Yes,& FREE Shipping.,You Save: $112.66 (41%),26 B000P9IMEM
27-05-2013,26,Amazon,11721794,B000PCOBRG,0,McKlein USA W Series Winnetka Leather Women's Briefcase,114.78,n/a,0,0,114.78,114.78,n/a,Yes,& FREE Shipping.,You Save: $65.22 (36%),26 B000PCOBRG
27-05-2013,26,Amazon,11721791,B000PCOBS0,0,McKlein USA W Series Winnetka Leather Women's Briefcase,114.78,n/a,0,0,114.78,114.78,n/a,Yes,& FREE Shipping.,You Save: $65.22 (36%),26 B000PCOBS0
27-05-2013,26,Amazon,11721797,B000PCOBSA,0,McKlein USA W Series Winnetka Leather Women's Briefcase,114.78,n/a,0,0,114.78,114.78,n/a,Yes,& FREE Shipping.,You Save: $65.22 (36%),26 B000PCOBSA
27-05-2013,26,Amazon,11721796,B000PCOBV2,0,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",149.07,n/a,0,0,149.07,149.07,n/a,Yes,& FREE Shipping.,You Save: $125.93 (46%),26 B000PCOBV2
27-05-2013,26,Amazon,11721787,B000PCTX74,0,McKlein USA W Series Winnetka Leather Women's Briefcase,114.78,n/a,0,0,114.78,114.78,n/a,Yes,& FREE Shipping.,You Save: $65.22 (36%),26 B000PCTX74
27-05-2013,26,Amazon,10575711,B000QG0ZG2,0,McKleinUSA CLINTON 88445 Black 17 Detachable-Wheeled Laptop Case,114.64,n/a,0,0,114.64,114.64,"Exclusive to McKleinUSA! Patented 2-in-1 Detachable Wheel and Handle System Two front organizers pockets for media devices, cell phone, business cards, key chain holder and pens Front zipper pocket provides for small miscellaneous items Front compartment with accordion files for all your document needs Back compartment padded to protect most laptops up to 17 in size Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage",Yes,& FREE Shipping.,You Save: $105.36 (48%),26 B000QG0ZG2
27-05-2013,26,Amazon,12046478,B000QPD7QI,0,US Traveler Rio Two Piece Expandable Carry-On Luggage Set,38.3,n/a,0,0,38.3,38.3,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $11.69 (23%),26 B000QPD7QI
27-05-2013,26,Amazon,11217770,B000R0TNZ6,0,Sumdex Professional Camera / Camcorder Case,69.95,n/a,0,0,0,69.95,n/a,Yes,& FREE Shipping.,n/a,26 B000R0TNZ6
27-05-2013,26,Amazon,14496682,B000SKWPRS,0,Lewis N. Clark Compression Packers 3 Piece Set,10,n/a,4.98,0,0,10,n/a,Yes,& FREE Shipping and Free Returns.,n/a,26 B000SKWPRS
27-05-2013,26,Amazon,10638027,B000SRJ5GU,0,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%),26 B000SRJ5GU
27-05-2013,26,Amazon,12193964,B000SRL6TY,0,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%),26 B000SRL6TY
27-05-2013,26,Amazon,10638011,B000SRN7EG,0,"Rockland Luggage Rolling 22"" Duffle Bag",26.57,n/a,0,0,26.57,26.57,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $42.43 (61%),26 B000SRN7EG
27-05-2013,26,Amazon,10638016,B000SRN7HS,0,Rockland Luggage Dots 4 Piece Luggage Set,92.99,n/a,0,0,92.99,92.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $147.00 (61%),26 B000SRN7HS
27-05-2013,26,Amazon,10638009,B000SRO3IK,0,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%),26 B000SRO3IK
27-05-2013,26,Amazon,10660606,B000UQ2CGO,0,Sumdex Compact Brief for Notebooks up to 13.3 Inches (Black),21.41,n/a,5.51,0,21.41,21.41,Compact computer brief fitting up to 13.3-Inch notebook computer. Front accessory pocket. Exterior back accessory pocket. Detachable / adjustable shoulder strap. Made of water repellent polyester.,Yes,& FREE Shipping on orders over $25.,You Save: $8.54 (29%),26 B000UQ2CGO
27-05-2013,26,Amazon,10660599,B000UQ5M2K,0,Sumdex DigiPodTM Compact Computer Sleeve-15.4,19.29,n/a,5.88,0,0,19.29,n/a,Yes,& FREE Shipping on orders over $25.,n/a,26 B000UQ5M2K
27-05-2013,26,Amazon,10692172,B000VDRFMC,0,Heys Sidewinder-TSA Luggage Set,840,n/a,0,0,0,840,n/a,Yes,& FREE Shipping and Free Returns.,n/a,26 B000VDRFMC
27-05-2013,26,Amazon,10692094,B000VDX382,0,Heys Sidewinder-TSA Luggage Set,980,n/a,0,0,0,980,n/a,Yes,& FREE Shipping and Free Returns.,n/a,26 B000VDX382
27-05-2013,26,Amazon,589203,B000WINIKY,0,SOLO Classic Collection Rolling Overnighter Case Accommodates up to 15.6 Inch Laptop,48.87,n/a,0,0,48.87,48.87,Padded laptop pocket holds most 15.6 laptops. Full-length zippered pocket on back. Telescoping handle system. Zip-down organizer compartment. Extra wide wheels for stability. Accordion fan file. Cushioned carry handles. Disk and accessory pockets. Bag Dimensions: 16 x 15 x 6.5 in.,Yes,& FREE Shipping.,You Save: $11.12 (19%),26 B000WINIKY
27-05-2013,26,Amazon,14112230,B000WIOOVQ,0,"SOLO Oversized Rolling 17"" Laptop Case",72.78,n/a,0,0,72.78,72.78,n/a,Yes,& FREE Shipping.,You Save: $37.21 (34%),26 B000WIOOVQ
27-05-2013,26,Amazon,10738297,B0010BK24W,0,Travel Smart by Conair M-500E Polarized Adapter Plug Set,12.22,n/a,5.02,0,12.22,12.22,"Conair Polarized Adapter Plug Set is a Set of five polarized adapter plugs (NW-1C, NW-2C, NW-3C, NW-4C and NW-135C). These plugs adapt to most outlets found worldwide. For international use with dual voltage appliances or with electricity converters / transformers.",Yes,& FREE Shipping on orders over $25.,You Save: $4.77 (28%),26 B0010BK24W
27-05-2013,26,Amazon,11285543,B0012E8KCS,0,NCAA Michigan Wolverines Team Backpack,40.47,n/a,0,0,40.47,40.47,n/a,Yes,& FREE Shipping.,You Save: $9.48 (19%),26 B0012E8KCS
27-05-2013,26,Amazon,11285524,B0012EFCO2,0,NCAA Arizona State Sun Devils Team Backpack,49.95,n/a,0,0,0,49.95,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& FREE Shipping.,n/a,26 B0012EFCO2
27-05-2013,26,Amazon,11285203,B0012EFDDM,0,NCAA Mississippi State Bulldogs Team Backpack,42.66,n/a,0,0,42.66,42.66,n/a,Yes,& FREE Shipping.,You Save: $7.29 (15%),26 B0012EFDDM
27-05-2013,26,Amazon,11285545,B0012EFDEG,0,NCAA Nebraska Cornhuskers Team Backpack,39.95,n/a,0,0,39.95,39.95,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& FREE Shipping.,You Save: $10.00 (20%),26 B0012EFDEG
27-05-2013,26,Amazon,10809294,B0014E8V0W,0,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%),26 B0014E8V0W
27-05-2013,26,Amazon,11744104,B0019M7WCW,0,Wenger SwissGear SA9998 Laptop Backpack,49.99,n/a,0,0,49.99,49.99,n/a,Yes,& FREE Shipping.,You Save: $119.01 (70%),26 B0019M7WCW
27-05-2013,26,Amazon,10903916,B001AHLMAE,0,Heys Xcase Exotic Carry-On,108,n/a,0,0,108,108,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $192.00 (64%),26 B001AHLMAE
27-05-2013,26,Amazon,13535426,B001CEIMD0,1,"Travel Smart by Conair Mini Umbrella, Black",8.99,n/a,5.28,0,8.99,8.99,Conair Travel Smart Mini Umbrella,Yes,($8.99 / counts) & FREE Shipping on orders over $25.,You Save: $5.00 (36%),26 B001CEIMD0
27-05-2013,26,Amazon,14021674,B001CEIMD0,0,"Travel Smart by Conair Mini Umbrella, Black",8.99,n/a,5.28,0,8.99,8.99,Conair Travel Smart Mini Umbrella,Yes,($8.99 / counts) & FREE Shipping on orders over $25.,You Save: $5.00 (36%),26 B001CEIMD0
27-05-2013,26,Amazon,10944872,B001CJS75S,0,US Traveler Rio Two Piece Expandable Carry-On Luggage Set,35.92,n/a,0,0,35.92,35.92,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $14.07 (28%),26 B001CJS75S
27-05-2013,26,Amazon,10903914,B001CYZDS2,0,Heys Xcase Exotic Carry-On,108,n/a,0,0,108,108,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $192.00 (64%),26 B001CYZDS2
27-05-2013,26,Amazon,10903918,B001CZ3EPU,0,Heys Xcase Exotic Carry-On,108,n/a,0,0,108,108,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $192.00 (64%),26 B001CZ3EPU
27-05-2013,26,Amazon,11262109,B001DIXUVE,1,Siamod Manarola Collection Signorini Double Compartment Laptop Case,178.47,n/a,0,0,178.47,178.47,n/a,Yes,& FREE Shipping.,You Save: $6.52 (4%),26 B001DIXUVE
27-05-2013,26,Amazon,11262223,B001DIXUVE,0,Siamod Manarola Collection Signorini Double Compartment Laptop Case,178.47,n/a,0,0,178.47,178.47,n/a,Yes,& FREE Shipping.,You Save: $6.52 (4%),26 B001DIXUVE
27-05-2013,26,Amazon,11262212,B001DIXV9A,0,Siamod Vernazza Collection Pastenello Vertical Wheeled Laptop Case,218.28,n/a,0,0,218.28,218.28,n/a,Yes,& FREE Shipping.,You Save: $321.72 (60%),26 B001DIXV9A
27-05-2013,26,Amazon,11262103,B001DIZFT4,0,Siamod Manarola Collection Amore Duffel Bag,192.55,n/a,0,0,192.55,192.55,n/a,Yes,& FREE Shipping.,You Save: $2.44 (1%),26 B001DIZFT4
27-05-2013,26,Amazon,11262181,B001DIZG84,0,Siamod Vernazza Collection Carugetto Wheeled Laptop Case,235.99,n/a,0,0,235.99,235.99,n/a,Yes,& FREE Shipping.,You Save: $349.01 (60%),26 B001DIZG84
27-05-2013,26,Amazon,11262232,B001DJ39E6,0,Siamod Monterosso Collection Settembre Ladies Laptop Brief,120.79,n/a,0,0,120.79,120.79,n/a,Yes,& FREE Shipping.,You Save: $164.21 (58%),26 B001DJ39E6
27-05-2013,26,Amazon,11262189,B001DJ39FU,0,Siamod Vernazza Collection Carugetto Wheeled Laptop Case,238.02,n/a,0,0,238.02,238.02,n/a,Yes,& FREE Shipping.,You Save: $346.98 (59%),26 B001DJ39FU
27-05-2013,26,Amazon,11262226,B001DJ4R4C,0,Siamod Vernazza Collection Pastenello Vertical Wheeled Laptop Case,178.39,n/a,0,0,178.39,178.39,n/a,Yes,& FREE Shipping.,You Save: $361.61 (67%),26 B001DJ4R4C
27-05-2013,26,Amazon,11262220,B001DJ4R4M,0,Siamod Vernazza Collection San Francesco Leather Messenger Bag,138.74,n/a,0,0,138.74,138.74,n/a,Yes,& FREE Shipping.,You Save: $191.26 (58%),26 B001DJ4R4M
27-05-2013,26,Amazon,10999408,B001FDJDHC,0,Travelers Choice Freedom 3 Piece Lightweight Hard-Shell Spinning Rolling Luggage Set,130.18,n/a,0,0,130.18,130.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $369.81 (74%),26 B001FDJDHC
27-05-2013,26,Amazon,10999401,B001FDR9P0,0,Travelers Choice Freedom 3 Piece Lightweight Hard-Shell Spinning Rolling Luggage Set,140.79,n/a,0,0,140.79,140.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $359.20 (72%),26 B001FDR9P0
27-05-2013,26,Amazon,11209475,B001FWXFP4,0,Taylor 8120 Digital Luggage Scale,17.79,n/a,4.98,0,17.79,17.79,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $2.20 (11%),26 B001FWXFP4
27-05-2013,26,Amazon,13037678,B001GA09N6,0,Heys Luggage Eco Case Bag Set,900,n/a,0,0,0,900,n/a,Yes,& FREE Shipping and Free Returns.,n/a,26 B001GA09N6
27-05-2013,26,Amazon,13037680,B001GA2A8S,0,Heys Luggage Eco Case Bag Set,900,n/a,0,0,0,900,n/a,Yes,& FREE Shipping and Free Returns.,n/a,26 B001GA2A8S
27-05-2013,26,Amazon,13037669,B001GA2AAQ,0,Heys Luggage Eco Case Bag Set,900,n/a,0,0,0,900,n/a,Yes,& FREE Shipping and Free Returns.,n/a,26 B001GA2AAQ
27-05-2013,26,Amazon,11457902,B001I3JIQA,0,Leatherbay Leather Mini Backpack,93.18,n/a,0,0,93.18,93.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.77 (36%),26 B001I3JIQA
27-05-2013,26,Amazon,13565036,B001I3N95G,0,Leatherbay Commuter Laptop Bag,117.19,n/a,0,0,117.19,117.19,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $67.76 (37%),26 B001I3N95G
27-05-2013,26,Amazon,11458128,B001I3N9BK,0,Leatherbay Ladies Zip Leather Wallet,54.77,n/a,0,0,54.77,54.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $25.18 (31%),26 B001I3N9BK
27-05-2013,26,Amazon,11457894,B001I3N9GA,0,Leatherbay Leather Mini Backpack,93.18,n/a,0,0,93.18,93.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.77 (36%),26 B001I3N9GA
27-05-2013,26,Amazon,11458137,B001I3P6XO,0,Leatherbay Oxford Tote,93.56,n/a,0,0,93.56,93.56,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $36.39 (28%),26 B001I3P6XO
27-05-2013,26,Amazon,11458134,B001I3P6Y8,0,Leatherbay London Leather Tote,77.59,n/a,0,0,77.59,77.59,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $72.36 (48%),26 B001I3P6Y8
27-05-2013,26,Amazon,11457892,B001I3P75G,0,Leatherbay Leather Backpack with Pockets,184.4,n/a,0,0,184.4,184.4,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $110.55 (37%),26 B001I3P75G
27-05-2013,26,Amazon,13565035,B001I3R7T0,0,Leatherbay Commuter Laptop Bag,117.19,n/a,0,0,117.19,117.19,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $67.76 (37%),26 B001I3R7T0
27-05-2013,26,Amazon,11458126,B001I3R858,0,Leatherbay Leather Mini Backpack,93.18,n/a,0,0,93.18,93.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.77 (36%),26 B001I3R858
27-05-2013,26,Amazon,11458133,B001IR2DNQ,0,Leatherbay Leather Small Backpack,111.18,n/a,0,0,111.18,111.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $63.77 (36%),26 B001IR2DNQ
27-05-2013,26,Amazon,11457891,B001J9Q3QQ,0,Leatherbay Laptop Leather Backpack,209.51,n/a,0,0,209.51,209.51,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $120.44 (37%),26 B001J9Q3QQ
27-05-2013,26,Amazon,11064856,B001JRIISY,0,Rockland Luggage Four-Piece Luggage Set,90.32,n/a,0,0,90.32,90.32,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $149.67 (62%),26 B001JRIISY
27-05-2013,26,Amazon,11064857,B001JRNP2I,0,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%),26 B001JRNP2I
27-05-2013,26,Amazon,11457967,B001PE3HKK,0,Leatherbay Shopping Leather Tote,96.78,n/a,0,0,96.78,96.78,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $53.17 (35%),26 B001PE3HKK
27-05-2013,26,Amazon,14496825,B001TUZS48,0,Lewis N. Clark Belle Hop Travel Comfort Set,18.99,n/a,4.98,0,18.99,18.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.00 (5%),26 B001TUZS48
27-05-2013,26,Amazon,13565032,B001Z34386,0,Leatherbay Commuter Laptop Bag,117.19,n/a,0,0,117.19,117.19,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $67.76 (37%),26 B001Z34386
27-05-2013,26,Amazon,12026274,B00280Z960,0,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%),26 B00280Z960
27-05-2013,26,Amazon,12026278,B0028119AE,0,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%),26 B0028119AE
27-05-2013,26,Amazon,11262207,B0028R33WU,0,McKleinUSA WEST TOWN 15705 Black Fly-Through Checkpoint-Friendly 17 Detachable-Wheeled Laptop Case,186,n/a,0,0,186,186,"Checkpoint-Friendly 17-Inch Laptop Case, Detachable, Wheeled",Yes,& FREE Shipping.,You Save: $124.00 (40%),26 B0028R33WU
27-05-2013,26,Amazon,11470752,B002ABZ1RO,0,"McKlein USA Bucktown Leather 17"" Laptop Case",115.19,n/a,0,0,115.19,115.19,n/a,Yes,& FREE Shipping.,You Save: $99.81 (46%),26 B002ABZ1RO
27-05-2013,26,Amazon,11281815,B002AKKGE8,0,Sumdex Aircube Thermoplastic Urethane and Neoprene Notebook Sleeve for up to 17-Inch Notebook Computer (Black),31.96,n/a,0,0,0,31.96,"New AirCube sleeve for notetbook computers up to 17"" screensize. TPU (Thermaplastic Urethane) molded technology air cell and neoprene protection for notetbook computers. Easy view ""Check-Quick"" checkpoint ready design for fast security clearance in airports and buildings",Yes,n/a,n/a,26 B002AKKGE8
27-05-2013,26,Amazon,12026270,B002B0G5BA,0,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%),26 B002B0G5BA
27-05-2013,26,Amazon,12026093,B002B0G5KQ,0,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%),26 B002B0G5KQ
27-05-2013,26,Amazon,12025307,B002B0LQ50,0,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%),26 B002B0LQ50
27-05-2013,26,Amazon,11261188,B002B4IQ54,0,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%),26 B002B4IQ54
27-05-2013,26,Amazon,11261192,B002B4IQBS,0,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%),26 B002B4IQBS
27-05-2013,26,Amazon,11261194,B002B4IQEK,0,Rockland Luggage Luca Vergani 2 Piece Cosmetic Set,31.95,n/a,0,0,31.95,31.95,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $43.05 (57%),26 B002B4IQEK
27-05-2013,26,Amazon,11261174,B002B4K5SK,0,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%),26 B002B4K5SK
27-05-2013,26,Amazon,11261190,B002B4K6FC,0,Rockland Luggage Luca Vergani 2 Piece Cosmetic Set,35.68,n/a,0,0,35.68,35.68,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $39.32 (52%),26 B002B4K6FC
27-05-2013,26,Amazon,11261184,B002B4MBUK,0,"Rockland Luggage Rolling 22"" Duffle Bag",28.38,n/a,0,0,28.38,28.38,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.62 (59%),26 B002B4MBUK
27-05-2013,26,Amazon,11261195,B002B4O70W,0,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%),26 B002B4O70W
27-05-2013,26,Amazon,11261176,B002B4RNPI,0,"Rockland Luggage Rolling 22"" Duffle Bag",28.48,n/a,0,0,28.48,28.48,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.52 (59%),26 B002B4RNPI
27-05-2013,26,Amazon,11261189,B002B4RO8O,0,Rockland Luggage 19 Inch Tote Bag,18.99,n/a,4.98,0,18.99,18.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $11.01 (37%),26 B002B4RO8O
27-05-2013,26,Amazon,11285622,B002DYZ2W2,0,NCAA Memphis Tigers Fashion Tote,19.95,n/a,5.28,0,0,19.95,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,n/a,26 B002DYZ2W2
27-05-2013,26,Amazon,11285635,B002DZ097Y,0,NCAA Florida Gators Fashion Tote,18.43,n/a,5.22,0,18.43,18.43,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,You Save: $1.52 (8%),26 B002DZ097Y
27-05-2013,26,Amazon,11285641,B002DZ896W,0,NCAA Wake Forest Demon Deacons Fashion Tote,19.95,n/a,5.34,0,0,19.95,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,n/a,26 B002DZ896W
