kohl_product_id,kohl_product_name,kohl_Product_description,kohl_Regular_price,kohl_Shipping,kohl_markdown_price,kohl_final_price,kohl_additional_info,kohl_price_promo,kohl_Availability,Extraction_Date,TCIN,kohl_disc_perc,week_nmb,amazon_product_id,amazon_product_name,amazon_Product_description,amazon_Regular_price,amazon_Shipping,amazon_markdown_price,amazon_final_price,amazon_additional_info,amazon_price_promo,amazon_Availability,amazon_disc_perc,target_product_id,target_product_name,target_Product_description,target_Regular_price,target_Shipping,target_markdown_price,target_final_price,target_additional_info,target_price_promo,target_Availability,target_disc_perc,kohl_availability_flag,amazon_Availability_flag,target_Availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,target_pdt_desc_length,price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability_flag
1130263,Wildkin Kickstart Messenger Bag - Kids,"Carry school books in style with this Wildkin messenger bag. A front flap provides a smooth finish on this messenger bag featuring six interior pockets, perfect for phones, pens and papers. Your little student will give this bag an A+ for its organized, sleek design.",34.99,0,0,34.99,n/a,n/a,No,07-08-2013,14107188,0,32,B0065QXXKW,Wildkin Fern Green Kickstart Messenger Bag,n/a,25.23,0,25.23,25.23,& FREE Shipping.,You Save: $4.76 (16%),Yes,0,14107188,Wildkin Kickstart Messenger Bag - Orange,n/a,24.99,0,0,24.99,n/a,n/a,Yes,0,0,1,1,267,3,3,9.76,10,9.76,10,1.386841062,1.400160064,1.386841062,1.400160064,0
1130083,Wildkin Sidekick Backpack - Kids,"With interior pockets, a pencil holder and two zippered compartments, this Wildkin kids' backpack is a studying necessity.",34.99,0,0,34.99,n/a,n/a,Yes,07-08-2013,14107189,0,32,B0065QXOQU,Wildkin Straight-Up Red Sidekick Backpack,n/a,25.33,0,25.33,25.33,& FREE Shipping.,You Save: $4.66 (16%),Yes,0,14107189,Wildkin Sidekick Backpack - Blue,n/a,25.59,0,0,25.59,n/a,n/a,Yes,0,1,1,1,122,3,3,9.66,9.4,9.66,9.4,1.381365969,1.367330989,1.381365969,1.367330989,1
1130509,Wildkin Snake Jumpstart Messenger Bag - Kids,"This Wildkin messenger bag has space for all his school supplies. Two interior pockets and two pockets under the front flap of this boys' messenger bag keep him organized for class. Complete with an exotic snake print, this messenger bag has A+ style. In green.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107190,0,32,B007WU5CQS,Wildkin Snake Skin Jumpstart Messenger Bag,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107190,Wildkin Snake Skin Jumpstart Messenger Backpack - Green/ Black,n/a,25.49,0,0,25.49,n/a,n/a,Yes,0,1,1,1,261,3,3,11.03,11.5,11.03,11.5,1.424884438,1.451157317,1.424884438,1.451157317,1
1130229,Wildkin Owl Macropack Backpack - Kids,"With a spacious design, interior pockets and a mesh enclosure, this Wildkin owl backpack keeps your little one's essentials organized. In pink/white/multi.",42.99,0,0,42.99,n/a,n/a,Yes,07-08-2013,14107192,0,32,B007W4MNHK,Wildkin Owls Macropak Backpack,n/a,33.16,0,33.16,33.16,& FREE Shipping.,You Save: $6.83 (17%),Yes,0,14107192,Wildkin Owls Macropak Backpack - Pink,n/a,33.19,0,0,33.19,n/a,n/a,Yes,0,1,1,1,155,3,3,9.83,9.8,9.83,9.8,1.296441496,1.29526966,1.296441496,1.29526966,1
1130485,Wildkin Big Dots Serious Backpack - Kids,"Your little one can stow a 15-in. laptop in the padded compartment, strap a lunch bag to the front with the carabiner and listen to an MP3 player using the media pocket and headphones port with this Wildkin backpack.",67.99,0,0,67.99,n/a,n/a,Yes,07-08-2013,14107195,0,32,B007WU45ZW,Wildkin Big Dots Aqua Serious Backpack,n/a,42.76,0,42.76,42.76,& FREE Shipping.,You Save: $17.23 (29%),Yes,0,14107195,Wildkin Big Dots Aqua Serious Backpack - Blue/ Purple,n/a,42.79,0,0,42.79,n/a,n/a,Yes,0,1,1,1,216,3,3,25.23,25.2,25.23,25.2,1.590037418,1.588922646,1.590037418,1.588922646,1
1130504,Wildkin Majestic Jumpstart Messenger Bag - Kids,"This Wildkin messenger bag has space for all her school supplies. Two interior pockets and two pockets under the front flap of this girls' messenger bag keep her organized for class. Complete with a pretty medallion print, this messenger bag has A+ style. In pink.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107196,0,32,B007WU53VC,Wildkin Majestic Jumpstart Messenger Bag,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107196,Wildkin Jumpstart Messenger Bag - Pink/Green,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,264,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
1130231,Wildkin Leopard Macropack Backpack - Kids,"With a spacious design, interior pockets and a mesh enclosure, this leopard Wildkin backpack keeps your little one's essentials organized. In pink/black.",42.99,0,0,42.99,n/a,n/a,Yes,07-08-2013,14107197,0,32,,,,,,,,,,,,14107197,Wildkin Leopard Macropak Backpack - Pink,n/a,30.09,0,0,30.09,n/a,n/a,Yes,0,1,0,1,153,1,3,,12.9,,12.9,,1.428713858,,1.428713858,1
1130256,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. In green/multi.,25.99,0,0,25.99,n/a,n/a,Yes,07-08-2013,14107198,0,32,B007W4MN02,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack,n/a,22.38,5.47,22.38,22.38,& FREE Shipping on orders over $25.,You Save: $3.61 (14%),Yes,0,14107198,Wildkin Olive Kids Wild Animals Backpack - Green,n/a,18.19,0,0,18.19,n/a,n/a,Yes,0,1,1,1,107,3,3,3.61,7.8,3.61,7.8,1.161304736,1.428807037,1.161304736,1.428807037,1
1130492,Wildkin Serious Backpack - Kids,Your little one can stow a 15-in. laptop in the padded compartment and strap a lunch bag to the front with the carabiner in this Wildkin backpack.,67.99,0,0,67.99,n/a,n/a,Yes,07-08-2013,14107200,0,32,B007WU5KFG,Wildkin Whale Blue Serious Backpack,n/a,42.76,0,42.76,42.76,& FREE Shipping.,You Save: $17.23 (29%),Yes,0,14107200,Wildkin Serious Backpack - Whale Blue,n/a,42.79,0,0,42.79,n/a,n/a,Yes,0,1,1,1,146,3,3,25.23,25.2,25.23,25.2,1.590037418,1.588922646,1.590037418,1.588922646,1
1130073,Wildkin Olive Kids Paisley Sidekick Backpack - Kids,"With interior pockets, a pencil holder and two zippered compartments, this Wildkin girls' backpack is a studying necessity. In pink/multi.",34.99,0,0,34.99,n/a,n/a,Yes,07-08-2013,14107201,0,32,B007W4MMTE,Wildkin Olive Kids Paisley Sidekick Backpack,n/a,22.25,4.68,22.25,22.25,& FREE Shipping on orders over $25.,You Save: $7.74 (26%),Yes,0,14107201,Wildkin Olive Kids Sidekick Backpack - Pink,n/a,22.49,0,0,22.49,n/a,n/a,Yes,0,1,1,1,138,3,3,12.74,12.5,12.74,12.5,1.57258427,1.555802579,1.57258427,1.555802579,1
1130507,Wildkin Camo Jumpstart Messenger Bag - Kids,"This Wildkin messenger bag has space for all his school supplies. Two interior pockets and two pockets under the front flap of this boys' messenger bag keep him organized for class. Complete with a cool camo print, this messenger bag has A+ style. In blue/white/gray.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107202,0,32,B007WU48JA,Wildkin Blue Camo Jumpstart Messenger Bag,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107202,Wildkin Camo Jumpstart Messenger Bag - Blue,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,267,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
867107,Wildkin Big Dots Laptop Messenger Bag - Kids,"Wildkin has her back-to-school needs covered. Featuring a padded compartment to keep her laptop protected and plenty of pockets for school essentials, this girls' messenger bag is a must-have. With a bright polka-dot pattern, this messenger bag offers a stylishly symmetrical look she'll love.",39.99,0,0,39.99,n/a,n/a,Yes,07-08-2013,14107205,0,32,B007Y8Y7LO,Wildkin Big Dots Aqua Laptop Messenger Bag,n/a,33.16,0,33.16,33.16,& FREE Shipping.,You Save: $6.83 (17%),Yes,0,14107205,Wildkin Big Dots Aqua Laptop Messenger Backpack,n/a,33.19,0,0,33.19,n/a,n/a,Yes,0,1,1,1,293,3,3,6.83,6.8,6.83,6.8,1.20597105,1.204880988,1.20597105,1.204880988,1
1130490,Wildkin Snake Serious Backpack - Kids,Your little one can stow a 15-in. laptop in the padded compartment and strap a lunch bag to the front with the carabiner with this Wildkin boys' backpack. In green/multi.,67.99,0,0,67.99,n/a,n/a,Yes,07-08-2013,14107206,0,32,B007WU5CYU,Wildkin Snake Skin Serious Backpack,n/a,42.76,0,42.76,42.76,& FREE Shipping.,You Save: $17.23 (29%),Yes,0,14107206,Wildkin Snake Skin Serious Backpack - Green/ Black,n/a,42.79,0,0,42.79,n/a,n/a,Yes,0,1,1,1,170,3,3,25.23,25.2,25.23,25.2,1.590037418,1.588922646,1.590037418,1.588922646,1
1130497,Wildkin Horse Jumpstart Messenger Bag - Kids,"This Wildkin messenger bag has space for all her school supplies. Two interior pockets and two pockets under the front flap of this girls' messenger bag keep her organized for class. Complete with a playful horse print, this messenger bag has A+ style. In pink.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107207,0,32,B007WU4RY6,Wildkin Horses in Pink Jumpstart Messenger Bag,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107207,Wildkin Horses Jumpstart Messenger Bag - Pink,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,261,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
1130506,Wildkin Big Dots Jumpstart Messenger Bag - Kids,"This Wildkin messenger bag has space for all your little one's school supplies. Two interior pockets and two pockets under the front flap of this kids' messenger bag keep them organized for class. Complete with a bright dot print, this messenger bag has A+ style. In aqua.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107210,0,32,B007WU45KW,Wildkin Big Dots Aqua Jumpstart Messenger Bag,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107210,Wildkin Big Dots Jumpstart Messenger Bag - Blue/ Purple,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,272,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
1130488,Wildkin Leopard Serious Backpack - Kids,"She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port in this Wildkin backpack. In pink/black.",67.99,0,0,67.99,n/a,n/a,Yes,07-08-2013,14107212,0,32,B007WU58DK,Wildkin Pink Leopard Serious Backpack,n/a,42.76,0,42.76,42.76,& FREE Shipping.,You Save: $17.23 (29%),Yes,0,14107212,Wildkin Leopard Serious Backpack - Pink,n/a,42.79,0,0,42.79,n/a,n/a,Yes,0,1,1,1,220,3,3,25.23,25.2,25.23,25.2,1.590037418,1.588922646,1.590037418,1.588922646,1
1130261,Wildkin Owl Kickstart Messenger Bag - Kids,"Carry school books in style with this Wildkin messenger bag. A front flap provides a smooth finish on this girls' messenger bag featuring six interior pockets, perfect for phones, pens and papers. Your little student will give this bag an A+ for its organized, sleek design and cute owl print. In pink.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107215,0,32,B007W4MNCA,Wildkin Owls Kickstart Messenger Bag,n/a,29.99,0,0,29.99,& FREE Shipping.,n/a,Yes,0,14107215,Wildkin Owls Kickstart Messenger Bag - Pink,n/a,25.89,0,0,25.89,n/a,n/a,Yes,0,1,1,1,302,3,3,7,11.1,7,11.1,1.233411137,1.428736964,1.233411137,1.428736964,1
1130260,Wildkin Peace Sign Pack 'n Snack Backpack - Kids,This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. In purple/multi.,29.99,0,0,29.99,n/a,n/a,Yes,07-08-2013,14107217,0,32,B007W4MOGU,Wildkin Peace Signs Purple Pack 'n Snack,n/a,25.49,0,25.49,25.49,& FREE Shipping.,You Save: $0.50 (2%),Yes,0,14107217,Wildkin Peace Signs Pack N Snack Backpack - Purple,n/a,19.99,0,0,19.99,n/a,n/a,Yes,0,1,1,1,109,3,3,4.5,10,4.5,10,1.17653982,1.500250125,1.17653982,1.500250125,1
1130536,Wildkin Kaleidoscope Crackerjack Backpack - Kids,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin girls' backpack is a school essential. In pink/multi.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107218,0,32,B007WU4T30,Wildkin Kaleidoscope Crackerjack Backpack,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107218,Wildkin Kaleidoscope Crackerjack Backpack - Multicolor,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,162,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
1130487,Wildkin Camo Serious Backpack - Kids,"This cool Wildkin backpack seriously does it all. He can stow a 15-in. laptop in the padded compartment, strap his lunch bag to the front with the carabiner and listen to his MP3 player using the media pocket and headphones port. Complete with a colorful camo print, this backpack is a fun school essential. In blue/white/black.",67.99,0,0,67.99,n/a,n/a,Yes,07-08-2013,14107219,0,32,B007WU48MC,Wildkin Blue Camo Serious Backpack,n/a,42.76,0,42.76,42.76,& FREE Shipping.,You Save: $17.23 (29%),Yes,0,14107219,Wildkin Camo Serious Backpack - Blue,n/a,42.79,0,0,42.79,n/a,n/a,Yes,0,1,1,1,328,3,3,25.23,25.2,25.23,25.2,1.590037418,1.588922646,1.590037418,1.588922646,1
1130508,Wildkin Leopard Jumpstart Messenger Bag - Kids,"This Wildkin messenger bag has space for all her school supplies. Two interior pockets and two pockets under the front flap of this girls' messenger bag keep her organized for class. Complete with an exotic leopard print, this messenger bag has A+ style. In pink.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107226,0,32,B007WU583U,Wildkin Pink Leopard Jumpstart Messenger Bag,n/a,23.92,4.92,23.92,23.92,& FREE Shipping on orders over $25.,You Save: $8.07 (25%),Yes,0,14107226,Wildkin Leopard Messenger Backpack - Pink,n/a,24.09,0,0,24.09,n/a,n/a,Yes,0,1,1,1,263,3,3,13.07,12.9,13.07,12.9,1.546404682,1.535491905,1.546404682,1.535491905,1
1130538,Wildkin Big Dots Crackerjack Backpack - Kids,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin kids' backpack is a school essential.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107227,0,32,B007WU44HG,Wildkin Big Dots Aqua Crackerjack Backpack,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107227,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,146,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
1130082,Wildkin Camo Sidekick Backpack - Kids,"With interior pockets, a pencil holder and two zippered compartments, this Wildkin boys' backpack is a studying necessity. In blue/white/black.",34.99,0,0,34.99,n/a,n/a,Yes,07-08-2013,14107228,0,32,B007W4M3GG,Wildkin Blue Camo Sidekick Backpack,n/a,25.8,0,25.8,25.8,& FREE Shipping.,You Save: $4.19 (14%),Yes,0,14107228,Wildkin Camo Sidekick Backpack - Blue,n/a,25.89,0,0,25.89,n/a,n/a,Yes,0,1,1,1,143,3,3,9.19,9.1,9.19,9.1,1.35620155,1.351487061,1.35620155,1.351487061,1
1130233,Wildkin Macropack Backpack - Kids,"With a spacious design, interior pockets and a mesh enclosure, this Wildkin backpack keeps your little one's essentials organized.",42.99,0,0,42.99,n/a,n/a,Yes,07-08-2013,14107263,0,32,B0065QXUKA,Wildkin Fern Green Macropak Backpack,n/a,33.16,0,33.16,33.16,& FREE Shipping.,You Save: $6.83 (17%),Yes,0,14107263,Wildkin Cardinal Macropak Backpack - Red,n/a,33.19,0,0,33.19,n/a,n/a,Yes,0,1,1,1,130,3,3,9.83,9.8,9.83,9.8,1.296441496,1.29526966,1.296441496,1.29526966,1
1130537,Wildkin Majestic Crackerjack Backpack - Kids,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin girls' backpack is a school essential. In pink/multi.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107264,0,32,B007WU53QC,Wildkin Majestic Crackerjack Backpack,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107264,Wildkin Crackerjack Backpack - Pink/ Green,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,162,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
1130257,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. In blue/multi.,29.99,0,0,29.99,n/a,n/a,Yes,07-08-2013,14107265,0,32,B0067QYI5E,Wildkin Olive Kids Mermaids Pack 'n Snack,n/a,20.32,5.58,20.32,20.32,& FREE Shipping on orders over $25.,You Save: $5.67 (22%),Yes,0,14107265,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,n/a,20.39,0,0,20.39,n/a,n/a,Yes,0,1,1,1,107,3,3,9.67,9.6,9.67,9.6,1.475885827,1.470819029,1.475885827,1.470819029,1
1130077,Wildkin Owl Sidekick Backpack - Kids,"With interior pockets, a pencil holder and two zippered compartments, this Wildkin girls' backpack is a studying necessity. In pink/multi.",34.99,0,0,34.99,n/a,n/a,Yes,07-08-2013,14107266,0,32,B007W4MNVG,Wildkin Owls Sidekick Backpack,n/a,22.61,4.68,22.61,22.61,& FREE Shipping on orders over $25.,You Save: $7.38 (25%),Yes,0,14107266,Wildkin Owls Sidekick Backpack - Pink/ Black,n/a,22.79,0,0,22.79,n/a,n/a,Yes,0,1,1,1,138,3,3,12.38,12.2,12.38,12.2,1.547545334,1.53532251,1.547545334,1.53532251,1
1130539,Wildkin Camo Crackerjack Backpack - Kids,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin boys' backpack is a school essential. In blue/black/white.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107276,0,32,B007WU48QS,Wildkin Blue Camo Crackerjack Backpack,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107276,Wildkin Camo Crackerjack Backpack - Blue/Black,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,167,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
1130498,Wildkin Horse Dreams Jumpstart Messenger Bag - Kids,"This Wildkin messenger bag has space for all of your child's school supplies. Two interior pockets and two pockets under the front flap of this messenger bag keeps them organized for class. Complete with a cool horse print, this messenger bag has A+ style. In beige.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107279,0,32,,,,,,,,,,,,14107279,Wildkin Horse Dreams Jumpstart Messenger Bag - Yellow,n/a,26.09,0,0,26.09,n/a,n/a,Yes,0,1,0,1,266,1,3,,10.9,,10.9,,1.417784592,,1.417784592,1
1130471,Wildkin Big Dots Good Times Rolling Duffel Bag - Kids,"Trust this Wildkin duffel bag for your little one's next trip. With in-line skate wheels, an extendable handle and an outer pocket, this kids' rolling duffel bag makes travel a breeze. Plus, the bright dot print promises to them smile.",72.99,0,0,72.99,n/a,n/a,Yes,07-08-2013,14107282,0,32,B007WU44MQ,Wildkin Good Times Rolling Duffel Bag,"Features:Measures 22"" x 12.5"" x 10.5"" Extra-durable 600-denier polyester fabric Durable frame is made to withstand airline travel and road trips Inline skate wheels make for smooth pulling Side pocket helps you stay organized Embroidery friendly Matching accessories available for most patterns Sized for ages 5+Pattern Description: Part of our popular Big Dot series, this Big Dots Aqua pattern features stylishly-symmetrical, electrifying aqua dots on a background of rich purple. The Big Dots series also includes Pink Dots, Green Dots, and Magenta Dots.Product Description: If you are looking for great looking kids luggage, look no further than our rolling duffel. The large main compartment holds enough to pack for many days, and construction is durable and built to last. Smooth-rolling inline skate wheels make pulling easy, even for kids, and the frame is extra durable and built to travel around the world. An outside pocket makes this bag very embroidery-friendly. One-year manufacturer's",46.36,0,46.36,46.36,& FREE Shipping.,You Save: $18.63 (29%),Yes,0,14107282,Wildkin Big Dots Aqua Rolling Duffel Bag - Blue/ Purple,n/a,46.39,0,0,46.39,n/a,n/a,Yes,0,1,1,1,235,1000,3,26.63,26.6,26.63,26.6,1.574417601,1.57339944,1.574417601,1.57339944,1
1130080,Wildkin Peace Sign Sidekick Backpack - Kids,"With interior pockets, a pencil holder and two zippered compartments, this Wildkin girls' backpack is a studying necessity. In purple/multi.",34.99,0,0,34.99,n/a,n/a,Yes,07-08-2013,14107285,0,32,B007W4MOL0,Wildkin Peace Signs Purple Sidekick Backpack,n/a,20.17,4.68,20.17,20.17,& FREE Shipping on orders over $25.,You Save: $9.82 (33%),Yes,0,14107285,Wildkin Peace Signs Sidekick Backpack - Purple,n/a,29.99,0,0,29.99,n/a,n/a,Yes,0,1,1,1,140,3,3,14.82,5,14.82,5,1.734754586,1.166722241,1.734754586,1.166722241,1
1130258,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. In pink/multi.,29.99,0,0,29.99,n/a,n/a,Yes,07-08-2013,14107294,0,32,B007W4MMNU,Wildkin Olive Kids Paisley Pack 'n Snack,n/a,25.99,0,0,25.99,& FREE Shipping.,n/a,Yes,0,14107294,Wildkin Olive Kids Pack N Snack Backpack - Pink,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,107,3,3,4,4,4,4,1.153905348,1.153905348,1.153905348,1.153905348,1
1130541,Wildkin Snake Crackerjack Backpack - Kids,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin kids' backpack is a school essential. In green/black.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107298,0,32,B007WU5CGI,Wildkin Snake Skin Crackerjack Backpack,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107298,Wildkin Snake Skin Crackerjack Backpack - Green/ Black,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,162,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
1130346,"Wildkin Olive Kids Trains, Planes & Trucks Good Times Rolling Duffel Bag - Kids","Trust this Wildkin duffel bag for your little one's next trip. With in-line skate wheels, an extendable handle and an outer pocket, this boys' rolling duffel bag makes travel a breeze. Plus, the fun transportation print promises to make him smile. In blue.",72.99,0,0,72.99,n/a,n/a,No,07-08-2013,14107307,0,32,B007WU55C4,Wildkin Good Times Rolling Duffel Bag,"Features:Measures 22"" x 12.5"" x 10.5"" Extra-durable 600-denier polyester fabric Durable frame is made to withstand airline travel and road trips Inline skate wheels make for smooth pulling Side pocket helps you stay organized Embroidery friendly Matching accessories available for most patterns Sized for ages 5+Pattern Description: The craziest, cutest, traffic jam ever. A best-selling design by Olive Kids, the Trains, Planes, and Trucks pattern makes creative use of bold primary colors. The design's eclectic group of vehicles stand out delightfully from the cool blue background. Product Description: If you are looking for great looking kids luggage, look no further than our rolling duffel. The large main compartment holds enough to pack for many days, and construction is durable and built to last. Smooth-rolling inline skate wheels make pulling easy, even for kids, and the frame is extra durable and built to travel around the world. An outside pocket makes this bag very embroidery-frie",64.99,0,0,64.99,& FREE Shipping.,n/a,Yes,0,14107307,Wildkin Rolling Duffel Bag - Blue,n/a,47.69,0,0,47.69,n/a,n/a,No,0,0,1,0,256,1000,3,8,25.3,8,25.3,1.123095861,1.530509541,1.123095861,1.530509541,0
1130297,Wildkin Ball 'n' All Sports Backpack - Kids,"Featuring four exterior pockets, a mesh ball carrier and durable 600-denier construction, this Wildkin dotted backpack is perfect for keeping your little athlete's gear organized. In blue.",44.99,0,0,44.99,n/a,n/a,Yes,07-08-2013,14107317,0,32,B0065QXV7W,Wildkin Soccer Bags,n/a,31.96,0,31.96,31.96,& FREE Shipping.,You Save: $8.03 (20%),Yes,0,14107317,Wildkin Sports Backpack - Blue,n/a,31.99,0,0,31.99,n/a,n/a,Yes,0,1,1,1,188,3,3,13.03,13,13.03,13,1.407697121,1.406376993,1.407697121,1.406376993,1
1130532,Wildkin Horse Dreams Crackerjack Backpack - Kids,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin kids' backpack is a school essential. In taupe/multi.",36.99,0,0,36.99,n/a,n/a,Yes,07-08-2013,14107320,0,32,B007WU4R6O,Wildkin Horse Dreams Crackerjack Backpack,n/a,25.96,0,25.96,25.96,& FREE Shipping.,You Save: $6.03 (19%),Yes,0,14107320,Wildkin Horse Dreams Crackerjack Backpack - Yellow,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,162,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1
867055,Wildkin Big Dots Macropak Backpack - Kids,"Roomy zippered compartments, inner pockets and side water bottle pockets make this Wildkin girls' backpack perfect for toting homework and more.",39.99,0,0,39.99,n/a,n/a,Yes,07-08-2013,14107325,0,32,B0065QXV0O,Wildkin Fern Green Macropak Backpack,n/a,33.16,0,33.16,33.16,& FREE Shipping.,You Save: $6.83 (17%),Yes,0,14107325,Wildkin Macropak Backpack - Parrot Green,n/a,33.19,0,0,33.19,n/a,n/a,Yes,0,1,1,1,144,3,3,6.83,6.8,6.83,6.8,1.20597105,1.204880988,1.20597105,1.204880988,1
1130259,Wildkin Owl Pack 'n Snack Backpack - Kids,This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. In pink/multi.,29.99,0,0,29.99,n/a,n/a,Yes,07-08-2013,14107326,0,32,B007W4MNRK,Wildkin Owls Pack 'n Snack,n/a,25.99,0,0,25.99,& FREE Shipping.,n/a,Yes,0,14107326,Wildkin Owls Pack N Snack Backpack - Pink,n/a,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,107,3,3,4,4,4,4,1.153905348,1.153905348,1.153905348,1.153905348,1
1130483,Wildkin Horse Serious Backpack - Kids,"She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port in this Wildkin backpack. In pink/multi.",67.99,0,0,67.99,n/a,n/a,Yes,07-08-2013,14107330,0,32,,,,,,,,,,,,14107330,Wildkin Horses Serious Backpack - Pink,n/a,67.99,0,0,67.99,n/a,n/a,Yes,0,1,0,1,220,1,3,,0,,0,,1,,1,1
