"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63"
"Amz_Avg_rating",0.0551510282326265,-0.0922493649387084,-0.328309423827259,0.109941969429023,-0.0235786106602643,-0.0448514268593988,0.00372926805902665,0.0814024607634083,-0.121307928384251,0.080325264284914,0.161204437985768,-0.0178948389637656,0.019138816782868,0.0960089896117138,0.0175605712323878,-0.115506713044655,0.118858305656714,0.00103805849434334,-0.0129264940234608,0.0270911738359368,0.0585527765081892,-0.00878634322962938,-0.0617017946478528,-0.0401706319558756,0.00721243098888124,-0.0571897305010148,0.0504369797024256,0.00440906859459299,-0.0600012802504377,0.00840572630149753,0.0179643242321777,0.0100521332876291,-0.0269119589846673,0.00451917788884875,0.000241297755171363,0.0268957367243601,-0.00338929812980851,-0.0245786160444306,-0.0169989294628991,0.0235043973513984,-0.000286024033375144,0.0313215010452249,-0.0251646173361374,-0.00266436085682978,0.00907023257013184,-0.00736332731131516,-0.000718702928470783,0.157781599528913,-0.146097770934852,-0.0186432193302019,-0.0486526296461277,-0.516808597992758,0.401926764571009,0.0751376732457302,0.0828252931223006,-0.254116290117547,-0.401688020405163,-0.00418893325490766,0.127994704787506,-0.0347151845295931,-0.0125394867970462,-0.103482400830211,0.0744408565456691
"Amz_Avg_helpful_votes",0.0436766375558149,-0.0191445930525017,-0.0643166155622047,0.0545838339779342,0.014582613939866,0.151405721265383,-0.0701052627082744,0.139163743589591,-0.144076015581905,0.0876056259023751,-0.601078533937037,0.137440846531154,0.312589651035753,-0.126196247519034,0.339438262106853,-0.333508506086298,0.0516063571832892,-0.0952099669748112,0.156115821759517,-0.138391348587309,-0.183425776488549,-0.0262610825176591,-0.13456325078843,0.176749530392583,-0.0435044980055177,0.0446016811666622,0.0306230436767486,-0.0842223715936901,-0.109045871226371,-0.00569291833978243,0.0348481922498088,0.0817814319573546,0.047336747417732,0.116065158042601,0.00262851731509408,0.0521189543205971,-0.00504843038565507,-0.0502287523495992,-0.0396261077869439,0.0224455398406937,-0.0115270459335316,0.0187036716648282,-0.0152072545568685,-0.0010974832318086,-0.00561021019839091,-0.00333005966407976,-0.000898718096179206,-4.18935719448399e-16,-2.77555756156289e-17,-1.09287578986539e-16,-4.47124975933022e-16,2.28983498828939e-16,1.11022302462516e-16,-9.41629586803661e-17,4.16333634234434e-17,5.55111512312578e-17,-3.60822483003176e-16,1.80411241501588e-16,-7.71951946809679e-17,4.16333634234434e-17,-9.71445146547012e-17,1.16226472890446e-16,-4.68375338513738e-17
"Amz_cal_avg_score",0.0443499340517941,0.112683953932198,-0.0725122915971583,-0.363185383282042,-0.0582845450245716,-0.0875184404060003,0.0234329280132369,0.00555837251069983,-0.154391309753085,0.0489221515151592,0.1254107729031,0.0519024712918622,0.0848862008367529,0.0318022789519097,0.094710081875294,-0.0787622073771914,0.0170054381811562,-0.197510994746969,0.202207848254653,-0.02688867922838,0.233404998570538,-0.0929917007928121,-0.200578038876172,0.116965610585476,-0.186162682101539,0.0432399442322953,-0.153902565041758,0.0196355127067533,0.401721986622321,0.186864392636293,-0.0638193120679994,0.237596756234276,0.164516633077931,-0.19305513957914,-0.0174065313128827,-0.171316548507167,0.161246731579271,0.301552775788568,0.0590704150735253,-0.157278010703255,-0.0210860469870515,-0.0603391042100503,0.0681669444963763,0.00352592010561493,-0.0619365136574493,0.0343917554797548,0.0145709077703039,-3.09496352157712e-15,2.90349341791618e-16,-7.39859562504108e-16,-2.97830336781768e-16,-6.56159154788227e-16,-3.90312782094782e-17,2.40022032197557e-16,-1.45716771982052e-15,-1.23165366794353e-16,3.40873163029443e-16,-1.73472347597681e-16,3.04552390251178e-16,-2.92517746136589e-16,5.20417042793042e-18,1.47668335892526e-16,-3.73399228204008e-16
"amz_rating_4_5",-0.171792004652608,-0.184338849401004,-0.00834459004413006,-0.0473834799543507,0.00522333382576237,-0.0329389640445859,-0.0134253007692044,0.0250613992456125,-0.0205992635886236,0.0391310058858216,0.00763787424163496,0.0452427698883304,-0.0533100637307244,-0.0571090049877085,0.0243729516895498,0.0175248840620543,-0.00476457169348777,-0.015011408762031,-0.0373653269242171,-0.0132830615964661,-0.101973532948362,-0.146419406857598,-0.0611737560009992,-0.00447039087706244,-0.059907498838058,-0.0644072727403198,-0.0195828865257588,0.0342687997770641,0.104539622597906,0.0161174172868292,-0.0227591945425263,-0.0919717094142705,-0.113771255795148,0.00572501680119104,-0.0169086845440293,0.0152990004428112,-0.018857021004551,-0.0805977719132525,-0.0273673629961894,0.053573680064177,-0.030943653540028,-0.145743322450674,-0.0395075178494158,0.000534821437010224,-0.302793656149793,0.144283949011479,0.0234897654478159,-0.115121547061047,-0.19222599154732,-0.213006081166696,0.03549822038928,0.36250425989556,0.527954277388728,0.128742372641502,0.205879982254353,0.0089186750863423,0.049618091130294,0.0880300398333299,-0.116083418305397,0.102823554242301,0.151324954207951,0.254732946534383,0.0740019460175859
"amz_rating_4_5_cnt",0.0626853606957512,-0.109166383117121,-0.316102514752707,0.062254907637729,-0.00923877217014359,-0.0672592537029897,0.00107859678358115,0.0200060151492041,-0.111472156816791,0.0836079269893201,0.112772874857696,-0.0649134491648634,-0.0685924904166996,0.0779895560435526,0.0668194493539748,-0.0125116931952681,0.0125036526469275,-0.0532407623895008,0.178269206688557,0.0420212159338624,0.170636549449891,-0.142635900419885,-0.126718838460817,-0.200765441287905,-0.00416527122557606,-0.147222960617252,-0.131986845878721,0.231096366820169,-0.1290778122013,0.0685324964708904,0.0884129472206926,0.37435740604955,0.0516928644570623,-0.0903384912733435,0.023577832828398,0.249332985902402,-0.100502403069039,-0.300455289773483,-0.129095004538127,0.226560684313562,-0.0288313426384596,0.143266336408475,-0.25742833584878,-0.0112602431618963,0.055060358782955,-0.0344738707128921,-0.00805481067494267,-0.0532493551160949,0.0493062062332196,0.00629185791996795,0.0164196659248826,0.174416564692799,-0.135645354599052,-0.0253580433789797,-0.0279525208213886,0.0857611319295481,0.13556478137057,0.0014137136086478,-0.0431966433890847,0.0117159490996181,0.00423192303426448,0.0349240413744465,-0.0251228762871065
"amz_rating_1_2",-0.184868060746816,-0.13428107732991,0.0577284733841929,-0.0721533154676572,0.0208155202677387,0.023462351378569,-0.000358369994643661,-0.0364301160241096,0.0903330430437722,-0.0198114844869475,0.0808169256249225,-0.0869332452232738,0.0448922321990966,0.0163943412358016,0.0487718809439246,0.105902003628379,0.144063064911906,-0.0124373893649645,-0.0344390510762159,-0.0312583415364754,0.0310947623724229,0.0383001784375463,-0.153729596489418,0.0346858051432109,0.0270884837542521,0.0541578447330284,0.0536753403516338,-0.0849348888284602,-0.15637879202172,-0.0221289292082873,0.0226400872360671,0.197851879715632,0.0505216661062564,0.204772593553006,0.127337124900702,-0.0345762516091621,0.17861275552359,0.0719597717483614,-0.044600385995605,0.0936907769787373,-0.0689235707848047,0.0619679665014706,0.0980529448313994,-0.0266351503601206,-0.0035445460486437,-0.00326547534176506,0.00641501983792157,-0.193705415969181,0.172623817148652,0.242967251239144,0.0597298917727767,-0.108237178352057,-0.203518659993288,0.192540545619825,0.285383101633514,-0.0414944115590678,-0.201293512177312,-0.217389584510239,-0.128182164786618,0.101997195969179,0.229546262094712,0.343524119635328,0.228891398955637
"amz_rating_1_2_cnt",-0.0443133833921602,0.123102110456956,0.314892921824637,-0.0894178662526207,-0.00801588354340775,-0.0252459134047984,-0.00903783438525033,-0.11660200533486,0.0110408237800874,-0.0460741245986335,-0.0852995986234226,-0.0356257801742173,-0.0192627597924024,-0.0515440457115016,-0.00825494187614782,0.0913851725024742,-0.00302820397185358,0.0275842161001136,-0.299542002955969,-0.164690482937661,-0.0237116037229123,-0.0453074045887701,0.0836089301775162,0.227498033808229,-0.104677979592522,0.146249628093047,0.0892663859412493,-0.131107569094887,0.3340655025816,-0.0139411852243622,-0.0171153847203949,0.210898666619275,0.181816259678342,-0.220439359572049,0.0699977820114068,0.214582504689173,-0.0630320136643479,-0.270551812176812,-0.153606730304219,0.243770264971876,-0.08205310818289,0.184246420897666,-0.257678744774023,-0.0232992202414284,0.0326008805199766,-0.0280953163877333,-0.00581522705760742,0.0381160849927818,-0.0352935644640123,-0.00450373512913115,-0.0117532574916908,-0.124848020966359,0.0970954456349917,0.0181513810745038,0.0200085176067895,-0.0613881348718059,-0.0970377710205622,-0.00101194142060802,0.0309203168232063,-0.00838631962168394,-0.00302922613250878,-0.0249987577580517,0.0179830476018854
"rating1_cnt",-0.0504386984305139,0.072180890591394,0.308607886070201,-0.0493582704048957,0.0385206428120129,-0.00616036085873202,0.0116272215818831,-0.0980996744779116,0.0578076353048358,0.0502244294428402,-0.209357665126216,-0.100942895994795,-0.0361384882197088,-0.0430770745962015,0.151894614931357,-0.00433616275310585,0.102515395202778,0.0301426485644035,-0.0919684328128566,-0.312972557709625,0.283118584523177,-0.323566935692176,-0.0704406597573802,-0.42003424507983,0.258561892698373,0.167652758022741,-0.164392639906297,0.285627126341714,-0.112079020544387,-0.0846243824117177,-0.0686862472449295,0.045302759971494,-0.0133958623859599,-0.0399882152049374,-0.087670453668042,-0.0732792607988876,-0.0988152279437777,0.0208880187209484,0.0859736495008456,-0.110106813814448,0.0941675570783615,-0.0651317356663304,0.0302977613383996,0.0140411039054827,-0.00434577973617943,0.0127716204002153,-0.00199892048252588,0.0282591491787355,-0.0261665410659771,-0.00333905549060931,-0.00871382926280832,-0.0925619420207148,0.0719862673014516,0.0134573785760432,0.0148342539377457,-0.0455129759909862,-0.0719435075181926,-0.000750250283326233,0.022924228601293,-0.00621759179345443,-0.00224585901702416,-0.0185340027681676,0.0133325766527768
"rating5_cnt",0.0397044320598923,-0.0354826831025222,-0.25144200149342,0.16289299501494,-0.0431609793556653,-0.0817505787823048,0.00909123155551524,0.0805202878730739,-0.196803615223731,0.139174183731855,0.181139405508905,-0.0631427402449287,0.0867848230466456,0.137915068254118,0.0563129174684058,-0.250602469497958,0.368359592867956,0.0865242218091468,-0.450950426885942,-0.230955891944909,0.127952695230276,-0.0822825854030865,-0.03162049433355,0.0203683257378369,0.0825454124836059,0.161119519384362,0.242575733120021,-0.150662583273542,0.123064553660993,-0.0925926705273962,-0.0788434935431956,-0.159375132151336,-0.00789436436082418,-0.0707582388490172,-0.0181251941055962,-0.0516270826276129,-0.00667281819472581,0.0423422183412963,0.0135338860169916,-0.0384009398745864,0.0180685319206491,0.0440437885385114,0.0136239197154365,-0.00550828312638237,-0.00672496385444481,-0.000636387106822852,0.000659675021971033,-0.0566550107938551,0.0524596709247795,0.00669426470221106,0.0174698143888801,0.185571681267378,-0.144320790593436,-0.0269798614126858,-0.0297402731995259,0.0912461351798232,0.144235064163147,0.00150413013608761,-0.0459593602989404,0.0124652631238811,0.00450258307658913,0.0371576695477428,-0.0267296537979754
"Avg_sentiment_score",0.0610723293574167,-0.150446713825503,-0.279461036952033,0.0159126534069544,0.0121107383765331,-0.00911452479927975,-0.125703678237905,-0.0602776843963228,-0.0451294729167457,0.000710848823994773,-0.15396535391145,-0.109523538087962,-0.0919477074574988,-0.161325022708944,-0.0407902525528291,0.219958818941455,-0.134058453424334,0.118128696018429,-0.0483326454839165,-0.108250635626745,-0.152373734462873,0.0404975830887801,0.0217115783339727,-0.0316184046669165,0.144002771644571,0.0748595515039296,0.00121870408998677,-0.0263884111448867,0.0187718548050566,-0.0320739706663101,-0.0885544911113629,0.120849818235595,0.145931732358614,-0.165378560247751,-0.00822632354112384,-0.0632778222690272,0.0570137945391461,0.115852082928024,0.0222336948681562,-0.0339452079128607,-0.00400082704812,-0.0134977722166582,0.0346944908418735,-0.00318416546256966,-0.027388914240268,0.0171088987157875,0.00322162734095366,-0.101572771001265,0.114645688633728,0.126257036652952,0.0313203974633942,0.329665821387096,0.0393193470087569,-0.278132847960234,-0.24405633013933,-0.38621629994567,-0.260872655779441,-0.0222142689501459,0.188314388210384,-0.00931636982781937,0.0612390675227726,0.0229115606193476,0.107766545845972
"Total_sentiment_score",-0.159631264917046,-0.195496459659474,-0.0231376518642623,-0.0416734211918597,0.000946438757260275,-0.041145336606687,-0.0332955776758492,0.0328665059468493,-0.0592551497162607,0.00639373984205326,-0.0375101337866439,0.0586555028739113,-0.0298248646649051,-0.114099426487863,0.0205866947546421,0.0639801251355076,-0.0526934198552407,-0.0512070929676833,-0.10926750750044,-0.0403496383816817,-0.0607471921593213,-0.176441993554366,-0.0563653116278911,-0.0196287323820082,-0.078198630009561,-0.156420934684519,-0.00646867018880188,0.0603573593906329,0.17884473137911,0.0651060533689405,-0.0173753571947559,-0.0846044169634346,-0.138645675168391,0.078549645437859,-0.0312486492316659,0.0110294851129506,0.0302848885902655,0.0106697762194199,0.0341728453879999,0.010582482574447,-0.0112037480525797,0.0185407239000479,0.0851030328166425,0.0210129924535365,0.470896796125949,-0.234821466352216,-0.0364552639972775,-0.0499465047126561,-0.0725759972243629,-0.00140868575760991,0.0154012179060057,0.192302813877274,-0.0916407525744918,0.432538705903738,0.129598758345022,-0.214360387229438,0.0527446667808076,-0.130186202445353,0.171834280261913,-0.0792178695163944,-0.162495816286072,-0.254465846903545,0.0542431734901733
"Amz_Avg_Positive_sent_score",0.0709666500316241,-0.163086557032418,-0.238413844521727,0.0088719290126709,0.0399475189722733,-0.0158692972297905,-0.13423373881407,-0.0513568848119233,-0.0555234168281915,0.008240566405434,-0.207685267839115,-0.162621280928032,-0.134461587367626,-0.129988668980177,-0.0536470189798929,0.183911014131603,-0.10695379123921,0.202580128889896,-0.039713928180316,-0.11886141667185,-0.211842398787112,0.0839159235972454,-0.00832564788807744,-0.0975853308372979,0.174297871431965,-0.0564510714788144,0.0713883486603893,-0.0327599662534376,0.0501266039141054,0.00760957206324015,-0.0950979278909663,0.161833382911228,0.152391436809959,-0.22823927512775,-0.00599156306380857,-0.0668367743792349,0.0974711776521181,0.169827562755308,0.0233146115883964,-0.0396900158242634,-0.0089598348824658,-0.000760320690851787,0.0244165469113872,-0.00393363239128905,-0.0388680082283139,0.0187613251789934,0.00565315764578471,0.0876399772172062,-0.0989196754294079,-0.108938288349333,-0.0270241610331901,-0.284445376362693,-0.0339258901974815,0.239981209711093,0.210578986890681,0.333238794161974,0.225088607741314,0.0191671252590266,-0.162483198299518,0.00803843817007729,-0.0528388703940338,-0.0197687690401321,-0.0929841485037398
"Amz_Total_Positive_sent_score",-0.16139286637713,-0.197365074481513,-0.0109541808765268,-0.0486494313953918,0.00606157496227162,-0.0362162589396746,-0.025943429381169,0.0349325713191412,-0.0483298397766575,0.0130543973472798,-0.024847989424565,0.0612372827620025,-0.0381217653462812,-0.0856646952111613,0.0115989317208611,0.0406860024205192,-0.0313924697220861,-0.0321047756328514,-0.0790062476294952,-0.0301485729406427,-0.072926632411973,-0.15312981857323,-0.0638650823434373,-0.00903573643472732,-0.0706096488086772,-0.120304872555224,-0.0125695684550363,0.0483436692644045,0.150930330196754,0.0501019642550041,-0.0222997071972333,-0.0709095721231698,-0.104728984440771,0.0308552114023574,-0.0424098907440271,0.0232885511385492,-0.00152649411847414,-0.0150861954079218,0.0398849564383739,0.00982933773301994,-0.0152735128870824,-0.00129694250693889,0.127580778563837,0.0190208516071197,0.440033931654828,-0.219357295970631,-0.0354564208668019,0.0545864683855323,0.079318210570051,0.00153955078569134,-0.01683197050848,-0.210167488807309,0.100154056265057,-0.472720974794302,-0.141638310146108,0.234274181305144,-0.0576445759778392,0.142280327019872,-0.187797455718489,0.0865771039395774,0.177591460894238,0.278105384693302,-0.0592822919619073
"Amz_Avg_negative_sent_score",-0.000701415835355131,-0.0427157286927121,-0.32374507419189,0.0362490444123683,-0.0981419014114507,0.0200960650151157,-0.0433830793861952,-0.070084037449772,0.0121936440608768,-0.0280914435651253,0.110759974320401,0.135163722277354,0.105659542440026,-0.215829772659872,0.0241346295861853,0.268980674253932,-0.183383522447044,-0.248737087756608,-0.0617472663381986,-0.0249929584359622,0.133492258651746,-0.140065539489606,0.12684211671361,0.230816838931285,-0.0280352938096773,0.542426736663758,-0.26503994019494,0.00824326576922169,-0.107455583367362,-0.16961802875392,-0.0285385142714974,-0.0824601674338013,0.0634048949698712,0.138509202376717,-0.0134177676821138,-0.0246223758962734,-0.118905548081246,-0.13467754765023,0.00929376945505694,0.0013191415524654,0.0163736181325117,-0.0563718043707865,0.059819631438855,0.000921353465198227,0.0269860790083598,0.00404327131301606,-0.00726976081780586,0.0231387242775909,-0.0261167924509748,-0.028761908633781,-0.0071349243899335,-0.0750993250418125,-0.00895712030145591,0.0633598868875285,0.0555971061498787,0.0879817729482139,0.059427939142944,0.00506050823659505,-0.0428988464462493,0.00212231005011449,-0.0139505291079298,-0.00521935434776898,-0.0245496934473442
"Amz_Total_negative_sent_score",0.142540114517191,0.171880392043622,-0.0949925987243111,0.0977969473196849,-0.0483072898235596,-0.0133110240098869,-0.0420440351541236,-0.0451851166815015,-0.0547498276541832,-0.0669823293736874,-0.0880842021266164,-0.0703618896289541,0.100714011185298,-0.17420316094387,0.0672957782332301,0.16601775617066,-0.156405929670994,-0.137138263585788,-0.195004583811318,-0.0629575469941469,0.16125172302203,-0.0773037576525668,0.114278168055215,-0.0829779485365774,-0.00875787819493497,-0.212174403360864,0.0618370437446791,0.0639982139065274,0.118195184605808,0.0880491870159891,0.059517652142669,-0.0604660355849362,-0.205773481135166,0.381371204785518,0.128471213263979,-0.122698732502603,0.271839480676181,0.231040128096561,-0.0801176000109247,-0.00136108234700303,0.0466943272116698,0.169792529903807,-0.462207117243347,0.00191526961894962,-0.0852078544126505,0.0418040537543463,0.0195246415538091,0.00587092886458163,0.00853089759597082,0.000165583035751749,-0.00181032597324436,-0.0226041070787149,0.0107718516552225,-0.050842476128178,-0.0152336003401848,0.0251968499507312,-0.0061998369743322,0.0153026510684552,-0.0201981468316584,0.00931161208196936,0.0191004632595636,0.0299110196845818,-0.00637597795445471
"reviews_1_M",-0.153884025384579,-0.176960912586131,0.0105816744183648,-0.0414911477801709,0.00425453803837473,-0.021102277748435,-0.00125942502671814,-0.00649906467415411,-0.0473151436086117,0.00338222902852068,-0.0227250753804922,0.0145891087433886,-0.0736661042449042,-0.0105152897375865,-0.0396524200764656,-0.313349702053384,-0.230569327132039,0.00965165627273495,0.0503635209370506,-0.0321873647005603,0.1996811509554,0.134841434032952,0.298375374073852,0.020167780658505,0.0578879909841708,0.124836158181677,0.0350865760693877,-0.0892474837097091,-0.0191724896123621,0.0227736623967488,-0.348754404094822,0.278220651459899,-0.438972533214778,-0.0495693942543729,0.402560697050553,0.0749406265632323,-0.14822536872797,0.119363792134378,0.0161476051511129,-0.0464978965487135,0.0156942026790322,-0.0115821356680967,-0.00727746786941355,0.000266085004911813,0.0106817736688382,-0.00110728299030276,-0.000592564438610826,2.09901540593194e-16,-4.85722573273506e-17,-5.93275428784068e-16,2.09034178855205e-16,1.76941794549634e-16,-2.28983498828939e-16,-4.25007251614318e-17,3.46944695195361e-17,5.27355936696949e-16,2.08166817117217e-17,-1.38777878078145e-17,-2.39391839684799e-16,1.04083408558608e-17,-1.38777878078145e-17,-3.29597460435593e-17,-2.42861286636753e-17
"reviews_2_M",-0.162969078778548,-0.172652025377965,0.00658435959109845,-0.0391310545797379,-0.0269935692897645,-0.0131568820876472,-0.0237024069975802,-0.0290248976278323,-0.0473516384563002,-0.0497494502853768,-0.0219566975131884,-0.0469122202390055,-0.0224892581154758,-0.0134401898895177,-0.0602639255445366,-0.269724118036229,-0.212735092728317,-0.00910373170718116,0.0171730585113217,-0.0534026114866275,0.228689157135754,0.104398986171636,0.246262128718905,-0.0205999943268797,0.0747390303433444,-0.0296706698022683,0.0235306655959591,-0.0329541698992482,0.0170257911476724,-0.00289001413079607,0.0344949305145319,-0.00300629246701487,0.139148619768088,0.0355540884742912,-0.3178576191422,-0.0912913171087189,0.537839423638731,-0.45137923146572,0.00518491241455236,-0.190964072058366,0.0236179045389076,0.086760248869411,0.0595984743057651,0.0122468901663167,-0.0402106913526308,0.00388089265464445,0.00213323096853736,-9.28077059647592e-16,-2.61943244872498e-16,-1.38777878078145e-16,-3.20056481317721e-16,-2.46330733588707e-16,1.11022302462516e-16,-1.55040910665427e-16,-2.22044604925031e-16,-5.48172618408671e-16,1.04083408558608e-16,2.35922392732846e-16,5.8113236445223e-16,1.38777878078145e-16,2.84494650060196e-16,6.93889390390723e-18,3.12250225675825e-17
"reviews_3_M",-0.173164746502585,-0.160451519311923,-0.002841114239811,-0.0360980508717762,-0.0175319990237506,-0.0110916722923178,-0.0270594751858431,-0.0495300366469816,-0.0248193932278254,-0.0518419677380666,-0.0069305465205996,-0.0895537509836142,-0.00687860950769373,-0.0156414675229473,-0.044514264283989,-0.219963018140579,-0.172185724300629,-0.0150881152616585,0.00712492278182767,-0.0822085504089886,0.204821310889878,0.107545752538689,0.170417012857822,0.0124843147320606,0.0670672371335604,-0.049885674077447,0.0330779714087825,-0.000920511149583046,0.0291207847813191,0.0788959712101317,0.163730352544231,-0.0693197889198038,0.267986154609918,0.178698221406347,-0.374783664764023,-0.0304366195021109,-0.3669343138663,0.387094937191761,-0.113583467617434,0.390104067189452,-0.121912019373406,-0.00663895591348608,-0.00531040783203313,-0.0309456298555686,-0.0177535856519729,0.0139908113205938,0.00619746682527706,2.48390717716429e-16,5.79614481410751e-16,6.67001176513082e-16,2.02528965820292e-16,7.45931094670027e-17,5.20417042793042e-17,-2.23050880066369e-16,-8.5868812060852e-17,1.36175792864179e-16,-3.00974523081976e-16,-5.63785129692462e-17,-7.61109925084824e-17,-1.94072188874905e-16,-2.68014777038417e-16,1.47885176327023e-16,2.14455189717633e-16
"reviews_6_M",-0.188783661337332,-0.131130246633106,-0.0220504405188425,-0.028492408795337,-0.0130692125370902,-0.0152875321309574,-0.0263206778147661,-0.0408726385681835,0.0354877481380237,0.0676733263976902,0.0188873448239029,-0.0783279779053511,-0.0762266255602861,-0.00430583248043806,-0.0185037069279468,-0.167925581866835,-0.0477568714690285,0.0190089570003176,0.0683795760390622,-0.105207975938058,-0.0211525626814234,0.00502692853689468,0.0490575804923846,-0.0203415351800854,-0.0112116722840197,0.0504247103772704,-0.0381846040815915,0.0867332506157004,0.030725006535047,0.0248733504099102,0.458182849930005,-0.265672791838953,0.370569802902776,-0.040051293227654,0.581197186427594,0.0391018921463901,-0.0284553190505862,0.0244428051807578,0.0803339909311393,-0.21135354447476,0.102341891154785,-0.0597662701482564,-0.17814939022463,0.03144747757731,0.0565127105537671,-0.0158087132563037,-0.00115155353534334,4.25440932483312e-16,-7.04297731246584e-16,5.20417042793042e-18,1.99493199737333e-17,-1.94289029309402e-16,1.90819582357449e-16,4.79325780455842e-16,4.19803081186387e-16,4.19803081186387e-16,-9.0205620750794e-17,6.24500451351651e-17,5.18248638448071e-17,-3.59955121265187e-17,-1.70002900645727e-16,-2.59341159658533e-16,3.13117587413814e-16
"Avg_wt_score",0.0533631685151712,0.0488092891423101,-0.159932726680566,-0.375064786523823,-0.0699668180265396,0.030153447320363,0.187981767788649,-0.0211923329704292,0.0514336330175791,-0.0432439920247983,-0.0793816392351353,-0.0565841400635738,-0.0291584789697081,0.00985575101376462,0.0254110423830302,0.0434142006051254,-0.0169337055949129,0.0677986717126684,0.154003186660652,0.0266240973360263,0.0418615224962695,-0.0461168157512954,-0.0695650294405413,-0.15857055753618,0.181492556340427,0.0816099657684159,0.157669320175416,-0.24931464594057,0.095325810077308,0.0140694065621716,-0.0179068670802868,-0.173032085512777,-0.0485607087444641,0.115340838392696,0.0213143101470816,0.0786701029382592,-0.0677176011464977,-0.120802108116109,-0.0156544360584653,0.0302122322913241,-0.0418167196734189,0.0371598696210789,-0.0359697925472236,0.000452552677126426,0.0212426612697579,-0.0207512753013229,-0.00425989948133311,-0.420857115232912,-0.424677954988357,0.220155523136281,0.129773087752305,-0.111706289230362,-0.0412445530129149,0.0241775339513733,-0.154659127191483,0.0168333658309683,0.008987343229411,0.110792916697569,0.0216843332455156,-0.0175027697913612,0.0342249131751212,0.0053599405222441,-0.126686422547649
"Tot_wt_score",0.0534546163510443,0.0420983903944252,-0.1542272133757,-0.364884483998205,-0.0783748612179063,0.0284611957985868,0.176449105005409,-0.0478474236203199,0.120466688758699,-0.0826260074796431,0.000202532117512297,0.0140112840384467,-0.0187668089112147,0.00878566791482301,0.09883805624372,-0.123848659841607,0.0433163073122957,0.0349990180828716,-0.273720430014196,-0.0462604155747503,-0.155974918083148,0.0371688109167834,0.167234037941802,0.0804557395962074,-0.103230237913229,-0.130185047604318,-0.0737679960242736,0.221200751338591,-0.178473477624174,-0.0705766525510411,0.0261561400091886,0.0702251922705935,-0.0136338485831869,-0.0273093582974288,-0.0129064101174091,-0.024564214064866,0.00990050240737236,0.0194162760590204,-0.0169261026325991,0.0201848835672174,0.0891425530543029,-0.0260042775259019,0.0254984718583736,0.00199840051878196,0.00506829238782826,0.0096365114923431,-0.000666764540738236,0.388207769255828,-0.352429497015478,0.336153011976941,-0.119705522568824,0.172048433467985,-0.0806182284720348,-0.0858225800338013,0.138454283442886,0.0415967314336773,-0.0452450930957765,-0.014566255826273,-0.0314650923749924,0.00985100872435538,0.0478639902203954,0.0153377374423433,0.0388658026259222
"pos_avg_wt_score",0.0532205331237701,0.0620603411046422,-0.137499389992301,-0.394357302973586,-0.0629669806369286,-0.00487001702244169,0.142912698171192,-0.041431195860516,-0.0108656258234458,-0.0134375919825664,-0.0684738746557876,-0.0658232168750888,-0.0340243979771594,0.00446727357321212,0.0364460841074543,0.0507206614364682,-0.0171249539226892,0.0703047900170542,0.156478689409093,0.038524566560105,0.0339670464646186,-0.036108461231,-0.063260148890897,-0.151186648805194,0.183451081072325,0.0810169059569065,0.15409798207421,-0.254189146319603,0.0770130822849064,0.0133063692300153,-0.0146193337802867,-0.17958221255991,-0.0515014432372879,0.122047948910573,0.0237211356026824,0.0794270704045498,-0.0617352124430152,-0.121551198985857,-0.0638945021486989,0.0527747013032803,0.0496033904941068,0.023776665812388,-0.0153188170174292,-0.000960622390044144,0.0237723843721002,-0.0212863812533433,-0.0049592745012364,0.422728600953083,0.426566431384885,-0.221134520289592,-0.130350168361847,0.112203029614642,0.0414279610846906,-0.024285047660661,0.155346872123328,-0.0169082211741116,-0.00902730853808107,-0.111285595457152,-0.0217807600814922,0.0175806018691427,-0.0343771060072313,-0.00538377533882487,0.127249777240145
