Extraction_Date,ord_week_nmb,Site_Name,TCIN,kohl_product_ID,kohl_product_name,kohl_Regular_price,Regular_Price_Range,kohl_Shipping,kohl_disc_perc,kohl_markdown_price,kohl_final_price,kohl_Product_Description,kohl_availability,kohl_additional_info,kohl_price_promo
26-08-2013,39,kohls,14107226,1130508,Wildkin Leopard Jumpstart Messenger Bag - Kids,36.99,n/a,0,0,0,36.99,Two interior pockets and two pockets under the front flap of this Wildkin girls' messenger bag keep her organized for class. In pink.,Yes,n/a,n/a
26-08-2013,39,kohls,14107282,1130471,Wildkin Big Dots Good Times Rolling Duffel Bag - Kids,72.99,n/a,0,0,0,72.99,"With in-line skate wheels, an extendable handle and an outer pocket, this Wildkin kids' rolling duffel bag makes travel a breeze.",Yes,n/a,n/a
26-08-2013,39,kohls,14107307,1130346,"Wildkin Olive Kids Trains, Planes & Trucks Good Times Rolling Duffel Bag - Boys",72.99,n/a,0,0,0,72.99,"With in-line skate wheels, an extendable handle and an outer pocket, this Wildkin boys' rolling duffel bag makes travel a breeze. In blue.",Yes,n/a,n/a
26-08-2013,39,kohls,14107330,1130483,Wildkin Horse Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,She can stow a 15-in. laptop in the padded compartment and listen to her MP3 player using the media pocket and headphones port in this Wildkin backpack. In pink/multi.,Yes,n/a,n/a
26-08-2013,39,kohls,14107335,1130262,Wildkin Peace Sign Kickstart Messenger Bag - Kids,36.99,n/a,0,0,0,36.99,"A front flap provides a smooth finish on this Wildkin girls' messenger bag, featuring six interior pockets, perfect for phones, pens and papers. In purple.",Yes,n/a,n/a
26-08-2013,39,kohls,14107536,1130531,Wildkin Horse Crackerjack Backpack - Kids,36.99,n/a,0,0,0,36.99,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin girls' backpack is a school essential. In pink/multi.",Yes,n/a,n/a
26-08-2013,39,kohls,14112227,1286465,Solo Classic 17-in. Laptop Messenger Bag,59.99,n/a,0,0.050008335,56.99,56.99,You'll feel like a VIP with this Solo messenger bag in tow. In black.,Yes,n/a,n/a
26-08-2013,39,kohls,14112231,1286463,Solo Classic 15.6-in. Expandable Laptop Messenger Bag,49.99,n/a,0,0.050010002,47.49,47.49,"You'll feel like a VIP with this Solo messenger bag in tow. Pack your important papers, folders and laptop in style with this sharp bag. In black.",Yes,n/a,n/a
26-08-2013,39,kohls,14337772,1309398,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a
26-08-2013,39,kohls,14337774,1309395,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a
26-08-2013,39,kohls,14337776,1305860,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places. In black/white.,Yes,n/a,n/a
26-08-2013,39,kohls,14337777,1309403,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a
26-08-2013,39,kohls,14337778,1309422,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a
26-08-2013,39,kohls,14337779,1305855,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a
26-08-2013,39,kohls,14337828,1305865,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places. In pink.,Yes,n/a,n/a
26-08-2013,39,kohls,14337830,1309407,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a
26-08-2013,39,kohls,14444494,1426000,Nintendo Mario Kart 7 Lenticular Backpack - Kids,29.99,n/a,0,0.566855619,12.99,12.99,"With a lenticular Mario Kart 7 racing graphic and reflective accent, this boys' Nintendo backpack is a winning choice for carrying his school books. In blue.",Yes,n/a,n/a
26-08-2013,39,kohls,14454071,1425964,LEGO Legends of Chima Backpack - Kids,29.99,n/a,0,0.566855619,12.99,12.99,Give his school-day look a boost with the exciting Legends of Chima graphics on this boys' LEGO backpack. In red/blue.,Yes,n/a,n/a
26-08-2013,39,kohls,14496680,1253569,T-Tech by Tumi Digital Flashlight Clock,34.99,n/a,0,0,0,34.99,Light up your room with this T-Tech by Tumi digital clock.,Yes,n/a,n/a
26-08-2013,39,kohls,14496687,1253591,T-Tech by Tumi Convertible Undercover Stash,39.99,n/a,0,0,0,39.99,"Keep your personal items safe while you travel with this T-Tech by Tumi convertible, undercover stash.",Yes,n/a,n/a
26-08-2013,39,kohls,14496830,1253604,T-Tech by Tumi Digital Luggage Scale,34.99,n/a,0,0,0,34.99,You'll never over pack with this T-Tech by Tumi digital luggage scale.,Yes,n/a,n/a
26-08-2013,39,kohls,14496833,1253594,T-Tech by Tumi Luggage Strap,24.99,n/a,0,0,0,24.99,Keep your personal items safe with this T-Tech by Tumi luggage strap.,Yes,n/a,n/a
26-08-2013,39,kohls,14496837,1253601,T-Tech by Tumi Shirt Folder,44.99,n/a,0,0,0,44.99,This T-Tech by Tumi shirt folder will help keep your clothes organized.,Yes,n/a,n/a
26-08-2013,39,kohls,14496840,1253599,T-Tech by Tumi Large Packing Cube,34.99,n/a,0,0,0,34.99,Stay organized with this T-Tech by Tumi packing cube.,Yes,n/a,n/a
26-08-2013,39,kohls,14496841,1253607,T-Tech by Tumi Knit Eye Shade,24.99,n/a,0,0,0,24.99,Sleep in the sky with this T-Tech by Tumi eye shade.,Yes,n/a,n/a
26-08-2013,39,kohls,14496844,1253597,T-Tech by Tumi 2-pc. Luggage Tag Set,24.99,n/a,0,0,0,24.99,Claim your baggage with this T-Tech by Tumi luggage tag set.,Yes,n/a,n/a
26-08-2013,39,kohls,14496855,392649,Belle Hop Comfort Neck Pillow,16.99,n/a,0,0.200117716,13.59,13.59,Put all your travel worries behind you and sink into the softness of this Belle Hop neck pillow.,Yes,n/a,n/a
26-08-2013,39,kohls,14496858,1253574,T-Tech by Tumi Travel Adapter with USB,49.99,n/a,0,0,0,49.99,Feel comfortable traveling with this T-Tech by Tumi travel adapter.,Yes,n/a,n/a
26-08-2013,39,kohls,14496872,1253571,T-Tech by Tumi eReader Light,29.99,n/a,0,0,0,29.99,Shed some light with this T-Tech by Tumi eReader accessory.,Yes,n/a,n/a
26-08-2013,39,kohls,14496874,392620,Lewis N. Clark Comfort Neck Pillow,16.99,n/a,0,0.200117716,13.59,13.59,Relax during a long trip with the help of this Lewis N. Clark neck pillow.,Yes,n/a,n/a
26-08-2013,39,kohls,14496883,1253598,T-Tech by Tumi Medium Packing Cube,29.99,n/a,0,0,0,29.99,Stay organized with this T-Tech by Tumi packing cube.,Yes,n/a,n/a
26-08-2013,39,kohls,14496884,1253619,T-Tech by Tumi Packable Gym Bag,54.99,n/a,0,0,0,54.99,Start your journey with this T-Tech by Tumi gym bag.,Yes,n/a,n/a
26-08-2013,39,kohls,14496886,1253576,T-Tech by Tumi Double Cable Lock,29.99,n/a,0,0,0,29.99,Feel safe while you travel with this T-Tech by Tumi double cable lock.,Yes,n/a,n/a
26-08-2013,39,kohls,14496893,1253595,T-Tech by Tumi Luggage Tag,22.99,n/a,0,0,0,22.99,Claim your baggage with this T-Tech by Tumi luggage tag.,Yes,n/a,n/a
26-08-2013,39,kohls,14496896,1253613,T-Tech by Tumi Packable Backpack,59.99,n/a,0,0,0,59.99,This T-Tech by Tumi backpack has you covered.,Yes,n/a,n/a
26-08-2013,39,kohls,14496899,1253615,T-Tech by Tumi Packable Duffel Bag,44.99,n/a,0,0,0,44.99,Start your journey with this T-Tech by Tumi duffel bag.,Yes,n/a,n/a
26-08-2013,39,kohls,14496907,1253603,T-Tech by Tumi Analog Luggage Scale,29.99,n/a,0,0,0,29.99,You'll never over pack with this T-Tech by Tumi analog luggage scale.,Yes,n/a,n/a
26-08-2013,39,kohls,14496909,1253611,T-Tech by Tumi Fiber Neck Pillow,32.99,n/a,0,0,0,32.99,This T-Tech by Tumi neck pillow helps you do just that.,Yes,n/a,n/a
26-08-2013,39,kohls,14496917,1253575,T-Tech by Tumi Cable Lock,24.99,n/a,0,0,0,24.99,Protect your personal items with this T-Tech by Tumi cable lock.,Yes,n/a,n/a
26-08-2013,39,kohls,14496918,1253608,T-Tech by Tumi Memory Foam Neck Pillow,39.99,n/a,0,0,0,39.99,This T-Tech by Tumi neck pillow helps you do just that.,Yes,n/a,n/a
26-08-2013,39,kohls,14496921,563879,GoToob by humangear 3-pk. Small Containers,20.99,n/a,0,0.100047642,18.89,18.89,Travel wise with these GoToob containers. In multi.,Yes,n/a,n/a
26-08-2013,39,kohls,14502496,1309983,"Rockland Luggage, 3-pc. Polo Equipment Expandable Spinner Luggage Set",479.99,n/a,0,0.500010417,239.99,239.99,Look good on the go with this Rockland Polo Equipment luggage set.,Yes,n/a,n/a
26-08-2013,39,kohls,14502646,1309985,"Rockland Luggage, Polo Equipment 3-pc. Expandable Spinner Luggage Set",479.99,n/a,0,0.500010417,239.99,239.99,Look good on the go with this Rockland Polo Equipment luggage set.,Yes,n/a,n/a
26-08-2013,39,kohls,14502649,1309984,"Rockland Luggage, 3-pc. Polo Equipment Expandable Spinner Luggage Set",479.99,n/a,0,0.500010417,239.99,239.99,Look good on the go with this Rockland Polo Equipment luggage set.,Yes,n/a,n/a
26-08-2013,39,kohls,14502760,1309980,"Rockland Luggage, 3-pc. Wheeled Luggage Set",239.99,n/a,0,0.400016667,143.99,143.99,This Rockland luggage set makes traveling a breeze. In black.,Yes,n/a,n/a
26-08-2013,39,kohls,14502764,1309991,"Rockland Luggage, Polo Equipment 3-pc. Expandable Spinner Luggage Set",479.99,n/a,0,0.500010417,239.99,239.99,Look good on the go with this Rockland Polo Equipment luggage set. In black.,Yes,n/a,n/a
26-08-2013,39,kohls,14502770,1309603,"Rockland Luggage, 3-pc. Spinner Luggage Set",479.99,n/a,0,0.450009375,263.99,263.99,Your travel style will take off with this Rockland luggage set.,Yes,n/a,n/a
26-08-2013,39,kohls,14502774,1309957,"Rockland Luggage, 3-pc. Wheeled Luggage Set",239.99,n/a,0,0.400016667,143.99,143.99,This Rockland luggage set makes traveling a breeze.,Yes,n/a,n/a
26-08-2013,39,kohls,14502776,1309631,"Rockland Luggage, Polo Equipment 4-pc. Expandable Wheeled Luggage Set",319.99,n/a,0,0.350010938,207.99,207.99,This Rockland Polo Equipment luggage set gives you everything you need.,Yes,n/a,n/a
26-08-2013,39,kohls,14502777,1309989,"Rockland Luggage, Polo Equipment 3-pc. Expandable Spinner Luggage Set",479.99,n/a,0,0.500010417,239.99,239.99,Look good on the go with this Rockland Polo Equipment luggage set.,Yes,n/a,n/a
26-08-2013,39,kohls,14505460,1309436,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
26-08-2013,39,kohls,14506398,1309857,Rockland Zebra Duffel Bag,29.99,n/a,0,0.200066689,23.99,23.99,You'll look fantastic with this Rockland duffel bag in tow.,Yes,n/a,n/a
26-08-2013,39,kohls,14506399,1309890,Rockland Giraffe Duffel Bag,29.99,n/a,0,0.200066689,23.99,23.99,You'll look fantastic with this Rockland duffel bag in tow.,Yes,n/a,n/a
26-08-2013,39,kohls,14508275,1309444,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
26-08-2013,39,kohls,14508276,1309443,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In black/pink/white.,Yes,n/a,n/a
26-08-2013,39,kohls,14508277,1309446,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
26-08-2013,39,kohls,14508278,1309449,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
26-08-2013,39,kohls,14508279,1309908,Rockland Pink Polka-Dot Duffel Bag,29.99,n/a,0,0.200066689,23.99,23.99,You'll look fantastic with this Rockland duffel bag in tow. In black/pink.,Yes,n/a,n/a
26-08-2013,39,kohls,14508280,1309880,Rockland Black Polka-Dot Duffel Bag,29.99,n/a,0,0.200066689,23.99,23.99,You'll look fantastic with this Rockland duffel bag in tow. In black/multi.,Yes,n/a,n/a
26-08-2013,39,kohls,14508281,1309705,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,"Featuring a lightweight design, this Rockland wheeled duffel bag lets you pack more and struggle less.",Yes,n/a,n/a
26-08-2013,39,kohls,14508282,1309672,"Rockland Luggage, Giraffe Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,This Rockland wheeled duffel will get your style off the ground. In black/pink/off-white.,Yes,n/a,n/a
26-08-2013,39,kohls,14508427,1309699,"Rockland Luggage, Paisley & Floral Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,Take your style to new heights with this wheeled duffel from Rockland. In pink/black.,Yes,n/a,n/a
26-08-2013,39,kohls,14508430,1309456,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In black/multi.,Yes,n/a,n/a
26-08-2013,39,kohls,14508431,1309700,"Rockland Luggage, Zebra Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,The zebra print on this Rockland duffel bag will make your fashion pop. In black/off-white.,Yes,n/a,n/a
26-08-2013,39,kohls,14508432,1309697,"Rockland Luggage, Leopard Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,This Rockland wheeled duffel bag offers wild style.,Yes,n/a,n/a
26-08-2013,39,kohls,14508433,1309427,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
26-08-2013,39,kohls,14537555,1309893,Rockland Pink Polka-Dot Duffel Bag,29.99,n/a,0,0.200066689,23.99,23.99,You'll look fantastic with this Rockland duffel bag in tow. In black/pink.,Yes,n/a,n/a
26-08-2013,39,kohls,14537556,1309856,Rockland Polka-Dot Duffel Bag,29.99,n/a,0,0.200066689,23.99,23.99,Luggage that lasts and elevates your style at the same time. You'll look fantastic with this Rockland duffel bag in tow. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a
26-08-2013,39,kohls,14556508,1425979,Teenage Mutant Ninja Turtles Shell Backpack - Kids,29.99,n/a,0,0.566855619,12.99,12.99,Get him ready for the school day with this boys' Teenage Mutant Ninja Turtles backpack that features an embroidered shell pocket and matching ID holder. In black.,Yes,n/a,n/a
02-09-2013,40,kohls,589792,489605,"McKlein Luggage, LaSalle Wheeled Laptop Overnight Bag",309.99,n/a,0,0.050001613,294.49,294.49,Travel smart with this McKlein LaSalle wheeled laptop overnight bag. In black.,Yes,n/a,n/a
02-09-2013,40,kohls,589832,489589,McKlein Damen Wheeled Leather Laptop Case,309.99,n/a,0,0.050001613,294.49,294.49,Get on the road to a luxurious life with this McKlein Damen wheeled leather laptop case.,Yes,n/a,n/a
02-09-2013,40,kohls,589847,489585,McKlein Halsted Leather Laptop Case,199.99,n/a,0,0.0500025,189.99,189.99,Be the president of perfect style with this McKlein Halsted leather laptop case.,Yes,n/a,n/a
02-09-2013,40,kohls,10146077,764878,McKlein Lexington Briefcase,199.99,n/a,0,0.0500025,189.99,189.99,Tote your belongings in this handsome McKlein Lexington briefcase. Shop our full selection of luggage at Kohls.com. In brown.,Yes,n/a,n/a
02-09-2013,40,kohls,10638009,1309708,"Rockland Luggage, Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,This duffel bag offers a lightweight design to save you time at the airport. In camoflauge.,Yes,n/a,n/a
02-09-2013,40,kohls,10638011,1309693,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,Travel like a pro with this Rockland luggage.,Yes,n/a,n/a
02-09-2013,40,kohls,10638015,1309651,"Rockland Luggage, 4-pc. Luggage Set",219.99,n/a,0,0.250011364,164.99,164.99,Rockland luggage eliminates pre-vacation stress. In green/camouflage.,Yes,n/a,n/a
02-09-2013,40,kohls,10638016,1309464,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
02-09-2013,40,kohls,10638022,1309465,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In blue/multi.,Yes,n/a,n/a
02-09-2013,40,kohls,10660603,607177,Sumdex Passage Expandable Laptop Briefcase,49.99,n/a,0,0,0,49.99,Store more than ever before in this Sumdex Passage expandable laptop briefcase. In black.,Yes,n/a,n/a
02-09-2013,40,kohls,10660632,704638,Sumdex Business 17-in. Laptop Tote,59.99,n/a,0,0.050008335,56.99,56.99,"Work all week with this Sumdex laptop tote. This business bag combines fashion and function, making it the ideal tote for work or play.",Yes,n/a,n/a
02-09-2013,40,kohls,10903916,540680,"Heys USA Luggage, Xcase Checkered 20-in. Wheeled Carry-On",299.99,n/a,0,0.400013334,179.99,179.99,Triumph over travel woes with this wonderful Heys USA Xcase wheeled carry-on.,Yes,n/a,n/a
02-09-2013,40,kohls,11209475,487476,Taylor Digital Luggage Scale,24.99,n/a,0,0,0,24.99,"Go ahead, weigh your options - but we're sure you'll choose this Taylor digital luggage scale for all of your travel needs.",Yes,n/a,n/a
02-09-2013,40,kohls,11217763,c19318,Sumdex Digipod Laptop Sleeve,27.99,27,0,0,0,27.99,Better safe than sorry. Protect your notebook computer with this Sumdex Digipod laptop sleeve.,Yes,n/a,n/a
02-09-2013,40,kohls,11229060,1309466,"Rockland Luggage, Leopard 5-pc. Luggage Set",329.99,n/a,0,0.300009091,230.99,230.99,"This Rockland Leopard luggage set includes three wheeled uprights, a wheeled carry-on and an overnight travel bag all in a chic leopard pattern that's perfect for the fashionista on the go.",Yes,n/a,n/a
02-09-2013,40,kohls,11261174,1309668,"Rockland Luggage, Zebra Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,The zebra print on this Rockland duffel bag will make your fashion pop.,Yes,n/a,n/a
02-09-2013,40,kohls,11261182,1309665,"Rockland Luggage, Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,This wheeled duffel is designed to match your on-the-go lifestyle.,Yes,n/a,n/a
02-09-2013,40,kohls,11261190,1309828,Rockland Luca Vergani Zebra 2-pc. Cosmetic Bag Set,99.99,n/a,0,0.549954996,45,45,Keep all of your traveling essentials organized with this Rockland Luca Vergani cosmetic bag set.,Yes,n/a,n/a
02-09-2013,40,kohls,11261192,1309423,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
02-09-2013,40,kohls,11261194,1309826,Rockland Luca Vergani Giraffe 2-pc. Cosmetic Bag Set,99.99,n/a,0,0.549954996,45,45,Keep all of your traveling essentials organized with this Rockland Luca Vergani cosmetic bag set.,Yes,n/a,n/a
02-09-2013,40,kohls,11281818,c19319,Sumdex Aircube Laptop Sleeve,29.99,29,0,0,0,29.99,Contemporary commuter. Showcase your modern taste with this Sumdex Aircube laptop sleeve.,Yes,n/a,n/a
02-09-2013,40,kohls,11457891,1056014,Leatherbay Laptop Backpack,299.95,n/a,0,0.050008335,284.95,284.95,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,Yes,n/a,n/a
02-09-2013,40,kohls,11457892,1054902,Leatherbay Pockets Backpack,269.95,n/a,0,0.050009261,256.45,256.45,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,Yes,n/a,n/a
02-09-2013,40,kohls,11457902,565916,Leatherbay Mini Backpack,129.95,n/a,0,0.050019238,123.45,123.45,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a
02-09-2013,40,kohls,11457908,565949,Leatherbay Downtown Messenger Bag,89.95,n/a,0,0.050027793,85.45,85.45,You'll be on your way with this messenger bag. In multi.,Yes,n/a,n/a
02-09-2013,40,kohls,11470751,489720,McKlein Sheridan Detachable-Wheeled Catalog Case,329.99,n/a,0,0.050001515,313.49,313.49,You'll be able to rely on this McKlein Sheridan detachable-wheeled catalog case. In black.,Yes,n/a,n/a
02-09-2013,40,kohls,11470756,489455,McKlein West Loop Leather Briefcase,254.99,n/a,0,0.050001961,242.24,242.24,Make an executive decision and add this McKlein West Loop leather briefcase to your professional wardrobe. In black.,Yes,n/a,n/a
02-09-2013,40,kohls,11470965,489622,McKlein Pearson Expandable Briefcase,214.99,n/a,0,0.050002326,204.24,204.24,Professional poise. Look smart carrying this McKlein Pearson briefcase. In black.,Yes,n/a,n/a
02-09-2013,40,kohls,11721793,489567,McKlein Pearson Expandable Laptop Briefcase,184.99,n/a,0,0.050002703,175.74,175.74,Designed for the digital age. You'll love this McKlein Pearson expandable laptop case. In black.,Yes,n/a,n/a
02-09-2013,40,kohls,11721798,489981,McKlein Willowbrook Detachable-Wheeled Briefcase,284.99,n/a,0,0.050001754,270.74,270.74,This women's McKlein Willowbrook briefcase will be a sharp addition to your everyday life. In an assortment of colors.,Yes,n/a,n/a
02-09-2013,40,kohls,11721804,489560,McKlein Walton Expandable Laptop Case,194.99,n/a,0,0.050002564,185.24,185.24,Expand your career options with this McKlein Walton expandable laptop case. In black.,Yes,n/a,n/a
02-09-2013,40,kohls,11744563,607532,Sumdex She Rules Fashion Laptop Tote,99.99,n/a,0,0,0,99.99,Showcase your style with this Sumdex She Rules laptop tote.,Yes,n/a,n/a
02-09-2013,40,kohls,11878083,1309599,"Rockland Luggage, 3-pc. Hardside Spinner Luggage Set",479.99,n/a,0,0.350007292,311.99,311.99,This Rockland luggage set is just what you need to get your trips headed in the right direction. In red.,Yes,n/a,n/a
02-09-2013,40,kohls,12132165,704498,Sumdex Impulse Full Speed Rain Bumper 15.6-in. Laptop Backpack,59.99,n/a,0,0.050008335,56.99,56.99,Go full speed ahead with this Sumdex laptop backpack.,Yes,n/a,n/a
02-09-2013,40,kohls,12193964,1309696,"Rockland Luggage, Peace Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,Go retro with this duffel bag from Rockland. In blue/pink/multi.,Yes,n/a,n/a
02-09-2013,40,kohls,12193965,1309441,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In black/multi.,Yes,n/a,n/a
02-09-2013,40,kohls,12193967,1309723,"Rockland Luggage, Skull Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,Hit the airport in style with this Rockland wheeled duffel bag. In pink/black/multi.,Yes,n/a,n/a
02-09-2013,40,kohls,12193970,1309440,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In brown/multi.,Yes,n/a,n/a
02-09-2013,40,kohls,12333492,1309811,"Rockland Luggage, Wheeled Duffel Bag",89.99,n/a,0,0.400044449,53.99,53.99,Combat traveling woes with this Rockland luggage. In camoflauge.,Yes,n/a,n/a
02-09-2013,40,kohls,12333494,1309812,"Rockland Luggage, Wheeled Duffel Bag",99.99,n/a,0,0.350035004,64.99,64.99,This Rockland wheeled duffel bag lets you fly through the terminal in style.,Yes,n/a,n/a
02-09-2013,40,kohls,12333496,1309447,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In pink/multi.,Yes,n/a,n/a
02-09-2013,40,kohls,12333497,1309810,"Rockland Luggage, Wheeled Duffel Bag",89.99,n/a,0,0.400044449,53.99,53.99,This Rockland wheeled duffel bag lets you fly through the terminal in style.,Yes,n/a,n/a
02-09-2013,40,kohls,12333615,1309813,"Rockland Luggage, Wheeled Duffel Bag",99.99,n/a,0,0.350035004,64.99,64.99,Combat traveling woes with this Rockland luggage. In camoflauge.,Yes,n/a,n/a
02-09-2013,40,kohls,12403905,1309709,"Rockland Luggage, Heart Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,You'll love this Rockland wheeled duffel bag. In pink/black/multi.,Yes,n/a,n/a
02-09-2013,40,kohls,12403907,1309891,Rockland Peace Duffel Bag,29.99,n/a,0,0.200066689,23.99,23.99,You'll look fantastic with this Rockland duffel bag in tow. In black/multi.,Yes,n/a,n/a
02-09-2013,40,kohls,12403909,1309695,"Rockland Luggage, Plaid Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,This Rockland wheeled duffel is timeless.,Yes,n/a,n/a
02-09-2013,40,kohls,12403912,1309907,Rockland Plaid Duffel Bag,29.99,n/a,0,0.200066689,23.99,23.99,You'll look fantastic with this Rockland duffel bag in tow. In black plaid.,Yes,n/a,n/a
02-09-2013,40,kohls,12404369,1309438,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
02-09-2013,40,kohls,12404371,1309694,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,Make the journey more memorable with this wheeled duffel from Rockland. In pink/black.,Yes,n/a,n/a
02-09-2013,40,kohls,12937444,707522,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,59.99,n/a,0,0.050008335,56.99,56.99,"You name it, this Sumdex MacBook Pro briefcase can carry it.",Yes,n/a,n/a
02-09-2013,40,kohls,12937456,707500,Sumdex NeoMetro Link 13-in. MacBook Pro Briefcase,59.99,n/a,0,0.050008335,56.99,56.99,"You name it, this Sumdex MacBook Pro briefcase can carry it.",Yes,n/a,n/a
02-09-2013,40,kohls,13037668,540896,Heys USA TravelMate Camouflage Bag,59.99,n/a,0,0.400066678,35.99,35.99,"Now you see it, now you don't! Keep your possessions concealed with this Heys USA TravelMate camouflage bag. In green/multi.",Yes,n/a,n/a
02-09-2013,40,kohls,13259618,1309458,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
02-09-2013,40,kohls,13295701,1309927,"Rockland Luggage, Pearl 20-in. Hardside Spinner Carry-On",159.99,n/a,0,0.300018751,111.99,111.99,Turn heads with this Rockland spinner carry-on.,Yes,n/a,n/a
02-09-2013,40,kohls,13295707,1309725,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,Travel like a pro with this Rockland luggage. In blue/black/multi.,Yes,n/a,n/a
02-09-2013,40,kohls,13295711,1309715,"Rockland Luggage, Pearl Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,This Rockland wheeled duffel is a gem.,Yes,n/a,n/a
02-09-2013,40,kohls,13295784,1309721,"Rockland Luggage, Floral & Butterflies Wheeled Duffel Bag",69.99,n/a,0,0.400057151,41.99,41.99,Zip through the terminal in no time with this Rockland wheeled duffel bag. In purple/black.,Yes,n/a,n/a
