week_nmb,Unique_Pdt_Identifier_Mainpdt,Amz_rating1,Amz_rating2,Amz_rating3,Amz_rating4,Amz_rating5,Amz_Review_count,Amz_Avg_rating
5,B002XKU0KK,2,3,1,4,4,14,3.357142857
6,B002XKU0KK,2,2,0,3,7,14,3.785714286
7,B002XKU0KK,0,1,0,3,5,9,4.333333333
8,B002XKU0KK,1,1,0,1,0,3,2.333333333
9,B002XKU0KK,1,0,0,2,2,5,3.8
10,B002XKU0KK,1,0,0,0,6,7,4.428571429
11,B002XKU0KK,3,2,0,2,1,8,2.5
12,B002XKU0KK,1,0,0,1,3,5,4
13,B002XKU0KK,2,1,2,3,2,10,3.2
14,B002XKU0KK,1,0,1,2,3,7,3.857142857
15,B002XKU0KK,1,0,1,1,2,5,3.6
16,B002XKU0KK,2,0,3,1,3,9,3.333333333
17,B002XKU0KK,2,1,1,0,4,8,3.375
18,B002XKU0KK,4,1,0,0,4,9,2.888888889
19,B002XKU0KK,3,0,0,0,5,8,3.5
20,B002XKU0KK,0,2,1,2,0,5,3
21,B002XKU0KK,1,1,0,0,1,3,2.666666667
22,B002XKU0KK,0,0,1,0,1,2,4
23,B002XKU0KK,0,1,1,0,1,3,3.333333333
24,B002XKU0KK,2,3,0,2,3,10,3.1
25,B002XKU0KK,3,1,1,1,2,8,2.75
26,B002XKU0KK,0,0,2,0,3,5,4.2
27,B002XKU0KK,2,1,1,1,3,8,3.25
28,B002XKU0KK,0,1,0,0,5,6,4.5
29,B002XKU0KK,1,0,1,1,4,7,4
30,B002XKU0KK,1,0,1,2,2,6,3.666666667
31,B002XKU0KK,0,1,2,0,3,6,3.833333333
32,B002XKU0KK,1,0,1,2,0,4,3
33,B002XKU0KK,0,0,2,2,0,4,3.5
34,B002XKU0KK,2,1,1,3,5,12,3.666666667
35,B002XKU0KK,0,1,1,2,5,9,4.222222222
36,B002XKU0KK,2,1,1,0,2,6,2.833333333
37,B002XKU0KK,1,1,3,1,1,7,3
38,B002XKU0KK,0,0,0,0,3,3,5
39,B002XKU0KK,1,0,1,0,2,4,3.5
40,B002XKU0KK,0,0,1,0,1,2,4
41,B002XKU0KK,0,0,0,0,2,2,5
42,B002XKU0KK,0,1,0,1,0,2,3
43,B002XKU0KK,0,1,0,0,1,2,3.5
44,B002XKU0KK,0,1,1,0,1,3,3.333333333
45,B002XKU0KK,0,0,1,0,1,2,4
46,B002XKU0KK,0,0,0,1,5,6,4.833333333
47,B002XKU0KK,3,0,0,0,1,4,2
48,B002XKU0KK,0,0,0,1,2,3,4.666666667
49,B002XKU0KK,1,0,0,1,0,2,2.5
50,B002XKU0KK,2,0,1,2,2,7,3.285714286
51,B002XKU0KK,0,1,0,1,5,7,4.428571429
52,B002XKU0KK,0,0,0,0,1,1,5
53,B002XKU0KK,0,1,0,0,0,1,2
-77,B0030AN5F4,0,0,0,0,1,1,5
-45,B0030AN5F4,0,0,0,0,1,1,5
-40,B0030AN5F4,0,0,0,0,1,1,5
11,B0030AN5F4,0,0,0,0,1,1,5
41,B0030AN5F4,0,0,0,0,1,1,5
42,B0030AN5F4,0,0,0,1,0,1,4
52,B0030AN5F4,0,0,0,1,0,1,4
-194,B00363RSUI,0,0,0,0,1,1,5
-107,B00363RSUI,1,0,0,0,0,1,1
-102,B00363RSUI,0,0,0,0,1,1,5
-99,B00363RSUI,0,0,0,0,2,2,5
-93,B00363RSUI,1,0,0,0,0,1,1
-88,B00363RSUI,0,0,0,1,1,2,4.5
-84,B00363RSUI,0,0,0,0,1,1,5
-75,B00363RSUI,0,0,0,0,1,1,5
-74,B00363RSUI,1,0,0,0,1,2,3
-73,B00363RSUI,0,0,0,1,0,1,4
-71,B00363RSUI,0,0,1,0,0,1,3
-63,B00363RSUI,0,0,0,1,0,1,4
-61,B00363RSUI,0,0,0,1,1,2,4.5
-60,B00363RSUI,0,0,0,0,1,1,5
-59,B00363RSUI,0,0,1,0,0,1,3
-58,B00363RSUI,0,0,0,1,0,1,4
-57,B00363RSUI,0,0,0,0,1,1,5
-56,B00363RSUI,0,0,0,1,2,3,4.666666667
-55,B00363RSUI,0,0,0,0,1,1,5
-53,B00363RSUI,0,0,0,0,1,1,5
-52,B00363RSUI,0,0,0,0,1,1,5
-50,B00363RSUI,0,0,0,1,1,2,4.5
-49,B00363RSUI,0,0,0,2,0,2,4
-48,B00363RSUI,0,0,1,0,0,1,3
-46,B00363RSUI,0,0,0,0,1,1,5
-45,B00363RSUI,0,0,1,1,0,2,3.5
-44,B00363RSUI,0,0,0,0,1,1,5
-43,B00363RSUI,0,0,1,1,2,4,4.25
-42,B00363RSUI,0,0,0,1,0,1,4
-40,B00363RSUI,0,0,0,1,0,1,4
-39,B00363RSUI,0,0,0,0,1,1,5
-37,B00363RSUI,0,0,0,0,1,1,5
-36,B00363RSUI,1,0,0,0,1,2,3
-34,B00363RSUI,0,0,0,0,1,1,5
-32,B00363RSUI,0,0,1,1,2,4,4.25
-31,B00363RSUI,0,1,0,0,1,2,3.5
-30,B00363RSUI,0,0,0,1,3,4,4.75
-28,B00363RSUI,0,0,0,1,0,1,4
-27,B00363RSUI,0,0,1,0,0,1,3
-25,B00363RSUI,0,0,0,0,2,2,5
-23,B00363RSUI,0,0,0,2,1,3,4.333333333
-22,B00363RSUI,0,0,0,0,1,1,5
-21,B00363RSUI,0,0,1,0,0,1,3
-20,B00363RSUI,0,0,0,0,2,2,5
-19,B00363RSUI,0,0,0,0,2,2,5
-18,B00363RSUI,1,1,0,0,0,2,1.5
-16,B00363RSUI,0,0,0,0,1,1,5
-15,B00363RSUI,0,0,0,0,3,3,5
-14,B00363RSUI,1,0,0,0,1,2,3
-12,B00363RSUI,0,0,0,0,1,1,5
-11,B00363RSUI,0,0,0,0,1,1,5
-10,B00363RSUI,0,0,0,1,1,2,4.5
-9,B00363RSUI,0,0,0,0,1,1,5
-7,B00363RSUI,0,0,0,2,0,2,4
-6,B00363RSUI,0,0,0,0,1,1,5
-4,B00363RSUI,0,0,0,0,1,1,5
-2,B00363RSUI,0,0,0,0,1,1,5
-1,B00363RSUI,1,1,0,0,1,3,2.666666667
0,B00363RSUI,0,0,0,1,2,3,4.666666667
1,B00363RSUI,0,0,1,0,1,2,4
2,B00363RSUI,0,1,1,1,1,4,3.5
4,B00363RSUI,0,0,0,1,1,2,4.5
5,B00363RSUI,1,0,0,0,3,4,4
6,B00363RSUI,0,2,0,0,2,4,3.5
7,B00363RSUI,1,0,0,0,0,1,1
8,B00363RSUI,0,0,0,0,2,2,5
9,B00363RSUI,0,0,0,0,1,1,5
11,B00363RSUI,0,0,0,0,1,1,5
12,B00363RSUI,0,0,0,1,1,2,4.5
13,B00363RSUI,0,0,0,2,1,3,4.333333333
14,B00363RSUI,0,0,0,1,0,1,4
15,B00363RSUI,0,0,0,1,0,1,4
16,B00363RSUI,1,0,1,2,4,8,4
17,B00363RSUI,0,0,1,0,5,6,4.666666667
18,B00363RSUI,0,0,0,0,1,1,5
19,B00363RSUI,0,1,0,0,2,3,4
20,B00363RSUI,0,0,0,3,3,6,4.5
21,B00363RSUI,1,0,0,0,0,1,1
22,B00363RSUI,0,0,0,0,3,3,5
23,B00363RSUI,0,0,0,2,0,2,4
24,B00363RSUI,0,0,1,0,2,3,4.333333333
25,B00363RSUI,1,0,0,1,2,4,3.75
26,B00363RSUI,1,1,0,0,3,5,3.6
27,B00363RSUI,0,1,1,0,1,3,3.333333333
28,B00363RSUI,0,0,0,2,1,3,4.333333333
29,B00363RSUI,1,0,0,0,0,1,1
30,B00363RSUI,0,0,1,1,1,3,4
31,B00363RSUI,0,0,1,1,2,4,4.25
32,B00363RSUI,0,0,0,1,1,2,4.5
33,B00363RSUI,0,0,1,0,0,1,3
34,B00363RSUI,0,0,1,0,1,2,4
35,B00363RSUI,1,0,0,2,1,4,3.5
37,B00363RSUI,1,0,0,0,2,3,3.666666667
38,B00363RSUI,0,0,0,3,2,5,4.4
39,B00363RSUI,0,0,0,2,0,2,4
40,B00363RSUI,0,0,0,1,1,2,4.5
41,B00363RSUI,0,0,0,0,1,1,5
42,B00363RSUI,0,0,0,0,1,1,5
43,B00363RSUI,1,0,0,0,0,1,1
44,B00363RSUI,0,0,0,0,2,2,5
45,B00363RSUI,0,0,0,0,2,2,5
47,B00363RSUI,0,0,0,0,1,1,5
48,B00363RSUI,0,0,0,0,2,2,5
49,B00363RSUI,0,0,0,1,0,1,4
50,B00363RSUI,1,0,0,0,0,1,1
51,B00363RSUI,0,0,0,1,0,1,4
52,B00363RSUI,0,0,0,0,1,1,5
-194,B00363TU54,0,0,0,0,1,1,5
-107,B00363TU54,1,0,0,0,0,1,1
-102,B00363TU54,0,0,0,0,1,1,5
-99,B00363TU54,0,0,0,0,2,2,5
-93,B00363TU54,1,0,0,0,0,1,1
-88,B00363TU54,0,0,0,1,1,2,4.5
-84,B00363TU54,0,0,0,0,1,1,5
-75,B00363TU54,0,0,0,0,1,1,5
-74,B00363TU54,1,0,0,0,1,2,3
-73,B00363TU54,0,0,0,1,0,1,4
-71,B00363TU54,0,0,1,0,0,1,3
-63,B00363TU54,0,0,0,1,0,1,4
-61,B00363TU54,0,0,0,1,1,2,4.5
-60,B00363TU54,0,0,0,0,1,1,5
-59,B00363TU54,0,0,1,0,0,1,3
-58,B00363TU54,0,0,0,1,0,1,4
-57,B00363TU54,0,0,0,0,1,1,5
-56,B00363TU54,0,0,0,1,2,3,4.666666667
-55,B00363TU54,0,0,0,0,1,1,5
-53,B00363TU54,0,0,0,0,1,1,5
-52,B00363TU54,0,0,0,0,1,1,5
-50,B00363TU54,0,0,0,1,1,2,4.5
-49,B00363TU54,0,0,0,2,0,2,4
-48,B00363TU54,0,0,1,0,0,1,3
-46,B00363TU54,0,0,0,0,1,1,5
-45,B00363TU54,0,0,1,1,0,2,3.5
-44,B00363TU54,0,0,0,0,1,1,5
-43,B00363TU54,0,0,1,1,2,4,4.25
-42,B00363TU54,0,0,0,1,0,1,4
-40,B00363TU54,0,0,0,1,0,1,4
-39,B00363TU54,0,0,0,0,1,1,5
-37,B00363TU54,0,0,0,0,1,1,5
-36,B00363TU54,1,0,0,0,1,2,3
-34,B00363TU54,0,0,0,0,1,1,5
-32,B00363TU54,0,0,1,1,2,4,4.25
-31,B00363TU54,0,1,0,0,1,2,3.5
-30,B00363TU54,0,0,0,1,3,4,4.75
-28,B00363TU54,0,0,0,1,0,1,4
-27,B00363TU54,0,0,1,0,0,1,3
-25,B00363TU54,0,0,0,0,2,2,5
-23,B00363TU54,0,0,0,2,1,3,4.333333333
-22,B00363TU54,0,0,0,0,1,1,5
-21,B00363TU54,0,0,1,0,0,1,3
-20,B00363TU54,0,0,0,0,2,2,5
-19,B00363TU54,0,0,0,0,2,2,5
-18,B00363TU54,1,1,0,0,0,2,1.5
-16,B00363TU54,0,0,0,0,1,1,5
-15,B00363TU54,0,0,0,0,3,3,5
-14,B00363TU54,1,0,0,0,1,2,3
-12,B00363TU54,0,0,0,0,1,1,5
-11,B00363TU54,0,0,0,0,1,1,5
-10,B00363TU54,0,0,0,1,1,2,4.5
-9,B00363TU54,0,0,0,0,1,1,5
-7,B00363TU54,0,0,0,2,0,2,4
-6,B00363TU54,0,0,0,0,1,1,5
-4,B00363TU54,0,0,0,0,1,1,5
-2,B00363TU54,0,0,0,0,1,1,5
-1,B00363TU54,1,1,0,0,1,3,2.666666667
0,B00363TU54,0,0,0,1,2,3,4.666666667
1,B00363TU54,0,0,1,0,1,2,4
2,B00363TU54,0,1,1,1,1,4,3.5
4,B00363TU54,0,0,0,1,1,2,4.5
5,B00363TU54,1,0,0,0,3,4,4
6,B00363TU54,0,2,0,0,2,4,3.5
7,B00363TU54,1,0,0,0,0,1,1
8,B00363TU54,0,0,0,0,2,2,5
9,B00363TU54,0,0,0,0,1,1,5
11,B00363TU54,0,0,0,0,1,1,5
12,B00363TU54,0,0,0,1,1,2,4.5
13,B00363TU54,0,0,0,2,1,3,4.333333333
14,B00363TU54,0,0,0,1,0,1,4
15,B00363TU54,0,0,0,1,0,1,4
16,B00363TU54,1,0,1,2,4,8,4
17,B00363TU54,0,0,1,0,5,6,4.666666667
18,B00363TU54,0,0,0,0,1,1,5
19,B00363TU54,0,1,0,0,2,3,4
20,B00363TU54,0,0,0,3,3,6,4.5
21,B00363TU54,1,0,0,0,0,1,1
22,B00363TU54,0,0,0,0,3,3,5
23,B00363TU54,0,0,0,2,0,2,4
24,B00363TU54,0,0,1,0,2,3,4.333333333
25,B00363TU54,1,0,0,1,2,4,3.75
26,B00363TU54,1,1,0,0,3,5,3.6
27,B00363TU54,0,1,1,0,1,3,3.333333333
28,B00363TU54,0,0,0,2,1,3,4.333333333
29,B00363TU54,1,0,0,0,0,1,1
30,B00363TU54,0,0,1,1,1,3,4
31,B00363TU54,0,0,1,1,2,4,4.25
32,B00363TU54,0,0,0,1,1,2,4.5
33,B00363TU54,0,0,1,0,0,1,3
34,B00363TU54,0,0,1,0,1,2,4
35,B00363TU54,1,0,0,2,1,4,3.5
37,B00363TU54,1,0,0,0,2,3,3.666666667
38,B00363TU54,0,0,0,3,2,5,4.4
39,B00363TU54,0,0,0,2,0,2,4
40,B00363TU54,0,0,0,1,1,2,4.5
41,B00363TU54,0,0,0,0,1,1,5
42,B00363TU54,0,0,0,0,1,1,5
43,B00363TU54,1,0,0,0,0,1,1
44,B00363TU54,0,0,0,0,2,2,5
45,B00363TU54,0,0,0,0,2,2,5
47,B00363TU54,0,0,0,0,1,1,5
48,B00363TU54,0,0,0,0,2,2,5
49,B00363TU54,0,0,0,1,0,1,4
50,B00363TU54,1,0,0,0,0,1,1
51,B00363TU54,0,0,0,1,0,1,4
52,B00363TU54,0,0,0,0,1,1,5
-194,B00363V3K4,0,0,0,0,1,1,5
-107,B00363V3K4,1,0,0,0,0,1,1
-102,B00363V3K4,0,0,0,0,1,1,5
-99,B00363V3K4,0,0,0,0,2,2,5
-93,B00363V3K4,1,0,0,0,0,1,1
-88,B00363V3K4,0,0,0,1,1,2,4.5
-84,B00363V3K4,0,0,0,0,1,1,5
-75,B00363V3K4,0,0,0,0,1,1,5
-74,B00363V3K4,1,0,0,0,1,2,3
-73,B00363V3K4,0,0,0,1,0,1,4
-71,B00363V3K4,0,0,1,0,0,1,3
-63,B00363V3K4,0,0,0,1,0,1,4
-61,B00363V3K4,0,0,0,1,1,2,4.5
-60,B00363V3K4,0,0,0,0,1,1,5
-59,B00363V3K4,0,0,1,0,0,1,3
-58,B00363V3K4,0,0,0,1,0,1,4
-57,B00363V3K4,0,0,0,0,1,1,5
-56,B00363V3K4,0,0,0,1,2,3,4.666666667
-55,B00363V3K4,0,0,0,0,1,1,5
-53,B00363V3K4,0,0,0,0,1,1,5
-52,B00363V3K4,0,0,0,0,1,1,5
-50,B00363V3K4,0,0,0,1,1,2,4.5
-49,B00363V3K4,0,0,0,2,0,2,4
-48,B00363V3K4,0,0,1,0,0,1,3
-46,B00363V3K4,0,0,0,0,1,1,5
-45,B00363V3K4,0,0,1,1,0,2,3.5
-44,B00363V3K4,0,0,0,0,1,1,5
-43,B00363V3K4,0,0,1,1,2,4,4.25
-42,B00363V3K4,0,0,0,1,0,1,4
-40,B00363V3K4,0,0,0,1,0,1,4
-39,B00363V3K4,0,0,0,0,1,1,5
-37,B00363V3K4,0,0,0,0,1,1,5
-36,B00363V3K4,1,0,0,0,1,2,3
-34,B00363V3K4,0,0,0,0,1,1,5
-32,B00363V3K4,0,0,1,1,2,4,4.25
-31,B00363V3K4,0,1,0,0,1,2,3.5
-30,B00363V3K4,0,0,0,1,3,4,4.75
-28,B00363V3K4,0,0,0,1,0,1,4
-27,B00363V3K4,0,0,1,0,0,1,3
-25,B00363V3K4,0,0,0,0,2,2,5
-23,B00363V3K4,0,0,0,2,1,3,4.333333333
-22,B00363V3K4,0,0,0,0,1,1,5
-21,B00363V3K4,0,0,1,0,0,1,3
-20,B00363V3K4,0,0,0,0,2,2,5
-19,B00363V3K4,0,0,0,0,2,2,5
-18,B00363V3K4,1,1,0,0,0,2,1.5
-16,B00363V3K4,0,0,0,0,1,1,5
-15,B00363V3K4,0,0,0,0,3,3,5
-14,B00363V3K4,1,0,0,0,1,2,3
-12,B00363V3K4,0,0,0,0,1,1,5
-11,B00363V3K4,0,0,0,0,1,1,5
-10,B00363V3K4,0,0,0,1,1,2,4.5
-9,B00363V3K4,0,0,0,0,1,1,5
-7,B00363V3K4,0,0,0,2,0,2,4
-6,B00363V3K4,0,0,0,0,1,1,5
-4,B00363V3K4,0,0,0,0,1,1,5
-2,B00363V3K4,0,0,0,0,1,1,5
-1,B00363V3K4,1,1,0,0,1,3,2.666666667
0,B00363V3K4,0,0,0,1,2,3,4.666666667
1,B00363V3K4,0,0,1,0,1,2,4
2,B00363V3K4,0,1,1,1,1,4,3.5
4,B00363V3K4,0,0,0,1,1,2,4.5
5,B00363V3K4,1,0,0,0,3,4,4
6,B00363V3K4,0,2,0,0,2,4,3.5
7,B00363V3K4,1,0,0,0,0,1,1
8,B00363V3K4,0,0,0,0,2,2,5
9,B00363V3K4,0,0,0,0,1,1,5
11,B00363V3K4,0,0,0,0,1,1,5
12,B00363V3K4,0,0,0,1,1,2,4.5
13,B00363V3K4,0,0,0,2,1,3,4.333333333
14,B00363V3K4,0,0,0,1,0,1,4
15,B00363V3K4,0,0,0,1,0,1,4
16,B00363V3K4,1,0,1,2,4,8,4
17,B00363V3K4,0,0,1,0,5,6,4.666666667
18,B00363V3K4,0,0,0,0,1,1,5
19,B00363V3K4,0,1,0,0,2,3,4
20,B00363V3K4,0,0,0,3,3,6,4.5
21,B00363V3K4,1,0,0,0,0,1,1
22,B00363V3K4,0,0,0,0,3,3,5
23,B00363V3K4,0,0,0,2,0,2,4
24,B00363V3K4,0,0,1,0,2,3,4.333333333
25,B00363V3K4,1,0,0,1,2,4,3.75
26,B00363V3K4,1,1,0,0,3,5,3.6
27,B00363V3K4,0,1,1,0,1,3,3.333333333
28,B00363V3K4,0,0,0,2,1,3,4.333333333
29,B00363V3K4,1,0,0,0,0,1,1
30,B00363V3K4,0,0,1,1,1,3,4
31,B00363V3K4,0,0,1,1,2,4,4.25
32,B00363V3K4,0,0,0,1,1,2,4.5
33,B00363V3K4,0,0,1,0,0,1,3
34,B00363V3K4,0,0,1,0,1,2,4
35,B00363V3K4,1,0,0,2,1,4,3.5
37,B00363V3K4,1,0,0,0,2,3,3.666666667
38,B00363V3K4,0,0,0,3,2,5,4.4
39,B00363V3K4,0,0,0,2,0,2,4
40,B00363V3K4,0,0,0,1,1,2,4.5
41,B00363V3K4,0,0,0,0,1,1,5
42,B00363V3K4,0,0,0,0,1,1,5
43,B00363V3K4,1,0,0,0,0,1,1
44,B00363V3K4,0,0,0,0,2,2,5
45,B00363V3K4,0,0,0,0,2,2,5
47,B00363V3K4,0,0,0,0,1,1,5
48,B00363V3K4,0,0,0,0,2,2,5
49,B00363V3K4,0,0,0,1,0,1,4
50,B00363V3K4,1,0,0,0,0,1,1
51,B00363V3K4,0,0,0,1,0,1,4
52,B00363V3K4,0,0,0,0,1,1,5
-209,B0036URVGC,0,0,0,0,1,1,5
-204,B0036URVGC,0,0,0,1,0,1,4
-196,B0036URVGC,0,0,0,1,0,1,4
-177,B0036URVGC,0,0,0,0,1,1,5
-168,B0036URVGC,0,0,0,0,1,1,5
-163,B0036URVGC,0,0,0,2,0,2,4
-149,B0036URVGC,0,0,0,0,1,1,5
-146,B0036URVGC,0,0,0,0,1,1,5
-145,B0036URVGC,0,0,0,0,1,1,5
-144,B0036URVGC,1,0,0,0,0,1,1
-122,B0036URVGC,0,0,0,0,1,1,5
-118,B0036URVGC,0,0,0,0,1,1,5
-114,B0036URVGC,0,0,1,0,0,1,3
-110,B0036URVGC,0,0,0,0,2,2,5
-92,B0036URVGC,0,0,0,0,2,2,5
-77,B0036URVGC,0,0,0,0,1,1,5
-67,B0036URVGC,0,0,0,0,1,1,5
-65,B0036URVGC,0,0,0,0,1,1,5
-59,B0036URVGC,0,0,0,0,1,1,5
-58,B0036URVGC,0,0,0,0,1,1,5
-55,B0036URVGC,0,0,0,0,1,1,5
-53,B0036URVGC,0,0,0,1,0,1,4
-51,B0036URVGC,0,0,0,1,0,1,4
-46,B0036URVGC,0,0,0,1,0,1,4
-44,B0036URVGC,1,0,0,0,0,1,1
-42,B0036URVGC,1,0,0,0,0,1,1
-39,B0036URVGC,0,0,0,2,0,2,4
-29,B0036URVGC,0,0,0,0,1,1,5
-28,B0036URVGC,0,0,0,1,0,1,4
-15,B0036URVGC,0,0,0,1,0,1,4
-11,B0036URVGC,0,0,0,0,1,1,5
-9,B0036URVGC,0,0,0,0,1,1,5
2,B0036URVGC,0,1,0,0,0,1,2
3,B0036URVGC,0,0,0,0,1,1,5
6,B0036URVGC,0,0,0,0,1,1,5
7,B0036URVGC,0,0,0,0,1,1,5
8,B0036URVGC,1,0,0,1,0,2,2.5
9,B0036URVGC,0,0,0,0,1,1,5
14,B0036URVGC,0,0,0,1,0,1,4
16,B0036URVGC,0,0,0,1,0,1,4
18,B0036URVGC,0,0,0,0,1,1,5
19,B0036URVGC,0,0,1,0,0,1,3
21,B0036URVGC,0,0,0,0,2,2,5
27,B0036URVGC,0,1,0,0,0,1,2
28,B0036URVGC,0,0,0,1,1,2,4.5
29,B0036URVGC,0,0,0,0,1,1,5
31,B0036URVGC,0,0,0,1,0,1,4
36,B0036URVGC,0,0,1,0,1,2,4
38,B0036URVGC,0,0,0,1,0,1,4
41,B0036URVGC,0,1,0,1,0,2,3
48,B0036URVGC,0,1,0,0,0,1,2
49,B0036URVGC,0,0,0,0,1,1,5
-120,B003EM3D6E,0,0,0,0,1,1,5
-94,B003EM3D6E,0,0,0,0,1,1,5
-92,B003EM3D6E,0,0,0,0,1,1,5
-86,B003EM3D6E,0,0,0,0,1,1,5
-81,B003EM3D6E,0,0,1,0,0,1,3
-80,B003EM3D6E,0,0,0,0,1,1,5
-79,B003EM3D6E,0,0,0,1,0,1,4
-78,B003EM3D6E,1,0,0,0,0,1,1
-77,B003EM3D6E,1,0,0,0,0,1,1
-76,B003EM3D6E,0,0,0,0,1,1,5
-75,B003EM3D6E,0,0,0,0,1,1,5
-70,B003EM3D6E,0,0,0,0,1,1,5
-67,B003EM3D6E,0,1,0,0,1,2,3.5
-66,B003EM3D6E,0,0,0,0,1,1,5
-64,B003EM3D6E,1,0,0,0,0,1,1
-62,B003EM3D6E,0,0,0,0,1,1,5
-59,B003EM3D6E,1,0,0,0,1,2,3
-58,B003EM3D6E,0,0,0,0,1,1,5
-57,B003EM3D6E,0,0,1,0,0,1,3
-56,B003EM3D6E,1,0,0,0,0,1,1
-54,B003EM3D6E,0,1,0,0,0,1,2
-44,B003EM3D6E,0,1,0,0,0,1,2
-43,B003EM3D6E,1,0,0,0,0,1,1
-42,B003EM3D6E,1,0,0,0,0,1,1
-40,B003EM3D6E,1,0,0,0,0,1,1
-39,B003EM3D6E,1,0,0,0,1,2,3
-38,B003EM3D6E,0,0,0,0,1,1,5
-30,B003EM3D6E,1,0,0,0,0,1,1
-29,B003EM3D6E,1,0,0,0,0,1,1
-24,B003EM3D6E,0,0,0,0,1,1,5
-18,B003EM3D6E,0,0,0,0,1,1,5
-16,B003EM3D6E,0,0,0,1,0,1,4
-13,B003EM3D6E,1,1,0,0,0,2,1.5
-12,B003EM3D6E,1,0,0,0,0,1,1
-11,B003EM3D6E,0,0,0,1,1,2,4.5
-10,B003EM3D6E,1,0,0,0,1,2,3
-9,B003EM3D6E,1,0,0,0,0,1,1
-6,B003EM3D6E,0,0,0,0,1,1,5
-4,B003EM3D6E,0,1,0,0,0,1,2
-2,B003EM3D6E,0,0,0,0,1,1,5
-1,B003EM3D6E,1,1,0,0,0,2,1.5
0,B003EM3D6E,0,1,0,0,0,1,2
1,B003EM3D6E,0,0,0,0,1,1,5
2,B003EM3D6E,1,0,0,1,0,2,2.5
3,B003EM3D6E,0,0,0,2,1,3,4.333333333
4,B003EM3D6E,1,0,0,0,0,1,1
5,B003EM3D6E,0,0,0,0,1,1,5
6,B003EM3D6E,1,0,0,0,0,1,1
7,B003EM3D6E,0,0,0,0,1,1,5
8,B003EM3D6E,0,0,0,1,0,1,4
10,B003EM3D6E,0,0,0,0,1,1,5
12,B003EM3D6E,0,0,0,0,1,1,5
13,B003EM3D6E,1,0,0,0,0,1,1
18,B003EM3D6E,1,0,0,0,1,2,3
22,B003EM3D6E,0,0,0,0,1,1,5
24,B003EM3D6E,0,0,1,0,0,1,3
26,B003EM3D6E,1,0,0,0,1,2,3
28,B003EM3D6E,1,0,0,0,0,1,1
30,B003EM3D6E,0,0,0,0,2,2,5
31,B003EM3D6E,2,0,0,0,1,3,2.333333333
33,B003EM3D6E,0,1,0,0,0,1,2
35,B003EM3D6E,1,0,0,0,0,1,1
36,B003EM3D6E,0,0,0,0,1,1,5
39,B003EM3D6E,0,0,0,1,0,1,4
40,B003EM3D6E,0,0,1,0,1,2,4
41,B003EM3D6E,0,0,0,0,1,1,5
43,B003EM3D6E,1,0,0,0,1,2,3
47,B003EM3D6E,2,0,0,0,0,2,1
50,B003EM3D6E,0,0,0,0,1,1,5
51,B003EM3D6E,0,0,0,1,0,1,4
52,B003EM3D6E,0,0,1,0,0,1,3
53,B003EM3D6E,0,0,0,1,0,1,4
2,B003EZSEU6,0,0,0,2,0,2,4
5,B003EZSEU6,0,0,0,0,1,1,5
7,B003EZSEU6,0,0,0,1,0,1,4
8,B003EZSEU6,0,0,1,0,2,3,4.333333333
9,B003EZSEU6,0,0,0,0,1,1,5
10,B003EZSEU6,0,0,0,0,1,1,5
11,B003EZSEU6,0,0,0,0,1,1,5
14,B003EZSEU6,0,0,0,1,0,1,4
15,B003EZSEU6,0,0,1,0,1,2,4
16,B003EZSEU6,1,0,0,0,0,1,1
19,B003EZSEU6,0,0,0,0,1,1,5
27,B003EZSEU6,0,0,0,0,1,1,5
31,B003EZSEU6,0,1,0,0,0,1,2
32,B003EZSEU6,3,0,0,0,0,3,1
34,B003EZSEU6,0,0,0,0,1,1,5
39,B003EZSEU6,0,1,0,0,0,1,2
40,B003EZSEU6,0,0,1,0,0,1,3
42,B003EZSEU6,0,0,1,0,0,1,3
49,B003EZSEU6,0,0,1,0,0,1,3
-103,B003EZSF3C,0,0,0,0,1,1,5
-65,B003EZSF3C,0,0,0,0,1,1,5
-61,B003EZSF3C,0,0,0,1,0,1,4
-58,B003EZSF3C,0,0,1,0,0,1,3
-56,B003EZSF3C,0,1,0,0,0,1,2
-46,B003EZSF3C,0,1,0,0,0,1,2
-38,B003EZSF3C,0,0,0,0,1,1,5
-37,B003EZSF3C,0,0,0,1,0,1,4
-3,B003EZSF3C,0,0,0,0,1,1,5
3,B003EZSF3C,0,0,0,0,2,2,5
8,B003EZSF3C,0,0,0,0,2,2,5
11,B003EZSF3C,0,0,0,0,1,1,5
15,B003EZSF3C,0,0,0,1,1,2,4.5
19,B003EZSF3C,1,0,0,0,0,1,1
20,B003EZSF3C,0,0,0,0,1,1,5
22,B003EZSF3C,0,0,0,1,0,1,4
32,B003EZSF3C,1,0,0,0,0,1,1
34,B003EZSF3C,0,0,0,0,1,1,5
37,B003EZSF3C,0,0,1,0,0,1,3
38,B003EZSF3C,0,0,0,0,1,1,5
39,B003EZSF3C,0,0,0,0,1,1,5
41,B003EZSF3C,0,0,0,0,1,1,5
45,B003EZSF3C,0,0,0,1,0,1,4
47,B003EZSF3C,0,1,0,0,0,1,2
50,B003EZSF3C,0,0,0,1,0,1,4
2,B003EZW4JI,0,0,0,2,0,2,4
5,B003EZW4JI,0,0,0,0,1,1,5
7,B003EZW4JI,0,0,0,1,0,1,4
8,B003EZW4JI,0,0,1,0,2,3,4.333333333
