"","week_nmb","kohl_product_id","net_Sales","amazon_Shipping","kohl_final_price","kohl_Shipping","Target_Shipping","TCIN_var","kohl_pdt_desc_length","Availability","Price_diff_amazon_final_pr","Price_diff_target_final_pr","Price_rat_amazon_final_pr","Price_rat_amazon_reg_pr","Price_rat_target_reg_pr","Recency_week","Amz_No_of_images","Amz_Not_User_Gen_images","Amz_pdt_desc_length","Amz_rating5","Amz_Review_count","Amz_Total_negative_sent_score","Amz_Total_Positive_sent_score","Amz_User_Generated_images","kohls_Number_of_images","Neg_tot_wt_score","pos_avg_wt_score","reviews_1_M","reviews_3_M","reviews_6_M","Target_pdt_desc_length","Total_sentiment_score"
"2092",37,"1309403",2,0,79.99,0,0,2,45,1,40.24,40,2.01232704402516,2.01232704402516,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,510,NA
"2093",37,"1309446",2,NA,239.99,0,0,3,48,1,NA,140,NA,NA,2.4001400140014,39,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,553,NA
"2094",37,"1309650",2,0,219.99,0,0,2,48,1,108,104,1.9643718189124,1.9643718189124,1.89662901974308,39,29,18,3,NA,NA,NA,NA,11,2,NA,NA,NA,NA,NA,937,NA
"2095",37,"1309811",2,0,89.99,0,0,1,64,1,51.26,50.99,2.32352181771237,2.32352181771237,2.3074358974359,39,14,14,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,412,NA
"2096",37,"704638",2,NA,59.99,0,0,1,42,1,NA,0,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,382,NA
"2097",37,"1299176",5,0,79.99,0,0,1,55,1,50.9,50.9,2.74974217944311,2.74974217944311,2.74974217944311,39,16,16,3,29,83,-42,155,0,NA,0,0,9,21,47,622,113
"2098",37,"1309857",6,4.98,29.99,0,0,1,59,1,14.99,13.99,1.99933333333333,1.99933333333333,1.874375,39,41,41,3,94,162,-31,418,0,4,0,0,10,25,78,415,387
"2099",37,"392620",8,4.98,16.99,0,0,3,74,1,4,4,1.30792917628945,1.30792917628945,1.30792917628945,33,6,6,3,10,20,-1,46,0,2,0,0,3,4,5,3,45
"2100",38,"1253603",-1,4.98,29.99,0,0,1,69,1,6.56,4.99,1.27998292787025,1.27998292787025,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2101",38,"1194232",0,0,161.49,0,0,1,56,1,60.2,-13.51,1.59433310297167,1.67825056767697,0.971371428571429,38,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,212,NA
"2102",38,"1194240",0,0,161.49,0,0,1,42,1,68.31,1.49000000000001,1.73309723116549,1.82431852328826,1.0624375,39,3,3,3,2,2,0,8,0,4,0,4,1,1,2,181,8
"2103",38,"1194244",0,0,161.49,0,0,2,50,1,68.31,1.49000000000001,1.73309723116549,1.82431852328826,1.0624375,39,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,261,NA
"2104",38,"1194320",0,0,180.49,0,0,2,58,1,76.51,0.490000000000009,1.73581457972687,1.82717830351991,1.0555,39,1,1,54,NA,NA,NA,NA,0,24,NA,NA,NA,NA,NA,222,NA
"2105",38,"1194325",0,0,199.49,0,0,1,141,1,72.7,-0.509999999999991,1.57338906853853,1.65620317059705,1.04995,59,26,26,3,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,234,NA
"2106",38,"1253569",0,0,34.99,0,0,1,58,1,6.46,4.99,1.22642832106555,1.22642832106555,1.16633333333333,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2107",38,"1253571",0,4.98,29.99,0,0,1,59,1,9.61,4.99,1.47154072620216,1.47154072620216,1.1996,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2108",38,"1253574",0,0,49.99,0,0,1,67,1,9.22,4.99,1.2261466764778,1.2261466764778,1.11088888888889,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2109",38,"1253575",0,4.98,24.99,0,0,1,64,1,4.99,4.99,1.2495,1.2495,1.2495,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2110",38,"1253576",0,0,29.99,0,0,1,70,1,4.99,4.99,1.1996,1.1996,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2111",38,"1253591",0,0,39.99,0,0,1,102,1,7.88,4.99,1.2454064154469,1.2454064154469,1.14257142857143,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2112",38,"1253594",0,4.98,24.99,0,0,1,69,1,4.99,4.99,1.2495,1.2495,1.2495,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2113",38,"1253595",0,4.98,22.99,0,0,1,56,1,4.99,4.99,1.27722222222222,1.27722222222222,1.27722222222222,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2114",38,"1253597",0,4.98,24.99,0,0,1,60,1,4.99,4.99,1.2495,1.2495,1.2495,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2115",38,"1253599",0,0,34.99,0,0,1,53,1,4.99,4.99,1.16633333333333,1.16633333333333,1.16633333333333,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2116",38,"1253601",0,0,44.99,0,0,1,71,1,12.38,4.99,1.37963814780742,1.37963814780742,1.12475,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2117",38,"1253607",0,4.98,24.99,0,0,1,52,1,4.99,0,1.2495,1.2495,1,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2118",38,"1253611",0,0,32.99,0,0,3,55,1,4.99,4.99,1.17821428571429,1.17821428571429,1.17821428571429,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2119",38,"1253613",0,0,59.99,0,0,2,45,1,7.84,4.99,1.1503355704698,1.1503355704698,1.09072727272727,39,8,8,3,2,3,0,7,0,1,0,0,1,1,2,3,7
"2120",38,"1253619",0,0,54.99,0,0,2,52,1,8.55,4.99,1.18410852713178,1.18410852713178,1.0998,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"2121",38,"1286463",0,0,47.49,0,0,1,146,1,20.02,-2.5,1.72879504914452,1.81980342191482,1,39,13,13,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2122",38,"1286465",0,0,56.99,0,0,1,69,1,24.6,17.5,1.75949367088608,1.85211485026243,1.51911876424411,39,6,6,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2123",38,"1299178",0,4.98,39.99,0,0,1,71,1,15,12.7,1.60024009603842,3.20088035214086,2.93111029681202,39,16,16,3,32,87,-42,163,0,NA,0,0,13,24,48,618,121
"2124",38,"1299182",0,NA,77.99,0,0,1,70,1,NA,48,NA,NA,4.00100033344448,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,435,NA
"2125",38,"1305860",0,0,59.99,0,0,1,61,1,20.24,19.99,1.50918238993711,2.01232704402516,1.99975,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,508,NA
"2126",38,"1305864",0,0,59.99,0,0,1,61,1,20.24,19.99,1.50918238993711,2.01232704402516,1.99975,39,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,219,NA
"2127",38,"1309394",0,0,59.99,0,0,2,45,1,20,19.99,1.50012503125781,2.00025006251563,1.99975,39,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,252,NA
"2128",38,"1309395",0,0,59.99,0,0,2,45,1,20,19.99,1.50012503125781,2.00025006251563,1.99975,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,505,NA
"2129",38,"1309398",0,0,59.99,0,0,1,45,1,20.24,19.99,1.50918238993711,2.01232704402516,1.99975,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,510,NA
"2130",38,"1309422",0,0,59.99,0,0,2,45,1,20,19.99,1.50012503125781,2.00025006251563,1.99975,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"2131",38,"1309423",0,0,167.99,0,0,2,48,1,68,67.99,1.68006800680068,2.4001400140014,2.3999,39,32,18,3,105,195,-56,562,14,2,0,0,14,38,78,3,506
"2132",38,"1309438",0,0,167.99,0,0,1,48,1,68,67.99,1.68006800680068,2.4001400140014,2.3999,39,32,18,3,105,195,-56,562,14,NA,0,0,14,38,78,3,506
"2133",38,"1309440",0,0,167.99,0,0,1,64,1,68.57,67.99,1.6897002615168,2.41390062361698,2.3999,39,32,18,3,105,195,-56,562,14,1,0,0,14,38,78,3,506
"2134",38,"1309441",0,0,167.99,0,0,2,64,1,68,67.99,1.68006800680068,2.4001400140014,2.3999,39,32,18,3,105,195,-56,562,14,1,0,0,14,38,78,3,506
"2135",38,"1309444",0,0,167.99,0,0,1,48,1,68.99,68,1.69686868686869,2.42414141414141,2.4001400140014,33,32,18,3,105,195,-56,562,14,NA,0,0,14,38,78,556,506
"2136",38,"1309447",0,0,167.99,0,0,1,63,1,67.03,68.99,1.66392630744849,2.37708003169572,2.42414141414141,39,12,7,3,13,23,-9,83,5,NA,0,0,3,4,9,511,74
"2137",38,"1309449",0,0,167.99,0,0,1,48,1,68.99,67.99,1.69686868686869,2.42414141414141,2.3999,33,13,13,3,30,48,-20,125,0,1,0,0,4,10,18,551,105
"2138",38,"1309450",0,0,167.99,0,0,1,63,1,68.99,68.99,1.69686868686869,2.42414141414141,2.42414141414141,39,13,13,3,30,48,-20,125,0,1,0,0,4,10,18,264,105
"2139",38,"1309456",0,0,167.99,0,0,1,64,1,68.99,68.99,1.69686868686869,2.42414141414141,2.42414141414141,33,11,11,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,547,NA
"2140",38,"1309458",0,0,167.99,0,0,1,48,1,68,68,1.68006800680068,2.4001400140014,2.4001400140014,39,11,11,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2141",38,"1309465",0,NA,167.99,0,0,1,63,1,NA,-72,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533,NA
"2142",38,"1309466",0,NA,230.99,0,0,1,189,1,NA,81.99,NA,NA,2.21469798657718,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,256,NA
"2143",38,"1309603",0,0,263.99,0,0,2,63,1,124,103.99,1.88577755553968,3.42874491035074,2.9999375,33,5,5,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,494,NA
"2144",38,"1309631",0,0,207.99,0,0,4,71,1,56.05,57.99,1.3688956166908,2.10602869553771,2.13326666666667,33,1,1,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,562,NA
"2145",38,"1309651",0,NA,164.99,0,0,1,69,1,NA,65.9,NA,NA,2.22010293672419,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,917,NA
"2146",38,"1309699",0,0,41.99,0,0,1,85,1,12.99,12.99,1.44793103448276,2.41344827586207,2.41344827586207,33,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,398,NA
"2147",38,"1309705",0,0,41.99,0,0,1,102,1,12.99,12.99,1.44793103448276,2.41344827586207,2.41344827586207,33,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,415,NA
"2148",38,"1309709",0,0,41.99,0,0,1,66,1,12.99,12.99,1.44793103448276,2.41344827586207,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"2149",38,"1309715",0,0,41.99,0,0,1,38,1,12.4,12.4,1.41906049340994,2.36532612369044,2.36532612369044,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"2150",38,"1309725",0,NA,41.99,0,0,1,66,1,NA,12.99,NA,NA,2.41344827586207,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,NA
"2151",38,"1309803",0,0,41.99,0,0,1,76,1,12.99,12.99,1.44793103448276,2.41344827586207,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"2152",38,"1309805",0,0,41.99,0,0,1,82,1,12.99,12.99,1.44793103448276,2.41344827586207,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"2153",38,"1309810",0,0,53.99,0,0,2,76,1,15.26,14.99,1.39400981151562,2.32352181771237,2.3074358974359,39,14,14,3,10,22,-9,30,0,4,0,0,2,7,12,369,21
"2154",38,"1309811",0,0,53.99,0,0,1,64,1,15.27,14.99,1.39436983471074,2.32412190082645,2.3074358974359,39,14,14,3,10,22,-9,30,0,1,0,0,2,7,12,412,21
"2155",38,"1309813",0,0,64.99,0,0,1,64,1,25,20.99,1.62515628907227,2.50037509377344,2.2725,39,6,6,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,369,NA
"2156",38,"1309826",0,0,45,0,0,1,97,1,15.01,15.01,1.50050016672224,3.33411137045682,3.33411137045682,39,48,48,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,318,NA
"2157",38,"1309828",0,0,45,0,0,2,97,1,-0.950000000000003,-24.99,0.979325353645267,2.17606093579978,1.42863266180883,39,48,48,3,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,3,NA
"2158",38,"1309856",0,4.98,23.99,0,0,2,169,1,3,3,1.14292520247737,1.42877560743211,1.42877560743211,39,41,41,3,94,165,-31,422,0,2,0,0,11,27,76,413,391
"2159",38,"1309880",0,0,23.99,0,0,1,75,1,3,3,1.14292520247737,1.42877560743211,1.42877560743211,33,41,41,3,94,165,-31,422,0,1,0,0,11,27,76,412,391
"2160",38,"1309907",0,4.98,23.99,0,0,1,75,1,8.01,7.99,1.50125156445557,1.87672090112641,1.874375,39,41,41,3,94,165,-31,422,0,1,0,0,11,27,76,293,391
"2161",38,"1309908",0,4.98,23.99,0,0,1,74,1,3,3,1.14292520247737,1.42877560743211,1.42877560743211,33,41,41,3,94,165,-31,422,0,1,0,0,11,27,76,412,391
"2162",38,"1309927",0,0,111.99,0,0,1,47,1,46.43,42.99,1.70820622330689,2.44035997559488,2.31869565217391,39,22,18,3,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,565,NA
"2163",38,"1309928",0,0,111.99,0,0,1,94,1,50.81,42.99,1.83050016345211,2.61507028440667,2.31869565217391,39,22,18,3,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,528,NA
"2164",38,"1309957",0,0,143.99,0,0,1,51,1,58.49,54.99,1.68409356725146,2.80690058479532,2.69651685393258,33,8,8,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,681,NA
"2165",38,"1309985",0,0,239.99,0,0,1,66,1,107.8,80.99,1.81549285119903,3.63106135108556,3.01880503144654,33,13,13,3,10,14,-9,47,0,1,0,0,3,8,11,559,38
"2166",38,"489455",0,0,242.24,0,0,1,116,1,101.81,-2.75999999999999,1.7249875382753,1.81578010396639,1.04077551020408,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2167",38,"489567",0,NA,175.74,0,0,1,96,1,NA,0.740000000000009,NA,NA,1.05708571428571,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA
"2168",38,"489585",0,0,189.99,0,0,1,80,1,82.96,-0.00999999999999091,1.77510978230403,1.86854153041203,1.05257894736842,39,9,9,531,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,668,NA
"2169",38,"540680",0,0,179.99,0,0,1,77,1,-120.01,65.7,0.599966666666667,0.999966666666667,2.62481406947239,39,10,10,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"2170",38,"540896",0,NA,35.99,0,0,1,124,1,NA,-24,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"2171",38,"563879",0,NA,18.89,0,0,2,51,1,NA,0,NA,NA,1.11116993118052,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA
"2172",38,"565949",0,0,89.95,0,0,1,56,1,23.18,-10,1.34716189905646,1.34716189905646,0.899949974987494,30,6,6,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2173",38,"707500",0,5.52,56.99,0,0,1,60,1,34.51,-3,2.53514234875445,2.66859430604982,1,24,5,5,3,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,3,NA
"2174",38,"707522",0,5.82,56.99,0,0,1,60,1,33.08,26.5,2.38352153910498,2.50899205353409,1.96753033781568,43,3,3,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,3,NA
"2175",38,"733381",0,0,185.24,0,0,1,62,1,74.93,0.240000000000009,1.67926751881062,1.76765479104342,1.054,39,6,6,3,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,229,NA
"2176",38,"764878",0,0,189.99,0,0,1,125,1,69.2,-0.00999999999999091,1.57289510721086,1.65568341750145,1.05257894736842,30,5,5,534,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2177",38,"1253615",1,0,44.99,0,0,2,55,1,9.67,4.99,1.2737825594564,1.2737825594564,1.12475,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"2178",38,"1305855",1,0,59.99,0,0,2,45,1,20.84,19.99,1.53231162196679,2.04316730523627,1.99975,54,32,32,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,501,NA
"2179",38,"1305857",1,0,59.99,0,0,2,45,1,20.24,19.99,1.50918238993711,2.01232704402516,1.99975,39,32,32,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,569,NA
"2180",38,"1305865",1,0,59.99,0,0,2,54,1,20.24,20,1.50918238993711,2.01232704402516,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"2181",38,"1309403",1,0,59.99,0,0,2,45,1,20.24,20,1.50918238993711,2.01232704402516,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,510,NA
"2182",38,"1309407",1,0,59.99,0,0,2,45,1,20.24,19.99,1.50918238993711,2.01232704402516,1.99975,54,32,32,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,508,NA
"2183",38,"1309436",1,0,167.99,0,0,1,48,1,69.41,68,1.70409819435991,2.43446946642321,2.4001400140014,33,29,18,3,23,56,-33,109,11,NA,0,0,5,22,27,933,76
"2184",38,"1309463",1,0,167.99,0,0,2,48,1,72,57.99,1.75007813313887,2.50015626627774,2.18172727272727,39,2,2,3,36,54,-16,154,0,4,0,0,10,22,35,850,138
"2185",38,"1309464",1,0,167.99,0,0,2,48,1,68.99,68.99,1.69686868686869,2.42414141414141,2.42414141414141,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,898,NA
"2186",38,"1309665",1,NA,41.99,0,0,1,66,1,NA,-28,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,414,NA
"2187",38,"1309668",1,0,41.99,0,0,1,71,1,11.7,11.7,1.3862660944206,2.3106635853417,2.3106635853417,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,341,NA
"2188",38,"1309672",1,0,41.99,0,0,2,89,1,11,-28,1.35495321071313,2.25847047434656,1,39,200,35,3,NA,NA,NA,NA,165,4,NA,NA,NA,NA,NA,400,NA
"2189",38,"1309693",1,0,41.99,0,0,1,45,1,3.57,12.99,1.0929203539823,1.82170744403956,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,345,NA
"2190",38,"1309694",1,0,41.99,0,0,1,86,1,12.99,12.99,1.44793103448276,2.41344827586207,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"2191",38,"1309695",1,0,41.99,0,0,1,41,1,12,11.7,1.4001333777926,2.33377792597532,2.3106635853417,39,3,3,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"2192",38,"1309696",1,0,41.99,0,0,1,64,1,11.42,11.4,1.37356885835787,2.28949950932287,2.28800261523374,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,684,NA
"2193",38,"1309697",1,0,41.99,0,0,2,51,1,11,11,1.35495321071313,2.25847047434656,2.25847047434656,33,200,35,3,NA,NA,NA,NA,165,4,NA,NA,NA,NA,NA,413,NA
"2194",38,"1309700",1,0,41.99,0,0,2,91,1,12.99,12.99,1.44793103448276,2.41344827586207,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,398,NA
"2195",38,"1309708",1,0,41.99,0,0,1,91,1,11.42,-28,1.37356885835787,2.28949950932287,1,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"2196",38,"1309721",1,0,41.99,0,0,1,91,1,12.4,12.4,1.41906049340994,2.36532612369044,2.36532612369044,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,369,NA
"2197",38,"1309723",1,0,41.99,0,0,1,84,1,12.99,12.99,1.44793103448276,2.41344827586207,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,369,NA
"2198",38,"1309812",1,NA,64.99,0,0,1,76,1,NA,20.99,NA,NA,2.2725,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,369,NA
"2199",38,"1309890",1,4.98,23.99,0,0,1,59,1,8.01,7.99,1.50125156445557,1.87672090112641,1.874375,33,41,41,3,94,165,-31,422,0,2,0,0,11,27,76,412,391
"2200",38,"1309891",1,0,23.99,0,0,1,75,1,-6.58,7,0.784756297023225,0.981027150801439,1.76515597410241,30,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,495,NA
"2201",38,"1309893",1,0,23.99,0,0,1,74,1,-1.44,-1.5,0.94337396775462,1.17931576877704,1.17653981953707,33,41,41,3,94,165,-31,422,0,1,0,0,11,27,76,419,391
"2202",38,"1309983",1,0,239.99,0,0,2,66,1,100.55,80.99,1.72109868043603,3.44226907630522,3.01880503144654,33,13,13,3,10,14,-9,47,0,6,0,0,3,8,11,568,38
"2203",38,"1309989",1,0,239.99,0,0,5,66,1,116.89,80.99,1.94955320877336,3.89918765231519,3.01880503144654,33,13,13,3,10,14,-9,47,0,1,0,0,3,8,11,573,38
"2204",38,"1309991",1,0,239.99,0,0,1,76,1,116.03,80.99,1.93602775088738,3.87213617295902,3.01880503144654,33,13,13,3,10,14,-9,47,0,NA,0,0,3,8,11,467,38
"2205",38,"489622",1,0,204.24,0,0,1,81,1,74.45,-0.759999999999991,1.57361892287541,1.6564450265814,1.04873170731707,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2206",38,"489981",1,0,270.74,0,0,3,118,1,125.73,-4.25999999999999,1.86704365216192,1.96531273705262,1.03632727272727,24,29,29,3,31,57,-18,278,0,20,0,0,3,8,14,3,260
"2207",38,"565916",1,0,129.95,0,0,1,169,1,38.96,-15,1.42817892076052,1.42817892076052,0.896516040013798,59,6,6,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"2208",38,"704638",1,NA,56.99,0,0,1,135,1,NA,-3,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,382,NA
"2209",38,"1253598",2,0,29.99,0,0,1,53,1,4.99,4.99,1.1996,1.1996,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"2210",38,"1253604",2,0,34.99,0,0,1,70,1,9.77,4.99,1.38739095955591,1.38739095955591,1.16633333333333,39,1,1,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"2211",38,"1305863",2,0,59.99,0,0,2,45,1,20.24,19.99,1.50918238993711,2.01232704402516,1.99975,39,32,32,3,144,260,-98,650,0,4,0,0,27,52,102,263,552
"2212",38,"1309446",2,NA,167.99,0,0,3,48,1,NA,68,NA,NA,2.4001400140014,39,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,553,NA
"2213",38,"1309454",2,0,167.99,0,0,2,48,1,68.99,68.99,1.69686868686869,2.42414141414141,2.42414141414141,39,13,13,3,30,48,-20,125,0,NA,0,0,4,10,18,448,105
"2214",38,"1309980",2,0,143.99,0,0,1,61,1,58,54.99,1.6744970345389,2.79090591929294,2.69651685393258,33,8,8,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,606,NA
"2215",38,"704498",2,NA,59.99,0,0,1,53,1,NA,19.6,NA,NA,1.48526863084922,24,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,346,NA
"2216",38,"1253608",3,0,39.99,0,0,2,55,1,9.71,4.99,1.32067371202114,1.32067371202114,1.14257142857143,39,2,2,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"2217",38,"1309650",3,0,164.99,0,0,2,48,1,72.13,49,1.77676071505492,2.36905018307129,1.89662901974308,39,29,18,3,23,56,-33,109,11,2,0,0,5,22,27,937,76
"2218",38,"1309984",3,0,239.99,0,0,3,66,1,97.22,80.99,1.6809553827835,3.36198080829306,3.01880503144654,33,13,13,3,10,14,-9,47,0,NA,0,0,3,8,11,561,38
"2219",38,"1309427",4,0,167.99,0,0,5,48,1,72.46,68,1.75850518161834,2.51219512195122,2.4001400140014,39,32,18,3,105,195,-56,562,14,6,0,0,14,38,78,546,506
"2220",38,"392649",5,4.98,13.59,0,0,3,96,1,0.6,0.6,1.04618937644342,1.30792917628945,1.30792917628945,39,8,8,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,3,NA
"2221",38,"1309857",6,4.98,23.99,0,0,2,59,1,8.99,7.99,1.59933333333333,1.99933333333333,1.874375,39,41,41,3,94,165,-31,422,0,4,0,0,11,27,76,415,391
"2222",38,"1299175",11,0,39.99,0,0,1,65,1,14.99,14.99,1.5996,3.1996,3.1996,39,16,16,3,32,87,-42,163,0,NA,0,0,13,24,48,618,121
"2223",38,"1299176",11,0,39.99,0,0,1,55,1,14.52,10.9,1.57008244994111,3.14055751864939,2.74974217944311,39,16,16,3,32,87,-42,163,0,NA,0,0,13,24,48,622,121
"2224",38,"392620",16,4.98,13.59,0,0,3,74,1,0.6,0.6,1.04618937644342,1.30792917628945,1.30792917628945,33,6,6,3,11,21,-1,46,0,2,0,0,4,5,6,3,45
"2225",39,"1194232",0,0,161.49,0,0,1,56,1,60.2,-13.51,1.59433310297167,1.67825056767697,0.971371428571429,38,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,212,NA
"2226",39,"1194240",0,0,161.49,0,0,1,42,1,68.31,1.49000000000001,1.73309723116549,1.82431852328826,1.0624375,39,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,181,NA
"2227",39,"1194244",0,0,161.49,0,0,2,50,1,68.31,1.49000000000001,1.73309723116549,1.82431852328826,1.0624375,39,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,261,NA
