Extraction_Date,ord_week_nmb,Site_Name,TCIN,amazon_product_ID,amazon_product_name,amazon_Regular_price,Regular_Price_Range,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo
01-07-2013,31,Amazon,14496841,B008GUHR6G,T-Tech by Tumi Luggage Eye Shade,20,n/a,4.98,0,0,20,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496842,B0007XVK7M,"Lewis N. Clark Travel Sentry 3-Dial Combination Luggage Belt, Black, One Size",14.99,n/a,4.98,0,0,14.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496844,B008LTJ35A,T-Tech by Tumi Luggage Tag,20,n/a,4.98,0,0,20,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496850,B008LTJ26A,T-Tech by Tumi Luggage Analog Clock,45,n/a,0,0,0,45,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496855,B000F52H5Q,Lewis N. Clark Belle Hop Comfort Neck Pillow,12.99,n/a,4.98,0,0,12.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496856,B002Q4V16A,Lewis N. Clark Folding Luggage Cart,25.97,n/a,0,0,25.97,25.97,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $2.02 (7%)
01-07-2013,31,Amazon,14496857,B008GUCY1E,T-Tech by Tumi Luggage Neck Stash,30.28,n/a,0,0,30.28,30.28,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.72 (13%)
01-07-2013,31,Amazon,14496858,B008LTJ28I,T-Tech by Tumi Luggage Travel Adapter With Usb,40.77,n/a,0,0,40.77,40.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.23 (9%)
01-07-2013,31,Amazon,14496861,B00920ZFY0,Lewis N. Clark Luggage Global Adapter With USB Charger,29.99,n/a,0,0,0,29.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496862,B00920ZFZY,Lewis N. Clark Luggage Balanzza Mini Digital Scale,22.37,n/a,4.98,0,22.37,22.37,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $2.62 (10%)
01-07-2013,31,Amazon,14496864,B00920ZHHK,Belle Hop Luggage Neck Pillow,14.99,n/a,4.98,0,0,14.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496865,B003EM3D6E,Lewis N. Clark Tsa Lockdown Triple Security Cable Lock,12.18,n/a,4.98,0,12.18,12.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $0.81 (6%)
01-07-2013,31,Amazon,14496867,B002VS8H3G,humangear GoToob 3 Ounce (3 pack) Travel Bottle,20.24,n/a,6.17,0,20.24,20.24,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $4.71 (19%)
01-07-2013,31,Amazon,14496868,B00B2BZBNW,Lewis N. Clark Luggage 22 Inch Wheeled Bag,98.37,n/a,0,0,98.37,98.37,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $60.63 (38%)
01-07-2013,31,Amazon,14496870,B00B2BEW2S,Lewis N. Clark Urban Gear Tarpaulin Messenger Bag,49.95,n/a,0,0,49.95,49.95,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $0.04
01-07-2013,31,Amazon,14496871,B008LTJ5LW,T-Tech by Tumi Gym Bag,49.96,n/a,0,0,49.96,49.96,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $0.04
01-07-2013,31,Amazon,14496872,B008LTJ288,T-Tech by Tumi Luggage Ereader Light,20.38,n/a,4.98,0,20.38,20.38,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.62 (18%)
01-07-2013,31,Amazon,14496873,B00B2B188E,Lewis N. Clark Urban Gear Briefcase,49.99,n/a,0,0,0,49.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496874,B000UULAD6,Lewis N. Clark Mood Neck Pillow,12.99,n/a,4.98,0,0,12.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496875,B00920ZDAQ,Belle Hop Luggage Document Organizer,24.99,n/a,4.98,0,0,24.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496877,B003MU9K2Y,Lewis N. Clark Folding Document Organizer,9.99,n/a,4.98,0,0,9.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496880,B008LTJ4NG,T-Tech by Tumi Packable Backpack,53.94,n/a,0,0,53.94,53.94,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.06 (2%)
01-07-2013,31,Amazon,14496882,B003MU9JXY,Lewis N. Clark Travel Compression Socks,16.3,n/a,4.98,0,16.3,16.3,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.69 (9%)
01-07-2013,31,Amazon,14496883,B008LTJ36O,T-Tech by Tumi Luggage Packing Cube,25,n/a,0,0,0,25,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496884,B008LTJ4Y0,T-Tech by Tumi Gym Bag,48.46,n/a,0,0,48.46,48.46,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.54 (3%)
01-07-2013,31,Amazon,14496886,B008LTJ2NI,T-Tech by Tumi Luggage Double Cable Lock,25,n/a,0,0,0,25,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496887,B008LTJ3OQ,T-Tech by Tumi Luggage Shirt And Pant Folder,41.94,n/a,0,0,41.94,41.94,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $3.06 (7%)
01-07-2013,31,Amazon,14496891,B009RPKR8E,humangear Large GoCup,12.88,n/a,4.98,0,12.88,12.88,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $0.11 (1%)
01-07-2013,31,Amazon,14496892,B00B2B40KM,Lewis N. Clark Urban Gear Duffel Bag,67.95,n/a,0,0,67.95,67.95,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $2.04 (3%)
01-07-2013,31,Amazon,14496893,B008LTJ35U,T-Tech by Tumi Luggage Tag,18,n/a,4.98,0,0,18,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496894,B006C2CVP2,Lewis N. Clark Mood Neck Pillow,12.99,n/a,4.98,0,0,12.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496895,B008LTJ4P4,T-Tech by Tumi Luggage Neck Pillow,25,n/a,0,0,0,25,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496896,B008LTJ4OK,T-Tech by Tumi Packable Backpack,52.86,n/a,0,0,52.86,52.86,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $2.14 (4%)
01-07-2013,31,Amazon,14496898,B0088LOMYI,Belle Hop Luggage Expandable Train Case,29.99,n/a,0,0,0,29.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496899,B008LTJ4Z4,T-Tech by Tumi Packable Duffle,39.75,n/a,0,0,39.75,39.75,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $0.25 (1%)
01-07-2013,31,Amazon,14496902,B00920ZGAI,Belle Hop Luggage Complete Travel Bag,24.99,n/a,4.98,0,0,24.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496904,B003MU9JXO,Lewis N. Clark Travel Compression Socks,16.3,n/a,4.98,0,16.3,16.3,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.69 (9%)
01-07-2013,31,Amazon,14496906,B00C9HBQ28,Lewis N. Clark Mood Neck Pillow,12.99,n/a,4.98,0,0,12.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496907,B008LTJ3S2,T-Tech by Tumi Luggage Analog Luggage Scale,23.43,n/a,4.98,0,23.43,23.43,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.57 (6%)
01-07-2013,31,Amazon,14496908,B008LTJ4NQ,T-Tech by Tumi Luggage Neck Pillow,28,n/a,0,0,0,28,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496909,B008LTJ4OA,T-Tech by Tumi Luggage Neck Pillow,28,n/a,0,0,0,28,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496910,B000SKZM9G,Lewis N. Clark Mood Neck Pillow,12.99,n/a,4.98,0,0,12.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496914,B00B2B31CU,Lewis N. Clark Urban Gear Backpack,59.99,n/a,0,0,0,59.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496916,B00920ZHJ8,Belle Hop Luggage Neck Pillow,14.99,n/a,4.98,0,0,14.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496917,B008LTJ2MO,T-Tech by Tumi Luggage Cable Lock,20,n/a,4.98,0,0,20,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14496918,B008LTJ45Y,T-Tech by Tumi Luggage Neck Pillow,30.58,n/a,0,0,30.58,30.58,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.42 (13%)
01-07-2013,31,Amazon,14496919,B00C9HE5FI,Lewis N. Clark Mood Neck Pillow,12.99,n/a,4.98,0,0,12.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
01-07-2013,31,Amazon,14502493,B004FMFTTG,Rockland Luggage Fusion 3 Piece Set,127.2,n/a,0,0,127.2,127.2,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $352.79 (73%)
01-07-2013,31,Amazon,14502494,B004FMFURC,Rockland Luggage Fusion 3 Piece Set,123.96,n/a,0,0,123.96,123.96,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $356.03 (74%)
01-07-2013,31,Amazon,14502495,B004FMC71E,Rockland Luggage Fusion 3 Piece Set,139.21,n/a,0,0,139.21,139.21,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $340.78 (71%)
01-07-2013,31,Amazon,14502496,B004FMJMJO,Rockland Luggage Fusion 3 Piece Set,142.58,n/a,0,0,0,142.58,n/a,Yes,n/a,n/a
01-07-2013,31,Amazon,14502497,B004FMAY32,Rockland Luggage Fusion 3 Piece Set,127.2,n/a,0,0,127.2,127.2,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $352.79 (73%)
01-07-2013,31,Amazon,14502646,B004FMB11G,Rockland Luggage Fusion 3 Piece Set,127.2,n/a,0,0,0,127.2,n/a,Yes,n/a,n/a
01-07-2013,31,Amazon,14502648,B004FMJNZW,Rockland Luggage Fusion 3 Piece Set,124.52,n/a,0,0,124.52,124.52,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $355.47 (74%)
01-07-2013,31,Amazon,14502649,B004FMEDNO,Rockland Luggage Fusion 3 Piece Set,124.52,n/a,0,0,124.52,124.52,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $355.47 (74%)
01-07-2013,31,Amazon,14502760,B008LR9T2E,Rockland 3 Piece Printed Set,66.75,n/a,0,0,66.75,66.75,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $83.25 (56%)
01-07-2013,31,Amazon,14502761,B008LR9SPC,Rockland 3 Piece Printed Set,90.79,n/a,0,0,90.79,90.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $59.21 (39%)
01-07-2013,31,Amazon,14502762,B008LR9SQG,Rockland 3 Piece Printed Set,90,n/a,0,0,90,90,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $60.00 (40%)
01-07-2013,31,Amazon,14502763,B008LR9SPM,Rockland 3 Piece Printed Set,66.75,n/a,0,0,66.75,66.75,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $83.25 (56%)
01-07-2013,31,Amazon,14502764,B008TUYCEI,Rockland Luggage Fusion 3 Piece Set,129.56,n/a,0,0,129.56,129.56,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $350.43 (73%)
01-07-2013,31,Amazon,14502765,B008PFVNLM,Rockland Luggage Fusion 3 Piece Set,127.8,n/a,0,0,127.8,127.8,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $352.19 (73%)
01-07-2013,31,Amazon,14502767,B003S4D9IK,Rockland Luggage Polo Explorer 4 Piece Luggage Set,112.5,n/a,0,0,112.5,112.5,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $337.50 (75%)
01-07-2013,31,Amazon,14502768,B004554DT0,Rockland Luggage Rome Polycarbonate 3 Piece Luggage Set,120,n/a,0,0,120,120,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $360.00 (75%)
01-07-2013,31,Amazon,14502769,B008LR9SN4,Rockland 3 Piece Printed Set,66.75,n/a,0,0,66.75,66.75,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $83.25 (56%)
01-07-2013,31,Amazon,14502770,B0045563SE,Rockland Luggage Rome Polycarbonate 3 Piece Luggage Set,120,n/a,0,0,120,120,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $360.00 (75%)
01-07-2013,31,Amazon,14502775,B003S4FBKO,Rockland Luggage Polo Explorer 4 Piece Luggage Set,112.5,n/a,0,0,0,112.5,n/a,Yes,n/a,n/a
01-07-2013,31,Amazon,14502776,B003S4C058,Rockland Luggage Polo Explorer 4 Piece Luggage Set,148.95,n/a,0,0,148.95,148.95,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $301.05 (67%)
01-07-2013,31,Amazon,14502777,B008PFVO3E,Rockland Luggage Fusion 3 Piece Set,168.95,n/a,0,0,168.95,168.95,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $311.04 (65%)
01-07-2013,31,Amazon,14505460,B000SRN7LO,Rockland Luggage Skate Wheels 4 Piece Luggage Set,124.98,n/a,0,0,124.98,124.98,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $115.01 (48%)
01-07-2013,31,Amazon,14506398,B002B4MBHI,Rockland Luggage 19 Inch Tote Bag,21.99,n/a,4.98,0,21.99,21.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $8.01 (27%)
01-07-2013,31,Amazon,14506399,B002B4IQ9A,Rockland Luggage 19 Inch Tote Bag,15,n/a,4.98,0,15,15,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $15.00 (50%)
01-07-2013,31,Amazon,14508275,B0014EAP5Q,Rockland Luggage Four-Piece Luggage Set,99,n/a,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%)
01-07-2013,31,Amazon,14508276,B002B4O6IA,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%)
01-07-2013,31,Amazon,14508278,B0045WLD46,Rockland Luggage 4 Piece Luggage Set,84.47,n/a,0,0,84.47,84.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $155.52 (65%)
01-07-2013,31,Amazon,14508279,B005UZGOYG,Rockland Luggage 19 Inch Tote Bag,21.99,n/a,4.98,0,21.99,21.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $8.01 (27%)
01-07-2013,31,Amazon,14508280,B003I6TL94,Rockland Luggage 19 Inch Tote Bag,23.43,n/a,4.98,0,23.43,23.43,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $6.57 (22%)
01-07-2013,31,Amazon,14508281,B000SRL72U,"Rockland Luggage Rolling 22"" Duffle Bag",34.99,n/a,0,0,34.99,34.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $34.01 (49%)
01-07-2013,31,Amazon,14508282,B002B4IPM8,"Rockland Luggage Rolling 22"" Duffle Bag",31.99,n/a,0,0,31.99,31.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $37.01 (54%)
01-07-2013,31,Amazon,14508427,B005IHDLE2,"Rockland Luggage Rolling 22"" Duffle Bag",30.23,n/a,0,0,30.23,30.23,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $38.77 (56%)
01-07-2013,31,Amazon,14508429,B0087TMMYS,"Rockland Luggage Rolling 22"" Duffle Bag",26.57,n/a,0,0,26.57,26.57,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $42.43 (61%)
01-07-2013,31,Amazon,14508430,B0045WJME4,Rockland 4 Piece Luggage Set,99,n/a,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%)
01-07-2013,31,Amazon,14508431,B005IHDJTE,"Rockland Luggage Rolling 22"" Duffle Bag",30.23,n/a,0,0,30.23,30.23,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $38.77 (56%)
01-07-2013,31,Amazon,14508432,B008P453E6,"Rockland Luggage Rolling 22"" Duffle Bag",26.57,n/a,0,0,26.57,26.57,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $42.43 (61%)
01-07-2013,31,Amazon,14508433,B002TI7752,Rockland Luggage Four-Piece Luggage Set,100.96,n/a,0,0,100.96,100.96,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $139.03 (58%)
01-07-2013,31,Amazon,14517572,B003HS5JMQ,Skip Hop Zoo Pack Little Kid Backpack,16.3,n/a,4.99,0,16.3,16.3,The Zoo Pack is the little kid backpack where fun meets function. Whimsical details and durable materials make this the perfect on-the-go pack for kids on-the-go.,Yes,Free Super Saving Shipping & Free Returns,You Save: $3.70 (19%)
01-07-2013,31,Amazon,14533165,B008TOK5VI,Travel Smart by Conair Jelly Luggage Tags (Pack of 2),8.99,n/a,5.02,0,0,8.99,"Keep your belongings close with the travel smart jelly luggage tag. An ID card is included or insert your business card. New, vibrant colors for easy identification of your luggage.",Yes,& FREE Shipping on orders over $25.,n/a
01-07-2013,31,Amazon,14533166,B008TOK5RW,Travel Smart by Conair Jelly Luggage Tags (Pack of 2),8.99,n/a,5.02,0,0,8.99,"Keep your belongings close with the travel smart jelly luggage tag. An ID card is included or insert your business card. New, vibrant colors for easy identification of your luggage.",Yes,& FREE Shipping on orders over $25.,n/a
01-07-2013,31,Amazon,14533167,B008TOK6B2,Travel Smart by Conair Jelly Luggage Tags (Pack of 2),8.99,n/a,5.05,0,0,8.99,"Keep your belongings close with the travel smart jelly luggage tag. An ID card is included or insert your business card. New, vibrant colors for easy identification of your luggage.",Yes,& FREE Shipping on orders over $25.,n/a
01-07-2013,31,Amazon,14537555,B002B4O6NU,Rockland Luggage 19 Inch Tote Bag,20.99,n/a,4.98,0,20.99,20.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $9.01 (30%)
01-07-2013,31,Amazon,14537556,B002B4K6W0,Rockland Luggage 19 Inch Tote Bag,20.99,n/a,4.98,0,20.99,20.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $9.01 (30%)
01-07-2013,31,Amazon,14595634,B0079Q5W6K,Skip Hop Zoo Little Kid Luggage,29.99,n/a,0,0,29.99,29.99,"Zoo friends roll along for travel fun. Little kids will love rolling through the airport or to Grandma's with their own Zoo luggage. Sized perfectly for carry-ons and overnight trips, Zoo luggage is sturdy enough for everyday use or distant journeys. The detachable shoulder strap adjusts so adults can carry hands-free when little ones get tired. The front zip pocket with mesh divider make it easy to reach smaller items like snacks or books.",Yes,Free Super Saving Shipping & Free Returns,You Save: $0.01
01-07-2013,31,Amazon,14595744,B007R663ZQ,Skip Hop Zoo Little Kid Luggage,24.96,n/a,4.99,0,24.96,24.96,"Zoo friends roll along for travel fun. Little kids will love rolling through the airport or to Grandma's with their own Zoo luggage. Sized perfectly for carry-ons and overnight trips, Zoo luggage is sturdy enough for everyday use or distant journeys. The detachable shoulder strap adjusts so adults can carry hands-free when little ones get tired. The front zip pocket with mesh divider make it easy to reach smaller items like snacks or books.",Yes,Free Super Saving Shipping & Free Returns,You Save: $5.04 (17%)
08-07-2013,32,Amazon,589203,B000WINIKY,SOLO Classic Collection Rolling Overnighter Case Accommodates up to 15.6 Inch Laptop,47.63,n/a,0,0,47.63,47.63,Padded laptop pocket holds most 15.6 laptops. Full-length zippered pocket on back. Telescoping handle system. Zip-down organizer compartment. Extra wide wheels for stability. Accordion fan file. Cushioned carry handles. Disk and accessory pockets. Bag Dimensions: 16 x 15 x 6.5 in.,Yes,& FREE Shipping.,You Save: $12.36 (21%)
08-07-2013,32,Amazon,589227,B00061NLA4,US Luggage Expandable Polyester Messenger Bag - P2T-10/4 Grey,21.32,n/a,5.93,0,0,21.32,"You seek timeless design and proven organization. Rely on SOLO Classic. Rugged enough for constant use, intelligent enough for fast, easy access. You're a pro. Carry your stuff like one. Create more rooms for your stuff by unzipping case body to expand by 2 inches. Large zippered compartments and organizer with zippered accessory pocket keeps personal items organized. 3 large zippered compartments. Organizer with zippered accessory pocket. Adjustable speed buckle closure. Removable, adjustable shoulder strap.",Yes,n/a,n/a
08-07-2013,32,Amazon,589242,B00061NLCW,"SOLO Classic Collection Expandable Attache, Hard-Sided with Combination Locks - Black (K85-4)",25.97,n/a,0,0,25.97,25.97,"SOLO Classic is rugged enough for constant use, intelligent enough for fast, easy access. You're a pro. Carry your stuff like one. Dual combination locks keeps your personal items safe and secure. Expandable attach allows for an additional 1 inch of storage space. Business organizer and file pockets keeps accessories neat and organized, contains business/credit card holders, pen loops, and accessory pockets. File pocket with adjustable Velcro closure.",Yes,& FREE Shipping.,You Save: $7.02 (21%)
08-07-2013,32,Amazon,589792,B00061W89E,McKleinUSA LASALLE 83405 Black 17-Inch Wheeled Laptop Overnight,174.53,n/a,0,0,0,174.53,"Front zipper pocket for small miscellaneous items Front organizer pocket with storage space for media devices, cell phone, business cards, key holder and pens Front compartment is padded to protect laptops up to 17 in size and a file pocket for documents Middle compartment duals as storage space for overnight clothing or electronic devices Back Compartment with 2 storage pockets for cables, umbrella, batteries and small miscellaneous items Dual Laptop Protection System uses a high-tech ABS honeycomb frame to protect from exterior impact and a 10 mm high-density foam that helps absorb shock and prevent moisture intake Smart Attachment Strap allows transport on extended handles of other rolling cases and luggage Bonus! Snap-secured detachable laptop shuttle/briefcase that protects laptops up to 15.4 in size Advanced, non-slip, shock absorbing neoprene Comfort Flex Shoulder Strap stretches for comfort, alleviating body strain",Yes,n/a,n/a
08-07-2013,32,Amazon,589815,B00061W8F8,"McKlein USA Morgan Leather 17"" Litigator Laptop Brief",130.99,n/a,0,0,130.99,130.99,n/a,Yes,& FREE Shipping.,You Save: $109.01 (45%)
08-07-2013,32,Amazon,589832,B00061W8OO,"McKlein USA Damen Leather Wheeled 17"" Laptop Case",168.61,n/a,0,0,0,168.61,n/a,Yes,n/a,n/a
08-07-2013,32,Amazon,589847,B00061W8RQ,McKleinUSA HALSTED Leather Brown Double Compartment Laptop Case,107.03,n/a,0,0,107.03,107.03,"Sleek, stylish bar-top design Front organizer pocket with storage space for media devices, business cards, key holder and pens Front compartment provides storage space for files and documents Back compartment padded with built-in 10 mm high-density foam laptop sleeve that protects laptops up to 15.4 in size and has organizer pockets for media devices Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage Non-slip, shock absorbing comfortable shoulder strap helps alleviating body strain",Yes,& FREE Shipping.,You Save: $82.97 (44%)
08-07-2013,32,Amazon,711710,B0007YX26S,Travel Select Amsterdam Business Rolling Garment Bag,44.37,n/a,0,0,44.37,44.37,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $15.62 (26%)
08-07-2013,32,Amazon,711716,B0007YX27W,Travel Select Amsterdam Business Rolling Garment Bag,59.99,n/a,0,0,0,59.99,n/a,Yes,& FREE Shipping and Free Returns.,n/a
08-07-2013,32,Amazon,10146077,B000BKCTYY,McKleinUSA LEXINGTON 83544 Brown Flapover Double Compartment Briefcase,120.79,n/a,0,0,120.79,120.79,"Clean line design features secure key lock on front flap Front compartment with space for files; complete with organizer for media devices, cell phone, business cards and pens Double compartment divided by secured zipper section for important documents Back compartment padded with high-density foam to provide laptop protection, including most 17 laptops Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage Non-slip, shock absorbing comfortable shoulder strap helps alleviating body strain",Yes,& FREE Shipping.,You Save: $69.21 (36%)
08-07-2013,32,Amazon,10146078,B000BKEQGS,McKleinUSA LEXINGTON 83544 Black Flapover Double Compartment Briefcase,109.07,n/a,0,0,109.07,109.07,"Clean line design features secure key lock on front flap Front compartment with space for files; complete with organizer for media devices, cell phone, business cards and pens Double compartment divided by secured zipper section for important documents Back compartment padded with high-density foam to provide laptop protection, including most 17 laptops Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage Non-slip, shock absorbing comfortable shoulder strap helps alleviating body strain",Yes,& FREE Shipping.,You Save: $80.93 (43%)
08-07-2013,32,Amazon,10238272,B000E638AY,Travelers Choice Luggage Voyager 3-Piece Luggage Set,121.23,n/a,0,0,121.23,121.23,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $78.76 (39%)
08-07-2013,32,Amazon,10238274,B000E66PNG,Travelers Choice Luggage Voyager 3-Piece Luggage Set,121.23,n/a,0,0,121.23,121.23,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $78.76 (39%)
08-07-2013,32,Amazon,10575655,B000P9EX0O,McKleinUSA LAKE FOREST 94335 Black Leather Women's Case with Removable Sleeve,101.94,n/a,0,0,101.94,101.94,n/a,Yes,& FREE Shipping.,You Save: $78.06 (43%)
08-07-2013,32,Amazon,10575711,B000QG0ZG2,McKleinUSA CLINTON 88445 Black 17 Detachable-Wheeled Laptop Case,123.4,n/a,0,0,123.4,123.4,"Exclusive to McKleinUSA! Patented 2-in-1 Detachable Wheel and Handle System Two front organizers pockets for media devices, cell phone, business cards, key chain holder and pens Front zipper pocket provides for small miscellaneous items Front compartment with accordion files for all your document needs Back compartment padded to protect most laptops up to 17 in size Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage",Yes,& FREE Shipping.,You Save: $96.60 (44%)
08-07-2013,32,Amazon,10638009,B000SRO3IK,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
08-07-2013,32,Amazon,10638011,B000SRN7EG,"Rockland Luggage Rolling 22"" Duffle Bag",26.57,n/a,0,0,26.57,26.57,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $42.43 (61%)
08-07-2013,32,Amazon,10638014,B004NIH7QU,Rockland Luggage Dots 4 Piece Luggage Set,104.99,n/a,0,0,104.99,104.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $135.00 (56%)
08-07-2013,32,Amazon,10638016,B000SRN7HS,Rockland Luggage Dots 4 Piece Luggage Set,98.99,n/a,0,0,98.99,98.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $141.00 (59%)
08-07-2013,32,Amazon,10638018,B005UZJYKM,Rockland Luggage Skate Wheels 4 Piece Luggage Set,100.96,n/a,0,0,100.96,100.96,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $118.04 (54%)
08-07-2013,32,Amazon,10638027,B000SRJ5GU,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
08-07-2013,32,Amazon,10660599,B000UQ5M2K,Sumdex DigiPodTM Compact Computer Sleeve-15.4,19.01,n/a,5.88,0,0,19.01,n/a,Yes,& FREE Shipping on orders over $25.,n/a
