ord_week_nmb,kohl_product_ID,TCIN,Extraction_Date,kohl_product_name,kohl_Regular_price,kohl_Shipping,kohl_disc_perc,kohl_markdown_price,kohl_final_price,kohl_Product_Description,kohl_availability,kohl_additional_info,kohl_price_promo,amazon_product_ID,amazon_product_name,amazon_Regular_price,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo,Target_product_ID,Target_product_name,Target_Regular_price,Target_Shipping,Target_disc_perc,Target_markdown_price,Target_final_price,Target_Product_Description,Target_availability,Target_additional_info,Target_price_promo,kohl_availability_flag,amazon_availability_flag,Target_availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,Target_pdt_desc_length,Price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability,firstDate,lastDate,Recency_week,Recency_month,TCIN_var,max_tcin_price,min_tcin_price
29,1130082,14107228,17-06-2013,Wildkin Camo Sidekick Backpack - Kids,34.99,0,0,0,34.99,"With interior pockets, a pencil holder and two zippered compartments, this Wildkin boys' backpack is a studying necessity. In blue/white/black.",Yes,n/a,n/a,B007W4M3GG,Wildkin Blue Camo Sidekick Backpack,25.8,0,0,25.8,25.8,n/a,Yes,& FREE Shipping.,You Save: $4.19 (14%),14107228,Wildkin Camo Sidekick Backpack - Blue,25.89,0,0,0,25.89,n/a,Yes,n/a,n/a,1,1,1,143,3,3,9.19,9.1,9.19,9.1,1.35620155,1.351487061,1.35620155,1.351487061,1,22-04-2013,08-07-2013,38,8,1,34.99,34.99
29,1130083,14107216,17-06-2013,Wildkin Sidekick Backpack - Kids,34.99,0,0,0,34.99,"With interior pockets, a pencil holder and two zippered compartments, this Wildkin kids' backpack is a studying necessity.",Yes,n/a,n/a,B0065QXOBU,Wildkin Navel Orange Sidekick Backpack,22.86,5.52,0,22.86,22.86,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $7.13 (24%),14107216,Wildkin Sidekick Backpack - Orange,22.89,0,0,0,22.89,n/a,Yes,n/a,n/a,1,1,1,122,3,3,12.13,12.1,12.13,12.1,1.530621172,1.528615116,1.530621172,1.528615116,1,03-12-2012,08-07-2013,58,13,4,34.99,34.99
29,1130229,14107192,17-06-2013,Wildkin Owl Macropack Backpack - Kids,42.99,0,0,0,42.99,"With a spacious design, interior pockets and a mesh enclosure, this Wildkin owl backpack keeps your little one's essentials organized. In pink/white/multi.",Yes,n/a,n/a,B007W4MNHK,Wildkin Owls Macropak Backpack,33.16,0,0,33.16,33.16,n/a,Yes,& FREE Shipping.,You Save: $6.83 (17%),14107192,Wildkin Owls Macropak Backpack - Pink,33.19,0,0,0,33.19,n/a,Yes,n/a,n/a,1,1,1,155,3,3,9.83,9.8,9.83,9.8,1.296441496,1.29526966,1.296441496,1.29526966,1,03-12-2012,08-07-2013,58,13,1,42.99,42.99
29,1130231,14107197,17-06-2013,Wildkin Leopard Macropack Backpack - Kids,42.99,0,0,0,42.99,"With a spacious design, interior pockets and a mesh enclosure, this leopard Wildkin backpack keeps your little one's essentials organized. In pink/black.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107197,Wildkin Leopard Macropak Backpack - Pink,30.09,0,0,0,30.09,n/a,Yes,n/a,n/a,1,0,1,153,2,3,NA,12.9,NA,12.9,NA,1.428713858,NA,1.428713858,1,03-12-2012,02-09-2013,58,13,1,42.99,42.99
29,1130256,14107198,17-06-2013,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,25.99,0,0,0,25.99,This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. In green/multi.,Yes,n/a,n/a,B007W4MN02,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack,25.4,0,0,25.4,25.4,n/a,Yes,& FREE Shipping.,You Save: $0.59 (2%),14107198,Wildkin Olive Kids Wild Animals Backpack - Green,18.19,0,0,0,18.19,n/a,Yes,n/a,n/a,1,1,1,107,3,3,0.59,7.8,0.59,7.8,1.023228346,1.428807037,1.023228346,1.428807037,1,03-12-2012,08-07-2013,58,13,1,25.99,25.99
29,1130257,14107265,17-06-2013,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,29.99,0,0,0,29.99,This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. In blue/multi.,Yes,n/a,n/a,B0067QYI5E,Wildkin Olive Kids Mermaids Pack 'n Snack,20.32,5.58,0,20.32,20.32,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $5.67 (22%),14107265,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,20.39,0,0,0,20.39,n/a,Yes,n/a,n/a,1,1,1,107,3,3,9.67,9.6,9.67,9.6,1.475885827,1.470819029,1.475885827,1.470819029,1,03-12-2012,08-07-2013,58,13,1,29.99,29.99
29,1130258,14107294,17-06-2013,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,29.99,0,0,0,29.99,This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. In pink/multi.,Yes,n/a,n/a,B007W4MMNU,Wildkin Olive Kids Paisley Pack 'n Snack,25.99,0,0,0,25.99,n/a,Yes,& FREE Shipping.,n/a,14107294,Wildkin Olive Kids Pack N Snack Backpack - Pink,25.99,0,0,0,25.99,n/a,Yes,n/a,n/a,1,1,1,107,3,3,4,4,4,4,1.153905348,1.153905348,1.153905348,1.153905348,1,03-12-2012,08-07-2013,58,13,1,29.99,29.99
29,1130262,14107335,17-06-2013,Wildkin Peace Sign Kickstart Messenger Bag - Kids,36.99,0,0,0,36.99,"Carry school books in style with this Wildkin messenger bag. A front flap provides a smooth finish on this girls' messenger bag featuring six interior pockets, perfect for phones, pens and papers. Your little student will give this bag an A+ for its organized, sleek design and playful peace sign print. In purple.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107335,Wildkin Peace Signs Kickstart Messenger Bag - Purple,25.89,0,0,0,25.89,n/a,Yes,n/a,n/a,1,0,1,314,2,3,NA,11.1,NA,11.1,NA,1.428736964,NA,1.428736964,1,22-04-2013,02-09-2013,38,8,1,36.99,36.99
29,1130297,14107317,17-06-2013,Wildkin Ball 'n' All Sports Backpack - Kids,44.99,0,0,0,44.99,"Featuring four exterior pockets, a mesh ball carrier and durable 600-denier construction, this Wildkin dotted backpack is perfect for keeping your little athlete's gear organized. In blue.",Yes,n/a,n/a,B0065QXV7W,Wildkin Soccer Bags,31.96,0,0,31.96,31.96,n/a,Yes,& FREE Shipping.,You Save: $8.03 (20%),14107317,Wildkin Sports Backpack - Blue,31.99,0,0,0,31.99,n/a,Yes,n/a,n/a,1,1,1,188,3,3,13.03,13,13.03,13,1.407697121,1.406376993,1.407697121,1.406376993,1,03-12-2012,08-07-2013,58,13,1,44.99,44.99
29,1130471,14107282,17-06-2013,Wildkin Big Dots Good Times Rolling Duffel Bag - Kids,72.99,0,0,0,72.99,"Trust this Wildkin duffel bag for your little one's next trip. With in-line skate wheels, an extendable handle and an outer pocket, this kids' rolling duffel bag makes travel a breeze. Plus, the bright dot print promises to them smile.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107282,Wildkin Big Dots Aqua Rolling Duffel Bag - Blue/ Purple,46.39,0,0,0,46.39,n/a,Yes,n/a,n/a,1,0,1,235,2,3,NA,26.6,NA,26.6,NA,1.57339944,NA,1.57339944,1,22-04-2013,02-09-2013,38,8,1,72.99,72.99
29,1130483,14107330,17-06-2013,Wildkin Horse Serious Backpack - Kids,67.99,0,0,0,67.99,"She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port in this Wildkin backpack. In pink/multi.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107330,Wildkin Horses Serious Backpack - Pink,67.99,0,0,0,67.99,n/a,Yes,n/a,n/a,1,0,1,220,2,3,NA,0,NA,0,NA,1,NA,1,1,03-12-2012,02-09-2013,58,13,1,67.99,67.99
29,1130485,14107319,17-06-2013,Wildkin Big Dots Serious Backpack - Kids,67.99,0,0,0,67.99,"Your little one can stow a 15-in. laptop in the padded compartment, strap a lunch bag to the front with the carabiner and listen to an MP3 player using the media pocket and headphones port with this Wildkin backpack.",Yes,n/a,n/a,B007WU46U6,Wildkin Big Dots Green Serious Backpack,42.76,0,0,42.76,42.76,n/a,Yes,& FREE Shipping.,You Save: $17.23 (29%),14107319,Wildkin Big Dots Serious Backpack - Green,42.79,0,0,0,42.79,n/a,Yes,n/a,n/a,1,1,1,216,3,3,25.23,25.2,25.23,25.2,1.590037418,1.588922645,1.590037418,1.588922645,1,22-04-2013,08-07-2013,38,8,2,67.99,67.99
29,1130487,14107219,17-06-2013,Wildkin Camo Serious Backpack - Kids,67.99,0,0,0,67.99,"This cool Wildkin backpack seriously does it all. He can stow a 15-in. laptop in the padded compartment, strap his lunch bag to the front with the carabiner and listen to his MP3 player using the media pocket and headphones port. Complete with a colorful camo print, this backpack is a fun school essential. In blue/white/black.",Yes,n/a,n/a,B007WU48MC,Wildkin Blue Camo Serious Backpack,42.76,0,0,42.76,42.76,n/a,Yes,& FREE Shipping.,You Save: $17.23 (29%),14107219,Wildkin Camo Serious Backpack - Blue,42.79,0,0,0,42.79,n/a,Yes,n/a,n/a,1,1,1,328,3,3,25.23,25.2,25.23,25.2,1.590037418,1.588922645,1.590037418,1.588922645,1,03-12-2012,08-07-2013,58,13,1,67.99,67.99
29,1130488,14107212,17-06-2013,Wildkin Leopard Serious Backpack - Kids,67.99,0,0,0,67.99,"She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port in this Wildkin backpack. In pink/black.",Yes,n/a,n/a,B007WU58DK,Wildkin Pink Leopard Serious Backpack,42.76,0,0,42.76,42.76,n/a,Yes,& FREE Shipping.,You Save: $17.23 (29%),14107212,Wildkin Leopard Serious Backpack - Pink,42.79,0,0,0,42.79,n/a,Yes,n/a,n/a,1,1,1,220,3,3,25.23,25.2,25.23,25.2,1.590037418,1.588922645,1.590037418,1.588922645,1,03-12-2012,02-09-2013,58,13,1,67.99,67.99
29,1130492,14107339,17-06-2013,Wildkin Serious Backpack - Kids,67.99,0,0,0,67.99,Your little one can stow a 15-in. laptop in the padded compartment and strap a lunch bag to the front with the carabiner in this Wildkin backpack.,Yes,n/a,n/a,B007WU57NG,Wildkin Parrot Green Serious Backpack,42.76,0,0,42.76,42.76,n/a,Yes,& FREE Shipping.,You Save: $17.23 (29%),14107339,Wildkin Serious Backpack - Parrot Green,42.79,0,0,0,42.79,n/a,Yes,n/a,n/a,1,1,1,146,3,3,25.23,25.2,25.23,25.2,1.590037418,1.588922645,1.590037418,1.588922645,1,03-12-2012,08-07-2013,58,13,3,67.99,67.99
29,1130506,14107210,17-06-2013,Wildkin Big Dots Jumpstart Messenger Bag - Kids,36.99,0,0,0,36.99,"This Wildkin messenger bag has space for all your little one's school supplies. Two interior pockets and two pockets under the front flap of this kids' messenger bag keep them organized for class. Complete with a bright dot print, this messenger bag has A+ style. In aqua.",Yes,n/a,n/a,B007WU45KW,Wildkin Big Dots Aqua Jumpstart Messenger Bag,25.96,0,0,25.96,25.96,n/a,Yes,& FREE Shipping.,You Save: $6.03 (19%),14107210,Wildkin Big Dots Jumpstart Messenger Bag - Blue/ Purple,25.99,0,0,0,25.99,n/a,Yes,n/a,n/a,1,1,1,272,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1,22-04-2013,08-07-2013,38,8,1,36.99,36.99
29,1130507,14107202,17-06-2013,Wildkin Camo Jumpstart Messenger Bag - Kids,36.99,0,0,0,36.99,"This Wildkin messenger bag has space for all his school supplies. Two interior pockets and two pockets under the front flap of this boys' messenger bag keep him organized for class. Complete with a cool camo print, this messenger bag has A+ style. In blue/white/gray.",Yes,n/a,n/a,B007WU48JA,Wildkin Blue Camo Jumpstart Messenger Bag,25.96,0,0,25.96,25.96,n/a,Yes,& FREE Shipping.,You Save: $6.03 (19%),14107202,Wildkin Camo Jumpstart Messenger Bag - Blue,25.99,0,0,0,25.99,n/a,Yes,n/a,n/a,1,1,1,267,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1,22-04-2013,08-07-2013,38,8,1,36.99,36.99
29,1130531,14107536,17-06-2013,Wildkin Horse Crackerjack Backpack - Kids,36.99,0,0,0,36.99,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin girls' backpack is a school essential. In pink/multi.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107536,Wildkin Horses Crackerjack Backpack - Pink,25.89,0,0,0,25.89,n/a,Yes,n/a,n/a,1,0,1,162,2,3,NA,11.1,NA,11.1,NA,1.428736964,NA,1.428736964,1,03-12-2012,02-09-2013,58,13,1,36.99,36.99
29,1130538,14107537,17-06-2013,Wildkin Big Dots Crackerjack Backpack - Kids,36.99,0,0,0,36.99,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin kids' backpack is a school essential.",Yes,n/a,n/a,B007WU46GK,Wildkin Big Dots Green Crackerjack Backpack,25.96,0,0,25.96,25.96,n/a,Yes,& FREE Shipping.,You Save: $6.03 (19%),14107537,Wildkin Big Dots Crackerjack Backpack - Green,25.99,0,0,0,25.99,n/a,Yes,n/a,n/a,1,1,1,146,3,3,11.03,11,11.03,11,1.424884438,1.423239708,1.424884438,1.423239708,1,03-12-2012,08-07-2013,58,13,3,36.99,36.99
29,1194232,13616962,17-06-2013,McKlein Daley Briefcase,239.99,0,0.15000625,203.99,203.99,Push your style to the edge with this McKlein briefcase. This case complements your professional look. Enjoy the sophisticated style of this McKlein briefcase.,Yes,n/a,n/a,B004IPOBKS,McKlein USA Coughlin Leather Expandable Attache Case,101.29,0,0,0,101.29,n/a,Yes,n/a,n/a,13616962,McKlein Leather Attache Case - Black,175,0,0.2,140,140,Keep yourself organized without compromising style with this leather attach? case by McKlein. This attach? case features an organizer pocket for important items and a built-in lock to keep your belongings secure.,Yes,n/a,Save $35.00 (20%),1,1,1,159,3,212,102.7,63.99,138.7,64.99,2.013920426,1.457071429,2.369335571,1.371371429,1,29-04-2013,02-09-2013,37,8,1,203.99,203.99
29,1194240,13618425,17-06-2013,McKlein Reagan Briefcase,239.99,0,0.15000625,203.99,203.99,Pure luxury. You'll love this McKlein Reagan briefcase. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B004IPZ4BS,McKlein USA Reagan Leather Attache Case,93.18,0,0,93.18,93.18,n/a,Yes,& FREE Shipping.,You Save: $116.82 (56%),13618425,McKlein Leather Attache Case - Black,160,0,0,0,160,Carry and store your important papers in style and elegance with the McKlein attach? case. It features an interior pocket for easy organization and has a built-in lock for security.,Yes,n/a,n/a,1,1,1,104,3,181,110.81,43.99,146.81,79.99,2.189203692,1.2749375,2.575552694,1.4999375,1,22-04-2013,02-09-2013,38,8,1,203.99,203.99
29,1194244,13618432,17-06-2013,McKlein Lawson Briefcase,239.99,0,0.15000625,203.99,203.99,Professional poise. Look smart carrying this McKlein Lawson briefcase. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B004IPKJWM,McKlein USA Lawson Leather Attache Case,93.18,0,0,0,93.18,n/a,Yes,n/a,n/a,13618432,McKlein Leather Attache Case - Black,160,0,0,0,160,"This attach? case by McKlein is an ideal addition to your busy lifestyle. The leather case has an interior pocket for organization and latch closures with built-in locks for security. This black leather piece has a chic, stylish, and all-business look and feel.",Yes,n/a,n/a,1,1,1,119,3,261,110.81,43.99,146.81,79.99,2.189203692,1.2749375,2.575552694,1.4999375,1,22-04-2013,02-09-2013,38,8,2,203.99,203.99
29,1194320,13618431,17-06-2013,McKlein Alexis 15.4-in. Laptop Briefcase,269.99,0,0.150005556,229.49,229.49,"Make the trek to work with this women's McKlein briefcase. It's fashionable and functional, making it the perfect choice for any trendsetter. Shop our full selection of luggage at Kohls.com.",Yes,n/a,n/a,B004YFC0NM,McKlein USA Alexis - Fly-Through Checkpoint-Friendly Ladies' Laptop Case,103.98,0,0,103.98,103.98,n/a,Yes,& FREE Shipping.,You Save: $76.02 (42%),13618431,McKlein Ladies Leather Checkpoint-Friendly Case - Black,180,0,0.2,144,144,"Take your laptop and other items with you in this checkpoint-friendly case from McKlein. This black leather piece features a padded pocket to keep your computer safe, and the adjustable strap makes carrying it comfortable.",Yes,n/a,Save $36.00 (20%),1,1,1,190,3,222,125.51,85.49,166.01,89.99,2.20705905,1.593680556,2.59655703,1.499944444,1,22-04-2013,02-09-2013,38,8,2,229.49,229.49
29,1194325,13618420,17-06-2013,McKlein Verona 15.4-in. Laptop Briefcase,299.99,0,0.150005,254.99,254.99,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B004YF9BX4,McKlein USA Verona - Ladies' Fly-Through Checkpoint-Friendly Laptop Briefcase,114.78,0,0,0,114.78,n/a,Yes,n/a,n/a,13618420,McKlein Ladies Leather Checkpoint-Friendly Case - Red,200,0,0,0,200,"This red leather checkpoint-friendly case by McKlein is the perfect accessory for air travelers. The adjustable strap makes sure the bag stays comfortable while carried, and the zip closure keeps your accessories tucked safely inside.",Yes,n/a,n/a,1,1,1,141,3,234,140.21,54.99,185.21,99.99,2.221554278,1.27495,2.613608643,1.49995,1,03-12-2012,02-09-2013,58,13,1,254.99,254.99
29,1194346,13618427,17-06-2013,McKlein Avon 15.4-in. Laptop Briefcase,269.99,0,0.150005556,229.49,229.49,"Sophistication meets street-smart style with this women's McKlein briefcase. If you're striving for a professional appearance, this laptop bag is the perfect accessory. Shop our full selection of luggage at Kohls.com.",Yes,n/a,n/a,B004YF2FMI,McKlein USA Avon - Ladies' Leather Laptop Briefcase,103.98,0,0,103.98,103.98,n/a,Yes,& FREE Shipping.,You Save: $76.02 (42%),13618427,McKlein Ladies Leather Briefcase - Red,180,0,0.2,144,144,"Take your work with you away from the office in style with this red leather briefcase from McKlein. A padded laptop pocket keeps your computer protected, and the adjustable strap makes carrying the briefcase comfortable.",Yes,n/a,Save $36.00 (20%),1,1,1,217,3,220,125.51,85.49,166.01,89.99,2.20705905,1.593680556,2.59655703,1.499944444,1,22-04-2013,02-09-2013,38,8,1,229.49,229.49
29,1253569,14496680,17-06-2013,T-Tech by Tumi Digital Flashlight Clock,34.99,0,0,0,34.99,"Light up your room with this T-Tech by Tumi digital clock. This clock will help you stay on schedule. For our full selection of T-Tech by Tumi clocks, shop Kohls.com.",Yes,n/a,n/a,B008LTJ26K,T-Tech by Tumi Luggage Digital Flashlight Clock,28.53,0,0,28.53,28.53,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.47 (5%),14496680,T-TECH by TUMI Digital Flashlight Clock - Grey,30,0,0,0,30,n/a,Yes,n/a,n/a,1,1,1,166,3,3,6.46,4.99,6.46,4.99,1.226428321,1.166333333,1.226428321,1.166333333,1,22-04-2013,02-09-2013,38,8,1,34.99,34.99
29,1253571,14496872,17-06-2013,T-Tech by Tumi eReader Light,29.99,0,0,0,29.99,"Shed some light with this T-Tech by Tumi eReader accessory. Catch up on your favorite book with this eReader light. For more accessories by T-Tech by Tumi, shop Kohls.com.",Yes,n/a,n/a,B008LTJ288,T-Tech by Tumi Luggage Ereader Light,20.38,4.98,0,20.38,20.38,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.62 (18%),14496872,T-TECH by TUMI eReader Light - Grey,25,0,0,0,25,n/a,Yes,n/a,n/a,1,1,1,171,3,3,9.61,4.99,9.61,4.99,1.471540726,1.1996,1.471540726,1.1996,1,22-04-2013,02-09-2013,38,8,1,29.99,29.99
29,1253574,14496858,17-06-2013,T-Tech by Tumi Travel Adapter with USB,49.99,0,0,0,49.99,"Feel comfortable traveling with this T-Tech by Tumi travel adapter. This adapter's portable size makes it perfect for all of your traveling needs. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,B008LTJ28I,T-Tech by Tumi Luggage Travel Adapter With Usb,40.77,0,0,40.77,40.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.23 (9%),14496858,T-TECH by TUMI Travel Adapter with USB - Black,45,0,0,0,45,n/a,Yes,n/a,n/a,1,1,1,199,3,3,9.22,4.99,9.22,4.99,1.226146676,1.110888889,1.226146676,1.110888889,1,22-04-2013,02-09-2013,38,8,1,49.99,49.99
29,1253575,14496917,17-06-2013,T-Tech by Tumi Cable Lock,24.99,0,0,0,24.99,"Protect your personal items with this T-Tech by Tumi cable lock. This lock works perfectly to protect your luggage while traveling. For more T-Tech by Tumi products, shop Kohls.com.",Yes,n/a,n/a,B008LTJ2MO,T-Tech by Tumi Luggage Cable Lock,20,4.98,0,0,20,n/a,Yes,& FREE Shipping and Free Returns.,n/a,14496917,T-TECH by TUMI Cable Lock - Silver,20,0,0,0,20,n/a,Yes,n/a,n/a,1,1,1,181,3,3,4.99,4.99,4.99,4.99,1.2495,1.2495,1.2495,1.2495,1,22-04-2013,02-09-2013,38,8,1,24.99,24.99
29,1253576,14496886,17-06-2013,T-Tech by Tumi Double Cable Lock,29.99,0,0,0,29.99,Feel safe while you travel with this T-Tech by Tumi double cable lock. This lock is the perfect way to protect your belongings while you travel. Just add it to your zipper handle and you're ready to travel worry-free.,Yes,n/a,n/a,B008LTJ2NI,T-Tech by Tumi Luggage Double Cable Lock,25,0,0,0,25,n/a,Yes,& FREE Shipping and Free Returns.,n/a,14496886,T-TECH by TUMI Double Cable Lock - Silver,25,0,0,0,25,n/a,Yes,n/a,n/a,1,1,1,217,3,3,4.99,4.99,4.99,4.99,1.1996,1.1996,1.1996,1.1996,1,22-04-2013,02-09-2013,38,8,1,29.99,29.99
29,1253591,14496687,17-06-2013,T-Tech by Tumi Convertible Undercover Stash,39.99,0,0,0,39.99,"Keep your personal items safe while you travel with this T-Tech by Tumi convertible, undercover stash. This accessory will allow you to travel without worry. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,B008LTJ2NS,T-Tech by Tumi Luggage Convertible Undercover Stash,32.11,0,0,32.11,32.11,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $2.89 (8%),14496687,T-TECH by TUMI Convertible Undercover Stash - Grey,35,0,0,0,35,n/a,Yes,n/a,n/a,1,1,1,210,3,3,7.88,4.99,7.88,4.99,1.245406415,1.142571429,1.245406415,1.142571429,1,22-04-2013,02-09-2013,38,8,1,39.99,39.99
29,1253594,14496833,17-06-2013,T-Tech by Tumi Luggage Strap,24.99,0,0,0,24.99,"Keep your personal items safe with this T-Tech by Tumi luggage strap. Eliminate your worries by using this luggage strap when you travel. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,B008LTJ3AA,T-Tech by Tumi Luggage Strap,20,4.98,0,0,20,n/a,Yes,& FREE Shipping and Free Returns.,n/a,14496833,T-TECH by TUMI Luggage Strap - Black,24.99,0,0,0,24.99,n/a,Yes,n/a,n/a,1,1,1,190,3,3,4.99,0,4.99,0,1.2495,1,1.2495,1,1,22-04-2013,02-09-2013,38,8,1,24.99,24.99
29,1253595,14496893,17-06-2013,T-Tech by Tumi Luggage Tag,22.99,0,0,0,22.99,"Claim your baggage with this T-Tech by Tumi luggage tag. Make sure your luggage never goes missing with this tag. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,B008LTJ35U,T-Tech by Tumi Luggage Tag,18,4.98,0,0,18,n/a,Yes,& FREE Shipping and Free Returns.,n/a,14496893,T-TECH by TUMI Luggage Tag - Grey,18,0,0,0,18,n/a,Yes,n/a,n/a,1,1,1,166,3,3,4.99,4.99,4.99,4.99,1.277222222,1.277222222,1.277222222,1.277222222,1,22-04-2013,02-09-2013,38,8,1,22.99,22.99
29,1253597,14496844,17-06-2013,T-Tech by Tumi 2-pc. Luggage Tag Set,24.99,0,0,0,24.99,"Claim your baggage with this T-Tech by Tumi luggage tag set. Make sure your luggage never goes missing with these tags. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,B008LTJ35A,T-Tech by Tumi Luggage Tag,20,4.98,0,0,20,n/a,Yes,& FREE Shipping and Free Returns.,n/a,14496844,T-TECH By TUMI Wooden Luggage Tag 2 Pack,20,0,0,0,20,n/a,Yes,n/a,n/a,1,1,1,172,3,3,4.99,4.99,4.99,4.99,1.2495,1.2495,1.2495,1.2495,1,22-04-2013,02-09-2013,38,8,1,24.99,24.99
29,1253598,14496883,17-06-2013,T-Tech by Tumi Medium Packing Cube,29.99,0,0,0,29.99,"Stay organized with this T-Tech by Tumi packing cube. Traveling will be a breeze with this luggage accessory. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,B008LTJ36O,T-Tech by Tumi Luggage Packing Cube,25,0,0,0,25,n/a,Yes,& FREE Shipping and Free Returns.,n/a,14496883,T-TECH by TUMI Packing Cube Medium - Grey,25,0,0,0,25,n/a,Yes,n/a,n/a,1,1,1,162,3,3,4.99,4.99,4.99,4.99,1.1996,1.1996,1.1996,1.1996,1,22-04-2013,02-09-2013,38,8,1,29.99,29.99
29,1253599,14496840,17-06-2013,T-Tech by Tumi Large Packing Cube,34.99,0,0,0,34.99,"Stay organized with this T-Tech by Tumi packing cube. Traveling will be a breeze with this luggage accessory. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,B008LTJ3PU,T-Tech by Tumi Luggage Packing Cube,30,0,0,0,30,n/a,Yes,& FREE Shipping and Free Returns.,n/a,14496840,T-TECH by TUMI Packing Cube Large - Grey,30,0,0,0,30,n/a,Yes,n/a,n/a,1,1,1,162,3,3,4.99,4.99,4.99,4.99,1.166333333,1.166333333,1.166333333,1.166333333,1,22-04-2013,02-09-2013,38,8,1,34.99,34.99
29,1253601,14496837,17-06-2013,T-Tech by Tumi Shirt Folder,44.99,0,0,0,44.99,"This T-Tech by Tumi shirt folder will help keep your clothes organized. This accessory is the perfect traveling essential. For our full selection of T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,B008LTJ3R8,T-Tech by Tumi Luggage Shirt Folder,32.29,0,0,32.29,32.29,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $7.71 (19%),14496837,T-TECH by TUMI Shirt Folder - Grey,40,0,0,0,40,n/a,Yes,n/a,n/a,1,1,1,192,3,3,12.7,4.99,12.7,4.99,1.393310622,1.12475,1.393310622,1.12475,1,22-04-2013,02-09-2013,38,8,1,44.99,44.99
29,1253603,14496907,17-06-2013,T-Tech by Tumi Analog Luggage Scale,29.99,0,0,0,29.99,"You'll never over pack with this T-Tech by Tumi analog luggage scale. Be prepared with this travel accessory. For our full selection of T-Tech by Tumi accessories, shop at Kohls.com.",Yes,n/a,n/a,B008LTJ3S2,T-Tech by Tumi Luggage Analog Luggage Scale,23.43,4.98,0,23.43,23.43,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.57 (6%),14496907,T-TECH by TUMI Analog Luggage Scale - Grey,25,0,0,0,25,n/a,Yes,n/a,n/a,1,1,1,182,3,3,6.56,4.99,6.56,4.99,1.279982928,1.1996,1.279982928,1.1996,1,22-04-2013,02-09-2013,38,8,1,29.99,29.99
