kohl_product_id,kohl_product_name,kohl_Product_description,kohl_Regular_price,kohl_Shipping,kohl_markdown_price,kohl_final_price,kohl_additional_info,kohl_price_promo,kohl_Availability,Extraction_Date,TCIN,kohl_disc_perc,week_nmb,amazon_product_id,amazon_product_name,amazon_Product_description,amazon_Regular_price,amazon_Shipping,amazon_markdown_price,amazon_final_price,amazon_additional_info,amazon_price_promo,amazon_Availability,amazon_disc_perc,target_product_id,target_product_name,target_Product_description,target_Regular_price,target_Shipping,target_markdown_price,target_final_price,target_additional_info,target_price_promo,target_Availability,target_disc_perc,kohl_pdt_desc_length,price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability_flag,firstdate,lastdate,Recency_week,Recency_Month,TCIN_var,max_tcin_price,min_tcin_price,Gross_sales,Net_Sales
1309957,"Rockland Luggage, 3-pc. Wheeled Luggage Set",This Rockland luggage set makes traveling a breeze.,239.99,0,143.99,143.99,n/a,n/a,No,06/03/2013,14502774,0.4000166674,27,B008LR9T24,Rockland Luggage 3 Piece Printed Luggage Set,n/a,69.88,0,69.88,69.88,& FREE Shipping and Free Returns.,You Save: $80.12 (53%),Yes,0,14502774,Rockland Spectra 3-pc. Expandable Rolling Luggage Set - Pink Dot,"Perfect for the expert traveler, the Rockland Spectra three-piece luggage set is made from heavy-duty polyester with durable PVC backing. With a 28-inch upright, a 19-inch carry-on upright and a wheeled duffel, your travel needs will be covered. This set comes packed with features, including inside retractable handles, EZ-roll inline skate wheels, stability bars and keyed locks. Each of the uprights has two front zippered pockets and three internal pockets, and the duffel includes a fully-zippered bottom compartment. With its pink and white polka dot pattern, the Pink Dot luggage set will stand out on any crowded baggage carousel.",89,0,66.75,66.75,n/a,n/a,No,0.25,51,74.11,77.24,170.11,150.99,2.0605323412,2.1571535581,3.4343159702,2.6965168539,0,06/03/2013,09/02/2013,29,3,1,143.99,143.99,0,0
1309423,"Rockland Luggage, 4-pc. Luggage Set",Rockland luggage eliminates pre-vacation stress.,239.99,0,167.99,167.99,n/a,n/a,Yes,04/22/2013,11064857,0.3000125005,21,B001JRNP2I,Rockland Luggage Four-Piece Luggage Set,n/a,88.57,0,88.57,88.57,& FREE Shipping and Free Returns.,You Save: $151.42 (63%),Yes,0,11064857,Rockland 4-pc. Luggage Set,n/a,88.99,0,0,88.99,n/a,n/a,Yes,0,48,79.42,79,151.42,151,1.8966918821,1.8877401955,2.7096082195,2.6968198674,1,04/22/2013,09/02/2013,35,3,2,167.99,167.99,3,3
1309721,"Rockland Luggage, Floral & Butterflies Wheeled Duffel Bag",Zip through the terminal in no time with this Rockland wheeled duffel bag. In purple/black.,69.99,0,41.99,41.99,n/a,n/a,No,07/01/2013,13295784,0.400057151,31,B004HKY9ZQ,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,33.99,0,33.99,33.99,& FREE Shipping and Free Returns.,You Save: $35.01 (51%),Yes,0,13295784,"Rockland 22"" Rolling Duffle Bag - Garden","Transport your belongings with style and ease in this 22"" Rolling Duffel Bag from Rockland. It features a full-size, U-shaped zipper opening; zippered exterior pockets; a self-fabric grip handle with hook-and-loop closure; a comfort-grip handle; a removable, adjustable shoulder strap; heavy-duty polyester construction and large, inline-skate wheels for stable motion.",31.99,0,0,31.99,n/a,n/a,No,0,91,8,10,36,38,1.2353633422,1.3125976868,2.0591350397,2.1878712098,0,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309672,"Rockland Luggage, Giraffe Wheeled Duffel Bag",This Rockland wheeled duffel will get your style off the ground. In black/pink/off-white.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,11261176,0.400057151,31,B002B4RNPI,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,30.23,0,30.23,30.23,& FREE Shipping and Free Returns.,You Save: $38.77 (56%),Yes,0,11261176,"Rockland 22"" Rolling Duffle Bag - Pink Giraffe","With the Rockland 22 Rolling Duffle Bag in Pink Giraffe, youll definitely travel in style. This soft-sided duffle has a heavy-duty 600-denier polyester construction, an internal retractable, hideaway handle and inline skate wheels for smooth rolling and superior mobility. It has a u-top opening for easy access, a roomy main compartment that easily accommodates your clothing and shoes, a laptop and sporting gear, and 2 front zipper pockets to keep smaller items close and secure. The adjustable, ergonomic shoulder strap and top handles are strong and comfortable when you need to carry your bag. The bold pattern is not only fun, but is easy to spot on the luggage carousel. 22Hx11Wx12D.",29,0,0,29,n/a,n/a,Yes,0,89,11.76,12.99,39.76,40.99,1.3890175323,1.4479310345,2.3152497519,2.4134482759,1,04/22/2013,09/02/2013,35,3,2,41.99,41.99,0,0
1309709,"Rockland Luggage, Heart Wheeled Duffel Bag",You'll love this Rockland wheeled duffel bag. In pink/black/multi.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,12403905,0.400057151,31,B003AJR7D6,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,30.23,0,30.23,30.23,& FREE Shipping and Free Returns.,You Save: $38.77 (56%),Yes,0,12403905,"Rockland 22"" Rolling Duffle Bag - Heart1","Transport your belongings with style and ease in this 22"" Rolling Duffel Bag from Rockland. It features a full-size, U-shaped zipper opening; zippered exterior pockets; a self-fabric grip handle with hook-and-loop closure; a comfort-grip handle; a removable, adjustable shoulder strap; heavy-duty polyester construction and large, inline-skate wheels for stable motion.",30.29,0,0,30.29,n/a,n/a,Yes,0,66,11.76,11.7,39.76,39.7,1.3890175323,1.3862660944,2.3152497519,2.3106635853,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,1,1
1309466,"Rockland Luggage, Leopard 5-pc. Luggage Set","This Rockland Leopard luggage set includes three wheeled uprights, a wheeled carry-on and an overnight travel bag all in a chic leopard pattern that's perfect for the fashionista on the go.",329.99,0,230.99,230.99,n/a,n/a,No,04/22/2013,11229060,0.3000090912,21,,,,,,,,,,,,11229060,Rockland Luggage Set - 5pc - Pink,Take your necessities on your next trip in this stylish luggage by Rockland. These five pieces feature a bright pink exterior with giraffe-print accents that make it easy to spot your luggage. Multiple pockets in each bag make organizing your items simple.,159.99,0,0,159.99,n/a,n/a,No,0,189,,71,,170,,1.4437777361,,2.0625664104,0,04/22/2013,09/02/2013,35,3,1,230.99,230.99,0,0
1309697,"Rockland Luggage, Leopard Wheeled Duffel Bag",This Rockland wheeled duffel bag offers wild style.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,14508429,0.400057151,31,B0087TMMYS,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,26.57,0,26.57,26.57,& FREE Shipping and Free Returns.,You Save: $42.43 (61%),Yes,0,14508429,"Rockland 22"" Rolling Duffle Bag - Leopard","Make travel simple and stylish with this 22-inch rolling duffel bag from Rockland. Covered in 600 denier polyester, it features a classic brown leopard print. The U-shaped top opening provides easy access to the spacious main compartment, while exterior zippered pockets keep keys and other essentials close at hand. A telescoping handle and smooth-rolling skate wheels deliver effortless mobility.",29,0,0,29,n/a,n/a,Yes,0,51,15.42,12.99,43.42,40.99,1.5803537825,1.4479310345,2.6341738803,2.4134482759,1,06/03/2013,09/02/2013,29,3,2,41.99,41.99,1,1
1309803,"Rockland Luggage, Love Wheeled Duffel Bag",This Rockland wheeled duffel is tailored to your taste. In purple/red/multi.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,13295815,0.400057151,31,B004HKQKEY,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,30.23,0,30.23,30.23,& FREE Shipping and Free Returns.,You Save: $38.77 (56%),Yes,0,13295815,"Rockland 22"" Rolling Duffle Bag - Love","Transport your belongings with style and ease in this 22"" Rolling Duffel Bag from Rockland. It features a full-size, U-shaped zipper opening; zippered exterior pockets; a self-fabric grip handle with hook-and-loop closure; a comfort-grip handle; a removable, adjustable shoulder strap; heavy-duty polyester construction and large, inline-skate wheels for stable motion.",30.29,0,0,30.29,n/a,n/a,Yes,0,76,11.76,11.7,39.76,39.7,1.3890175323,1.3862660944,2.3152497519,2.3106635853,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309699,"Rockland Luggage, Paisley & Floral Wheeled Duffel Bag",Take your style to new heights with this wheeled duffel from Rockland. In pink/black.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,14508427,0.400057151,31,B005IHDLE2,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,30.23,0,30.23,30.23,& FREE Shipping and Free Returns.,You Save: $38.77 (56%),Yes,0,14508427,"Rockland 22"" Rolling Duffle Bag - Pink Bandana","Make travel simple and stylish with this 22-inch rolling duffel bag from Rockland. Covered in 600 denier polyester, it features a lively pink bandanna design. The U-shaped top opening provides easy access to the spacious main compartment, while exterior zippered pockets keep keys and other essentials close at hand. A telescoping handle and smooth-rolling skate wheels deliver effortless mobility.",30.29,0,0,30.29,n/a,n/a,Yes,0,85,11.76,11.7,39.76,39.7,1.3890175323,1.3862660944,2.3152497519,2.3106635853,1,06/03/2013,09/02/2013,29,3,1,41.99,41.99,0,0
1309696,"Rockland Luggage, Peace Wheeled Duffel Bag",Go retro with this duffel bag from Rockland. In blue/pink/multi.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,12193964,0.400057151,31,B000SRL6TY,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,30.23,0,30.23,30.23,& FREE Shipping and Free Returns.,You Save: $38.77 (56%),Yes,0,12193964,"Rockland 22"" Rolling Duffle Bag - Peace","With the Rockland 22 Rolling Duffle Bag in Peace, youll definitely travel in style. This soft-sided duffle has a heavy-duty 600-denier polyester construction, an internal retractable, hideaway handle and inline skate wheels for smooth rolling and superior mobility. It has a u-top opening for easy access, a roomy main compartment that easily accommodates your clothing and shoes, a laptop and sporting gear, and 2 front zipper pockets to keep smaller items close and secure. The adjustable, ergonomic shoulder strap and top handles are strong and comfortable when you need to carry your bag. The bold pattern is not only fun, but is easy to spot on the luggage carousel. 22Hx11Wx12D.",30.29,0,0,30.29,n/a,n/a,Yes,0,64,11.76,11.7,39.76,39.7,1.3890175323,1.3862660944,2.3152497519,2.3106635853,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309927,"Rockland Luggage, Pearl 20-in. Hardside Spinner Carry-On",Turn heads with this Rockland spinner carry-on.,159.99,0,111.99,111.99,n/a,n/a,Yes,04/22/2013,13295701,0.3000187512,21,B004HKWBRE,"Rockland Luggage 20"" Polycarbonate carry-on Luggage",n/a,59,0,59,59,& FREE Shipping and Free Returns.,You Save: $101.00 (63%),Yes,0,13295701,"Rockland Hard-Sided Carry On Bag - Purple Pearl (20"")",n/a,59.09,0,0,59.09,n/a,n/a,Yes,0,47,52.99,52.9,100.99,100.9,1.8981355932,1.8952445422,2.7116949153,2.7075647318,1,04/22/2013,09/02/2013,35,3,1,111.99,111.99,0,0
1309715,"Rockland Luggage, Pearl Wheeled Duffel Bag",This Rockland wheeled duffel is a gem.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,13295711,0.400057151,31,B004HKWC9G,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,30.23,0,30.23,30.23,& FREE Shipping and Free Returns.,You Save: $38.77 (56%),Yes,0,13295711,"Rockland 22"" Rolling Duffle Bag - Purple Pearl","Transport your belongings with style and ease in this 22"" Rolling Duffel Bag from Rockland. It features a full-size, U-shaped zipper opening; zippered exterior pockets; a self-fabric grip handle with hook-and-loop closure; a comfort-grip handle; a removable, adjustable shoulder strap; heavy-duty polyester construction and large, inline-skate wheels for stable motion.",30.29,0,0,30.29,n/a,n/a,Yes,0,38,11.76,11.7,39.76,39.7,1.3890175323,1.3862660944,2.3152497519,2.3106635853,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309695,"Rockland Luggage, Plaid Wheeled Duffel Bag",This Rockland wheeled duffel is timeless.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,12403909,0.400057151,31,B002MVGJNM,Rockland Luggage 22 Inch Rolling Duffle Bag,n/a,30.23,0,30.23,30.23,& FREE Shipping and Free Returns.,You Save: $38.77 (56%),Yes,0,12403909,Rockl Rolling Duffle Bag,n/a,30.29,0,0,30.29,n/a,n/a,Yes,0,41,11.76,11.7,39.76,39.7,1.3890175323,1.3862660944,2.3152497519,2.3106635853,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309693,"Rockland Luggage, Polka Dot Wheeled Duffel Bag",Travel like a pro with this Rockland luggage.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,10638011,0.400057151,31,B000SRN7EG,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,26.57,0,26.57,26.57,& FREE Shipping and Free Returns.,You Save: $42.43 (61%),Yes,0,10638011,"Rockland 22"" Rolling Duffle Bag - Pink Dot","Your kids will rock the Rockland 22"" rolling duffle bag when you're on-the-go. Its spacious interior and side pockets hold clothing, toys, books and more. The pink and white polka dot pattern looks bright and cute and easy to find. Made of 600 denier polyester to take lots of use. The retractable locking handle and wheels make it super mobile.",31.99,0,0,31.99,n/a,n/a,No,0,45,15.42,10,43.42,38,1.5803537825,1.3125976868,2.6341738803,2.1878712098,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309985,"Rockland Luggage, Polo Equipment 3-pc. Expandable Spinner Luggage Set",Look good on the go with this Rockland Polo Equipment luggage set.,479.99,0,239.99,239.99,n/a,n/a,Yes,06/03/2013,14502646,0.5000104169,27,B004FMB11G,Rockland Luggage Fusion 3 Piece Set,n/a,127.2,0,127.2,127.2,& FREE Shipping and Free Returns.,You Save: $352.79 (73%),Yes,0,14502646,Rockland Fusion 3-pc. Expandable Spinner Luggage Set - Icon,"With the Rockland Fusion three-piece luggage set, you'll be prepared for a weekend getaway, a month-long trip and everything in between. This set includes a 20-inch, a 24-inch and a 28-inch upright suitcase. Made from durable polyester, each piece features an expandable design, interior mesh pockets and tie-down straps. Multi-directional spinner wheels offer easy maneuverability, and the push-button telescoping handle is easy to operate. With its black, white and pink fleur de lis print, the Icon luggage set will be easy to spot at the baggage carousel.",159,0,127.2,127.2,n/a,n/a,Yes,0.2,66,112.79,112.79,352.79,320.99,1.8867138365,1.8867138365,3.7735062893,3.0188050314,1,06/03/2013,09/02/2013,29,3,1,239.99,239.99,0,0
1309631,"Rockland Luggage, Polo Equipment 4-pc. Expandable Wheeled Luggage Set",This Rockland Polo Equipment luggage set gives you everything you need.,319.99,0,239.99,239.99,n/a,n/a,Yes,06/10/2013,14502767,0.2500078127,28,B003S4D9IK,Rockland Luggage Polo Explorer 4 Piece Luggage Set,n/a,112.5,0,112.5,112.5,& FREE Shipping and Free Returns.,You Save: $337.50 (75%),Yes,0,14502767,Rockland Polo Equipment 4-pc. Luggage Set - Black,"Travel in style with this Rockland Polo Equipment four-piece luggage set. Perfect for the avid traveler, this set includes a 32-inch upright, a 28-inch upright, a 24-inch upright and a 19-inch carry-on upright. Manufactured with a heavy-duty, EVA-molded fabric, each piece features an expandable design, zippered pockets and piggyback straps. EZ-roll in-line skate wheels and inside retractable handles offer easy transport, while stability bars prevent tipping. With its sporty black and gray design, this set will look great no matter where the road takes you.",150,0,112.5,112.5,n/a,n/a,Yes,0.25,71,127.49,127.49,207.49,169.99,2.1332444444,2.1332444444,2.8443555556,2.1332666667,1,06/03/2013,09/02/2013,29,3,3,239.99,239.99,0,0
1309928,"Rockland Luggage, Pucci 20-in. Hardside Spinner Carry-On",This Rockland Pucci spinner carry-on features a whimsical floral design to spice up your trip.,159.99,0,111.99,111.99,n/a,n/a,Yes,04/22/2013,13295788,0.3000187512,21,B004HKYA6O,"Rockland Luggage 20"" Polycarbonate carry-on Luggage",n/a,59,0,59,59,& FREE Shipping and Free Returns.,You Save: $101.00 (63%),Yes,0,13295788,"Rockland Hard-Sided Carry On Bag - Pucci (20"")",n/a,59.09,0,0,59.09,n/a,n/a,Yes,0,94,52.99,52.9,100.99,100.9,1.8981355932,1.8952445422,2.7116949153,2.7075647318,1,04/22/2013,09/02/2013,35,3,1,111.99,111.99,1,1
1309723,"Rockland Luggage, Skull Wheeled Duffel Bag",Hit the airport in style with this Rockland wheeled duffel bag. In pink/black/multi.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,12193967,0.400057151,31,B00363WXIA,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,26.57,0,26.57,26.57,& FREE Shipping and Free Returns.,You Save: $42.43 (61%),Yes,0,12193967,"Rockland 22"" Rolling Duffle Bag - Purple Skull","Transport your belongings with style and ease in this 22"" Rolling Duffel Bag from Rockland. It features a full-size, U-shaped zipper opening; zippered exterior pockets; a self-fabric grip handle with hook-and-loop closure; a comfort-grip handle; a removable, adjustable shoulder strap; heavy-duty polyester construction and large, inline-skate wheels for stable motion.",29,0,0,29,n/a,n/a,Yes,0,84,15.42,12.99,43.42,40.99,1.5803537825,1.4479310345,2.6341738803,2.4134482759,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309665,"Rockland Luggage, Wheeled Duffel Bag",This wheeled duffel is designed to match your on-the-go lifestyle.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,11261182,0.400057151,31,B004HKY8KC,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,34.99,0,34.99,34.99,& FREE Shipping and Free Returns.,You Save: $34.01 (49%),Yes,0,11261182,"Rockland 22"" Rolling Duffle Bag - Turquoise","Travel comfortably with the 22"" rolling duffle bag from Rockland. It has ample storage space and allows you to carry all your travel essentials. This turquoise travel duffle bag has an assortment of zippered compartments to accommodate toiletries, keys and other small items. It's made of strudy, 600-denier fabric and can withstand rugged use. This luggage bag has rolling wheels and a retractable locking handle.",29.99,0,0,29.99,n/a,n/a,Yes,0,66,7,12,35,40,1.2000571592,1.4001333778,2.0002857959,2.333777926,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,1,1
1309668,"Rockland Luggage, Zebra Wheeled Duffel Bag",The zebra print on this Rockland duffel bag will make your fashion pop.,69.99,0,41.99,41.99,n/a,n/a,Yes,07/01/2013,11261174,0.400057151,31,B002B4K5SK,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,30.23,0,30.23,30.23,& FREE Shipping and Free Returns.,You Save: $38.77 (56%),Yes,0,11261174,"Rockland 22"" Rolling Duffle Bag - Lime Zebra","The Rockland 22"" rolling duffle bag in lime zebra pattern lets you carry your on-the-go necessities in style. It has a spacious main compartment and exterior zipper pockets to offer ample room for all your essentials. This travel duffle bag is made of 600 denier polyester and has wheels and a locking, retractable handle for easy transport.",30.29,0,0,30.29,n/a,n/a,Yes,0,71,11.76,11.7,39.76,39.7,1.3890175323,1.3862660944,2.3152497519,2.3106635853,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309699,Rockland Paisley & Floral Wheeled Duffel Bag,"Take your style to new heights with this wheeled duffel from Rockland. The paisley and floral graphics create an urban edge, while the in-line skate wheels will save you time at the airport. Find more luggage on Kohls.com. In pink/black.",69.99,0,41.99,41.99,n/a,n/a,Yes,06/03/2013,14508427,0.400057151,27,B005IHDLE2,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,28.79,0,28.79,28.79,& FREE Shipping and Free Returns.,You Save: $40.21 (58%),Yes,0,14508427,"Rockland 22"" Rolling Duffle Bag - Pink Bandana","Make travel simple and stylish with this 22-inch rolling duffel bag from Rockland. Covered in 600 denier polyester, it features a lively pink bandanna design. The U-shaped top opening provides easy access to the spacious main compartment, while exterior zippered pockets keep keys and other essentials close at hand. A telescoping handle and smooth-rolling skate wheels deliver effortless mobility.",29,0,0,29,n/a,n/a,Yes,0,237,13.2,12.99,41.2,40.99,1.4584925321,1.4479310345,2.4310524488,2.4134482759,1,06/03/2013,09/02/2013,29,3,1,41.99,41.99,0,0
1299182,Rockland Paisley Wheeled Backpack,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color. In pink/multi.,119.99,0,77.99,77.99,n/a,n/a,Yes,04/22/2013,13726103,0.3500291691,21,,,,,,,,,,,,13726103,Rockland Pink Bandana Rolling Backpack,"Organize and transport your essentials in style with this pink bandanna rolling backpack. This durable polyester bag features side pockets, a roomy organizer pocket and a zip closure. A padded shoulder strap offers comfort and versatility.",29.99,0,0,29.99,n/a,n/a,Yes,0,217,,48,,90,,2.6005335112,,4.0010003334,1,04/22/2013,09/02/2013,35,3,1,77.99,77.99,0,0
1309891,Rockland Peace Duffel Bag,Luggage that lasts and elevates your style at the same time. You'll look fantastic with this Rockland duffel bag in tow. Shop our full selection of luggage at Kohls.com. In black/multi.,29.99,0,23.99,23.99,n/a,n/a,Yes,06/24/2013,12403907,0.2000666889,30,B00363PRHO,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,28.79,0,28.79,28.79,& FREE Shipping and Free Returns.,You Save: $40.21 (58%),Yes,0,12403907,"Rockland 19"" Duffle Bag - Peace","Make a statement in style as you travel with this duffel bag from Rockland. The polyester shell features peace signs and pink trim. With multiple pockets and a zip closure, the bag helps you keep your items organized and secure.",16.99,0,0,16.99,n/a,n/a,Yes,0,185,-4.8,7,1.2,13,0.8332754429,1.412007063,1.0416811393,1.7651559741,1,06/24/2013,09/02/2013,26,3,1,23.99,23.99,0,0
1299178,Rockland Peace Wheeled Backpack,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color. In black/multi.,79.99,0,39.99,39.99,n/a,n/a,Yes,04/22/2013,13726116,0.5000625078,21,B005FKVS7E,Rockland Luggage 17 Inch Rolling Backpack,n/a,26.99,0,26.99,26.99,& FREE Shipping and Free Returns.,You Save: $53.01 (66%),Yes,0,13726116,Rockland Peace Rolling Backpack - Black/Blue/Pink,"Unleash your inner flower child with this peace symbol-decorated rolling backpack from Rockland. This durable polyester bag features side pockets, a roomy organizer pocket and a zip closure. A padded shoulder strap offers comfort and versatility.",26.99,0,0,26.99,n/a,n/a,Yes,0,218,13,13,53,53,1.481659874,1.481659874,2.9636902557,2.9636902557,1,04/22/2013,09/02/2013,35,3,1,39.99,39.99,0,0
1309696,Rockland Peace Wheeled Duffel Bag,Go retro with this duffel bag from Rockland. The peace symbols and vibrant colors will give you stand out style. Shop our full selection of luggage on Kohls.com. In blue/pink/multi.,69.99,0,41.99,41.99,n/a,n/a,Yes,04/22/2013,12193964,0.400057151,21,B000SRL6TY,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,29,0,29,29,& FREE Shipping and Free Returns.,You Save: $40.00 (58%),Yes,0,12193964,Rockland Rolling Duffle Bag - Black,"Transport your personal items with ease in this rolling duffle bag. The large interior compartment and small front zipper pockets provide ample storage, and its bold pattern ensures that your bag sticks out in a crowd.",29.99,0,0,29.99,n/a,n/a,Yes,0,181,12.99,12,40.99,40,1.4479310345,1.4001333778,2.4134482759,2.333777926,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309715,Rockland Pearl Wheeled Duffel Bag,This Rockland wheeled duffel is a gem. The pearl pattern will elevate your style. Shop our full selection of luggage on Kohls.com.,69.99,0,41.99,41.99,n/a,n/a,Yes,04/22/2013,13295711,0.400057151,21,B004HKWC9G,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,29,0,29,29,& FREE Shipping and Free Returns.,You Save: $40.00 (58%),Yes,0,13295711,"Rockland Rolling Duffle Bag - Purple Pearl (22"")",n/a,29.99,0,0,29.99,n/a,n/a,Yes,0,130,12.99,12,40.99,40,1.4479310345,1.4001333778,2.4134482759,2.333777926,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309893,Rockland Pink Polka-Dot Duffel Bag,Luggage that lasts and elevates your style at the same time. You'll look fantastic with this Rockland duffel bag in tow. Shop our full selection of luggage at Kohls.com. In black/pink.,29.99,0,23.99,23.99,n/a,n/a,Yes,06/03/2013,14537555,0.2000666889,27,B002B4O6NU,Rockland Luggage 19 Inch Tote Bag,n/a,21.99,4.98,21.99,21.99,& FREE Shipping and Free Returns.,You Save: $8.01 (27%),Yes,0,14537555,"Rockland 19"" Duffle Bag - New Multi Pink Dot","This 19-inch duffel from Rockland makes an ideal carry-on or weekend getaway bag. Made from 600 denier polyester, it features a lively black, white and pink polka dot design. The U-shaped top opening provides easy access to the spacious main compartment, while exterior zippered pockets keep keys and other essentials close at hand. Dual carry handles and a detachable shoulder strap offer comfortable carrying options.",16,0,0,16,n/a,n/a,Yes,0,184,2,7.99,8,13.99,1.090950432,1.499375,1.3638017281,1.874375,1,06/03/2013,09/02/2013,29,3,1,23.99,23.99,2,2
1309907,Rockland Plaid Duffel Bag,Luggage that lasts and elevates your style at the same time. You'll look fantastic with this Rockland duffel bag in tow. Shop our full selection of luggage at Kohls.com. In black plaid.,29.99,0,23.99,23.99,n/a,n/a,Yes,04/22/2013,12403912,0.2000666889,21,B003I6VRFA,Rockland Luggage 19 Inch Tote Bag,n/a,16.99,4.98,16.99,16.99,& FREE Shipping and Free Returns.,You Save: $13.01 (43%),Yes,0,12403912,Rockland Duffle Bag - Black,n/a,16.99,0,0,16.99,n/a,n/a,Yes,0,185,7,7,13,13,1.412007063,1.412007063,1.7651559741,1.7651559741,1,04/22/2013,09/02/2013,35,3,1,23.99,23.99,3,3
1309695,Rockland Plaid Wheeled Duffel Bag,This Rockland wheeled duffel is timeless. The plaid pattern and in-line skate wheels offer style and comfort. Find more fantastic luggage on Kohls.com.,69.99,0,41.99,41.99,n/a,n/a,Yes,04/22/2013,12403909,0.400057151,21,B002MVGJNM,Rockland Luggage 22 Inch Rolling Duffle Bag,n/a,29,0,29,29,& FREE Shipping and Free Returns.,You Save: $40.00 (58%),Yes,0,12403909,Rockl Rolling Duffle Bag,n/a,29,0,0,29,n/a,n/a,Yes,0,151,12.99,12.99,40.99,40.99,1.4479310345,1.4479310345,2.4134482759,2.4134482759,1,04/22/2013,09/02/2013,35,3,2,41.99,41.99,0,0
1309693,Rockland Polka Dot Wheeled Duffel Bag,Travel like a pro with this Rockland luggage. This duffel bag offers a lightweight design to save you time at the airport. Shop our full selection of luggage at Kohls.com.,69.99,0,41.99,41.99,n/a,n/a,Yes,04/22/2013,10638011,0.400057151,21,B000SRN7EG,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,26.57,0,26.57,26.57,& FREE Shipping and Free Returns.,You Save: $42.43 (61%),Yes,0,10638011,"Rockland Rolling Duffel Bag - Pink Dot (22"")","This cute rolling duffel bag by Rockland is easy for kids to pack and pull. Your child can fill the roomy interior and side pockets with clothing, toys and treasures for a sleepover at a friend's house or a weekend with the grandparents.",29.99,0,0,29.99,n/a,n/a,Yes,0,171,15.42,12,43.42,40,1.5803537825,1.4001333778,2.6341738803,2.333777926,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309856,Rockland Polka-Dot Duffel Bag,Luggage that lasts and elevates your style at the same time. You'll look fantastic with this Rockland duffel bag in tow. Shop our full selection of luggage at Kohls.com.,29.99,0,23.99,23.99,n/a,n/a,Yes,04/22/2013,11261189,0.2000666889,21,B002B4RO8O,Rockland Luggage 19 Inch Tote Bag,n/a,16,4.98,16,16,& FREE Shipping and Free Returns.,You Save: $14.00 (47%),Yes,0,11261189,Rockland Pink Dot Duffle Bag - 19,"Travel fashionably and efficiently with this adorable duffle bag from Rockland. The durable polyester duffel bag features a pink background and white dot pattern. With a shoulder strap, zip closure and generous side pockets, the bag makes transportation easy and secure.",16.09,0,0,16.09,n/a,n/a,Yes,0,169,7.99,7.9,13.99,13.9,1.499375,1.4909881914,1.874375,1.8638906153,1,04/22/2013,09/02/2013,35,3,1,23.99,23.99,1,1
