"Quarter","Week","Location_NMR","Merch_Division_NMR","Merch_Division_TEXT","Item_Type_Code","Item_Type_Desc","Item_Type_Desc_Code","Stock_Status","CAD_Sales_Dollar","CAD_Sales_Dollar_Comp","Comp_Weekly_Sales_Units","Sales_Units","Cost","Inventory_On_Hand_Dollar","Inventory_On_Hand_Units","List_Price","Invoice_Count","Margin_Correction_Comp","Margin_Correction","Comp_Cost","Margin_Dollar","Margin_Dollar_Comp","Margin_Per","Avg_Selling_Price","Store","ID_unit","Prob","Stratum"
"3",2015-08-21,3062,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,401.92,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF N. BURLINGTON, ON                       ",5588,0.809716599190283,37
"3",2015-08-21,3062,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",11911.06,11911.06,30,30,10940.46,38280.63,219,0,31,2011.33,2011.33,10940.46,2981.93,2981.93,0.250349675007934,397.035333333333,"LOWE'S OF N. BURLINGTON, ON                       ",5605,0.809716599190283,37
"3",2015-08-21,3062,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",1775.35,1775.35,4,4,1596.34,3515.71,10,0,7,NA,NA,1596.34,179.01,179.01,0.100830822091419,443.8375,"LOWE'S OF N. BURLINGTON, ON                       ",5651,0.809716599190283,37
"3",2015-08-28,2413,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,382,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF NE HAMILTON, ON                         ",5725,0.709219858156028,1
"3",2015-08-28,2413,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",543.3,543.3,1,1,570.57,2096.69,5,0,3,NA,NA,570.57,-27.2700000000001,-27.2700000000001,-0.0501932633903922,543.3,"LOWE'S OF NE HAMILTON, ON                         ",5782,0.709219858156028,1
"3",2015-08-28,2413,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",59337.76,59337.76,92,92,53354.75,463956.78,914,0,121,977.71,977.71,53354.75,6960.72,6960.72,0.117306753743316,644.975652173913,"LOWE'S OF NE HAMILTON, ON                         ",5836,0.709219858156028,1
"3",2015-08-28,2413,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",-743.21,-743.21,0,0,-601.55,71741,63,0,2,NA,NA,-601.55,-141.66,-141.66,0.190605616178469,0,"LOWE'S OF NE HAMILTON, ON                         ",5869,0.709219858156028,1
"3",2015-08-28,2413,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",4149.52,4149.52,19,19,3061.59,74025.04,281,0,21,84,84,3061.59,1171.93,1171.93,0.282425437158997,218.395789473684,"LOWE'S OF NE HAMILTON, ON                         ",5892,0.709219858156028,1
"3",2015-08-28,2641,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",75582.8,75582.8,110,110,66118.56,505923.69,881,0,138,192.99,192.99,66118.56,9657.23000000001,9657.23000000001,0.127770206978307,687.116363636364,"LOWE'S OF N.W. LONDON, ON                         ",5789,0.691176470588235,2
"3",2015-08-28,2641,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",9.48,9.48,1,1,6.84,46409.21,45,0,1,NA,NA,6.84,2.64,2.64,0.278481012658228,9.48,"LOWE'S OF N.W. LONDON, ON                         ",5791,0.691176470588235,2
"3",2015-08-28,2641,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",14772.79,14772.79,10,10,12360.56,71146.66,68,0,10,48.6,48.6,12360.56,2460.83,2460.83,0.166578554220293,1477.279,"LOWE'S OF N.W. LONDON, ON                         ",5872,0.691176470588235,2
"3",2015-08-28,2641,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",7945.18,7945.18,29,29,6414.82,55196.71,305,24.75,37,130.15,130.15,6414.82,1660.51,1660.51,0.208995894366144,273.971724137931,"LOWE'S OF N.W. LONDON, ON                         ",5876,0.691176470588235,2
"3",2015-08-28,2934,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",8820.33,8820.33,3,3,7626.33,54742.01,85,0,7,357,357,7626.33,1551,1551,0.17584376094772,2940.11,"LOWE'S OF S. BARRIE, ON                           ",5755,0.703071672354949,3
"3",2015-08-28,2934,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,319.79,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF S. BARRIE, ON                           ",5790,0.703071672354949,3
"3",2015-08-28,2934,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",1287.51,1287.51,3,3,1511.58,3743.31,17,0,3,NA,NA,1511.58,-224.07,-224.07,-0.174033599739031,429.17,"LOWE'S OF S. BARRIE, ON                           ",5806,0.703071672354949,3
"3",2015-08-28,2934,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",76907.82,76907.82,117,117,68755.55,552504.52,916,0,163,354.61,354.61,68755.55,8506.88,8506.88,0.110611378660844,657.331794871795,"LOWE'S OF S. BARRIE, ON                           ",5842,0.703071672354949,3
"3",2015-08-28,2953,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",7240.23,7240.23,52,52,5796.61,72751.07,346,0,47,64.35,64.35,5796.61,1507.97,1507.97,0.208276532651587,139.235192307692,"LOWE'S OF CALGARY - MCKENZIE, AB                  ",5707,0.701067615658363,4
"3",2015-08-28,2953,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",12144.9,12144.9,10,10,8071.14,91611.32,86,0,10,223.66,223.66,8071.14,4297.42,4297.42,0.353845647144069,1214.49,"LOWE'S OF CALGARY - MCKENZIE, AB                  ",5739,0.701067615658363,4
"3",2015-08-28,2953,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,5112.96,18,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF CALGARY - MCKENZIE, AB                  ",5761,0.701067615658363,4
"3",2015-08-28,2953,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,1825.66,10,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF CALGARY - MCKENZIE, AB                  ",5803,0.701067615658363,4
"3",2015-08-28,2953,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",6608.93,6608.93,4,4,6961.17,38902.06,46,0,4,206,206,6961.17,-146.24,-146.24,-0.0221276363949989,1652.2325,"LOWE'S OF CALGARY - MCKENZIE, AB                  ",5812,0.701067615658363,4
"3",2015-08-28,2953,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",65386.38,65386.38,95,95,57731.54,549793.17,1018,753.83,135,1044.67,1044.67,57731.54,8699.51,8699.51,0.133047738688088,688.277684210526,"LOWE'S OF CALGARY - MCKENZIE, AB                  ",5829,0.701067615658363,4
"3",2015-08-28,3056,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",4832.65,4832.65,23,23,4246.18,81036.02,348,0,31,75.29,75.29,4246.18,661.759999999999,661.759999999999,0.136935221876196,210.115217391304,"LOWE'S OF QUEENSBOROUGH, BC                       ",5693,0.696369636963696,5
"3",2015-08-28,3056,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,389.63,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF QUEENSBOROUGH, BC                       ",5727,0.696369636963696,5
"3",2015-08-28,3056,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,3226.53,9,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF QUEENSBOROUGH, BC                       ",5754,0.696369636963696,5
"3",2015-08-28,3056,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",63060.05,63060.05,100,100,58146.91,537834.06,864,505.05,156,1124.89,1124.89,58146.91,6038.03,6038.03,0.0957504791068196,630.6005,"LOWE'S OF QUEENSBOROUGH, BC                       ",5817,0.696369636963696,5
"3",2015-08-28,2640,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,401.92,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF YORK, ON                                ",5735,0.56140350877193,6
"3",2015-08-28,2640,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",-4078.94,-4078.94,1,1,-1197.24,64763.17,81,0,9,NA,NA,-1197.24,-2881.7,-2881.7,0.706482566549152,-4078.94,"LOWE'S OF YORK, ON                                ",5747,0.56140350877193,6
"3",2015-08-28,2640,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",-6711.7,-6711.7,-2,-2,-5972.16,91807.76,80,1116,4,-1.53,-1.53,-5972.16,-741.07,-741.07,0.110414649045696,3355.85,"LOWE'S OF YORK, ON                                ",5786,0.56140350877193,6
"3",2015-08-28,2640,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",93254.84,93254.84,129,129,83766.75,581224.58,955,0,183,1175.98,1175.98,83766.75,10664.07,10664.07,0.114354064625493,722.905736434108,"LOWE'S OF YORK, ON                                ",5855,0.56140350877193,6
"3",2015-08-28,2631,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",1118.31,1118.31,2,2,1092.1,2735.6,7,0,2,NA,NA,1092.1,26.21,26.21,0.0234371507006108,559.155,"LOWE'S OF S. BRAMPTON, ON                         ",5743,0.701438848920863,7
"3",2015-08-28,2631,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",8700.65,8700.65,30,30,8166.63,70882.75,256,0,32,203.93,203.93,8166.63,737.95,737.95,0.0848155022900587,290.021666666667,"LOWE'S OF S. BRAMPTON, ON                         ",5771,0.701438848920863,7
"3",2015-08-28,2631,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",4262.72,4262.72,4,4,4373.95,51765.56,73,0,5,NA,NA,4373.95,-111.23,-111.23,-0.0260936678928007,1065.68,"LOWE'S OF S. BRAMPTON, ON                         ",5891,0.701438848920863,7
"3",2015-08-28,3008,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",997.91,997.91,3,3,882.71,3338.25,7,0,3,NA,NA,882.71,115.2,115.2,0.115441272259021,332.636666666667,"LOWE'S OF KANATA, ON                              ",5728,0.726937269372694,8
"3",2015-08-28,3008,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",2221.32,2221.32,3,3,2203.32,64148.87,69,0,5,-1.29,-1.29,2203.32,16.71,16.71,0.00752255415698774,740.44,"LOWE'S OF KANATA, ON                              ",5749,0.726937269372694,8
"3",2015-08-28,3008,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",7027.65,7027.65,29,29,6190.69,53440.23,245,24.75,32,-121.85,-121.85,6190.69,715.11,715.11,0.101756632729291,242.33275862069,"LOWE'S OF KANATA, ON                              ",5762,0.726937269372694,8
"3",2015-08-28,3008,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",-352.19,-352.19,-1,-1,-332.23,67414.08,73,0,1,NA,NA,-332.23,-19.96,-19.96,0.0566739543996138,352.19,"LOWE'S OF KANATA, ON                              ",5800,0.726937269372694,8
"3",2015-08-28,3008,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,401.92,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF KANATA, ON                              ",5821,0.726937269372694,8
"3",2015-08-28,3096,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",11848.29,11848.29,45,45,10822.13,60284.51,262,0,45,492.87,492.87,10822.13,1519.03,1519.03,0.128206686365712,263.295333333333,"LOWE'S OF ETOBICOKE, ON                           ",5722,0.727586206896552,9
"3",2015-08-28,3096,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,382,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF ETOBICOKE, ON                           ",5760,0.727586206896552,9
"3",2015-08-28,3096,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",-370.01,-370.01,0,0,27.23,97331.98,103,0,7,-111,-111,27.23,-508.24,-508.24,1.37358449771628,0,"LOWE'S OF ETOBICOKE, ON                           ",5830,0.727586206896552,9
"3",2015-08-28,3096,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",89761.86,89761.86,142,142,83364.31,555133.95,935,0,177,548.58,548.58,83364.31,6946.13,6946.13,0.0773839802339212,632.125774647887,"LOWE'S OF ETOBICOKE, ON                           ",5871,0.727586206896552,9
"3",2015-08-28,3010,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,5431.38,15,0,NA,-172.36,-172.36,NA,-172.36,-172.36,NA,0,"LOWE'S OF S. WINDSOR, ON                          ",5697,0.755555555555556,10
"3",2015-08-28,3010,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",14239.34,14239.34,11,11,12638.38,79899.75,74,0,14,-621.44,-621.44,12638.38,979.520000000001,979.520000000001,0.0687897051408282,1294.48545454545,"LOWE'S OF S. WINDSOR, ON                          ",5706,0.755555555555556,10
"3",2015-08-28,3010,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",2304.97,2304.97,3,3,2350.86,65677.48,57,0,4,NA,NA,2350.86,-45.8900000000003,-45.8900000000003,-0.0199091528306227,768.323333333333,"LOWE'S OF S. WINDSOR, ON                          ",5776,0.755555555555556,10
"3",2015-08-28,3010,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",87228.49,87228.49,136,136,78299.05,570627.06,946,0,159,1228.63,1228.63,78299.05,10158.07,10158.07,0.116453580705111,641.385955882353,"LOWE'S OF S. WINDSOR, ON                          ",5849,0.755555555555556,10
"3",2015-08-28,3010,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",7244.66,7244.66,24,24,5670.45,64647.2,287,0,29,84,84,5670.45,1658.21,1658.21,0.228887207957309,301.860833333333,"LOWE'S OF S. WINDSOR, ON                          ",5868,0.755555555555556,10
"3",2015-08-28,2888,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,488.32,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF WHITBY, ON                              ",5742,0.622950819672131,11
"3",2015-08-28,2888,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",2294.8,2294.8,3,3,2030.17,2261.1,12,0,2,NA,NA,2030.17,264.63,264.63,0.115317238975074,764.933333333333,"LOWE'S OF WHITBY, ON                              ",5764,0.622950819672131,11
"3",2015-08-28,2888,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",60455.95,60455.95,96,96,54546.9,577945.51,968,0,113,-349.27,-349.27,54546.9,5559.78,5559.78,0.0919641491036035,629.749479166667,"LOWE'S OF WHITBY, ON                              ",5787,0.622950819672131,11
"3",2015-08-28,2888,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",17.7,17.7,1,1,17.32,68903.49,75,0,1,NA,NA,17.32,0.379999999999999,0.379999999999999,0.0214689265536723,17.7,"LOWE'S OF WHITBY, ON                              ",5820,0.622950819672131,11
"3",2015-08-28,2632,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",43472.07,43472.07,80,80,37016.24,387635.59,798,0,130,356.65,356.65,37016.24,6812.48,6812.48,0.156709353844894,543.400875,"LOWE'S OF MAPLE, ON                               ",5809,0.682481751824818,12
"3",2015-08-28,2632,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",-3097.15,-3097.15,-1,-1,-2503.31,80751.82,78,0,7,NA,NA,-2503.31,-593.84,-593.84,0.191737565180892,3097.15,"LOWE'S OF MAPLE, ON                               ",5822,0.682481751824818,12
"3",2015-08-28,2632,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",1643.32,1643.32,3,3,1649.84,3247.18,7,0,3,NA,NA,1649.84,-6.51999999999998,-6.51999999999998,-0.00396757783024608,547.773333333333,"LOWE'S OF MAPLE, ON                               ",5839,0.682481751824818,12
"3",2015-08-28,2632,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",14466.26,14466.26,12,12,13139.2,181320.59,179,0,19,NA,NA,13139.2,1327.06,1327.06,0.0917348367857345,1205.52166666667,"LOWE'S OF MAPLE, ON                               ",5874,0.682481751824818,12
"3",2015-08-28,2632,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,388.73,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF MAPLE, ON                               ",5875,0.682481751824818,12
"3",2015-08-28,3066,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",4440.95,4440.95,18,18,3488.02,48482.33,226,0,20,3.8,3.8,3488.02,956.73,956.73,0.215433634695279,246.719444444444,"LOWE'S OF SARNIA, ON                              ",5709,0.673684210526316,13
"3",2015-08-28,3066,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",279.2,279.2,1,1,218.07,6963.45,24,0,1,NA,NA,218.07,61.13,61.13,0.218946991404011,279.2,"LOWE'S OF SARNIA, ON                              ",5835,0.673684210526316,13
"3",2015-08-28,3066,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",1510.05,1510.05,2,2,1995.23,54227.53,81,0,2,NA,NA,1995.23,-485.18,-485.18,-0.321300619184795,755.025,"LOWE'S OF SARNIA, ON                              ",5856,0.673684210526316,13
"3",2015-08-28,3066,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",183.8,183.8,1,1,291.02,966.2,3,0,1,NA,NA,291.02,-107.22,-107.22,-0.58335146898803,183.8,"LOWE'S OF SARNIA, ON                              ",5898,0.673684210526316,13
"3",2015-08-28,2494,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",5923.51,5923.51,3,3,4550.35,70481.78,82,0,5,NA,NA,4550.35,1373.16,1373.16,0.23181525818307,1974.50333333333,"LOWE'S OF N. SCARBOROUGH, ON                      ",5695,0.728813559322034,14
"3",2015-08-28,2494,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",8749.44,8749.44,30,30,7639.67,68529.67,229,0,25,75.28,75.28,7639.67,1185.05,1185.05,0.135442954063346,291.648,"LOWE'S OF N. SCARBOROUGH, ON                      ",5716,0.728813559322034,14
"3",2015-08-28,2494,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",8044.33,8044.33,5,5,7684.47,99433.95,100,0,7,251,251,7684.47,610.86,610.86,0.0759367156742699,1608.866,"LOWE'S OF N. SCARBOROUGH, ON                      ",5783,0.728813559322034,14
"3",2015-08-28,2494,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",835.74,835.74,2,2,721.63,4931.9,14,0,4,NA,NA,721.63,114.11,114.11,0.136537679182521,417.87,"LOWE'S OF N. SCARBOROUGH, ON                      ",5843,0.728813559322034,14
"3",2015-08-28,2494,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",87147.82,87147.82,118,118,78855.77,542147.1,988,0,156,644.75,644.75,78855.77,8936.8,8936.8,0.102547602452936,738.540847457627,"LOWE'S OF N. SCARBOROUGH, ON                      ",5887,0.728813559322034,14
"3",2015-08-28,3059,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",5599.5,5599.5,5,5,4045.67,77266.51,80,0,8,137.1,137.1,4045.67,1690.93,1690.93,0.301978748102509,1119.9,"LOWE'S OF CALGARY, AB - SUNRIDGE                  ",5824,0.574750830564784,15
"3",2015-08-28,3059,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",59410.91,59410.91,80,80,53435.11,539621.5,937,734.38,121,913,913,53435.11,6888.8,6888.8,0.115951767108095,742.636375,"LOWE'S OF CALGARY, AB - SUNRIDGE                  ",5859,0.574750830564784,15
"3",2015-08-28,3158,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",1122.06,1122.06,4,4,1017.28,6230.64,17,0,4,NA,NA,1017.28,104.78,104.78,0.0933818155891842,280.515,"LOWE'S OF N.E. EDMONTON, AB                       ",5694,0.811387900355872,16
"3",2015-08-28,3158,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,1482.66,8,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF N.E. EDMONTON, AB                       ",5711,0.811387900355872,16
"3",2015-08-28,3158,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",-143.28,-143.28,0,0,-43.53,69520.02,73,0,2,-343.01,-343.01,-43.53,-442.76,-442.76,3.09017308766052,0,"LOWE'S OF N.E. EDMONTON, AB                       ",5726,0.811387900355872,16
"3",2015-08-28,3158,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",62443.14,62443.14,77,77,52506.35,565548.83,922,0,101,578.64,578.64,52506.35,10515.43,10515.43,0.168400083660111,810.94987012987,"LOWE'S OF N.E. EDMONTON, AB                       ",5736,0.811387900355872,16
"3",2015-08-28,3158,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",4831.94,4831.94,21,21,3908.04,64745.44,311,0,21,-5.66,-5.66,3908.04,918.24,918.24,0.190035472294772,230.092380952381,"LOWE'S OF N.E. EDMONTON, AB                       ",5798,0.811387900355872,16
"3",2015-08-28,3158,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",538.9,538.9,1,1,-332.72,67997.84,85,0,3,357,357,-332.72,1228.62,1228.62,2.27986639450733,538.9,"LOWE'S OF N.E. EDMONTON, AB                       ",5854,0.811387900355872,16
"3",2015-08-28,3085,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",43166.46,43166.46,68,68,37558.86,521734.77,863,0,84,9.47,9.47,37558.86,5617.07,5617.07,0.130125796741266,634.800882352941,"LOWE'S OF N. SUDBURY, ON                          ",5703,0.766666666666667,17
"3",2015-08-28,3085,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",1026.41,1026.41,2,2,1073.05,4683.58,20,0,2,NA,NA,1073.05,-46.6399999999999,-46.6399999999999,-0.0454399314114242,513.205,"LOWE'S OF N. SUDBURY, ON                          ",5831,0.766666666666667,17
"3",2015-08-28,3085,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",4776.01,4776.01,3,3,5119,77435.37,71,0,5,45.13,45.13,5119,-297.86,-297.86,-0.0623658660681196,1592.00333333333,"LOWE'S OF N. SUDBURY, ON                          ",5833,0.766666666666667,17
"3",2015-08-28,3085,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",2983.74,2983.74,18,18,2498.34,72181.92,306,0,22,-123.39,-123.39,2498.34,362.01,362.01,0.121327595567978,165.763333333333,"LOWE'S OF N. SUDBURY, ON                          ",5851,0.766666666666667,17
"3",2015-08-28,3085,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",3131.67,3131.67,3,3,3525.27,51219.09,55,0,3,NA,NA,3525.27,-393.6,-393.6,-0.125683740624012,1043.89,"LOWE'S OF N. SUDBURY, ON                          ",5893,0.766666666666667,17
"3",2015-08-28,2741,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",59368.56,59368.56,89,89,51697.52,553131.8,916,0,117,804.57,804.57,51697.52,8475.61,8475.61,0.142762600271928,667.062471910112,"LOWE'S OF S. OSHAWA, ON                           ",5763,0.666666666666667,18
"3",2015-08-28,2741,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",7961.93,7961.93,4,4,6606.01,84334.58,71,0,5,NA,NA,6606.01,1355.92,1355.92,0.170300417109922,1990.4825,"LOWE'S OF S. OSHAWA, ON                           ",5862,0.666666666666667,18
"3",2015-08-28,2741,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,7074.29,23,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF S. OSHAWA, ON                           ",5863,0.666666666666667,18
"3",2015-08-28,2922,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",7808.71,7808.71,17,17,5844.92,65110.56,254,0,19,NA,NA,5844.92,1963.79,1963.79,0.251487121432349,459.335882352941,"LOWE'S OF KINGSTON, ON                            ",5724,0.737827715355805,19
"3",2015-08-28,2922,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",-2.61,-2.61,0,0,-9.46,77896.24,82,0,4,NA,NA,-9.46,6.85,6.85,-2.62452107279694,0,"LOWE'S OF KINGSTON, ON                            ",5773,0.737827715355805,19
"3",2015-08-28,2922,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",7983.9,7983.9,5,5,6673.46,65499.54,74,0,9,NA,NA,6673.46,1310.44,1310.44,0.164135322336202,1596.78,"LOWE'S OF KINGSTON, ON                            ",5819,0.737827715355805,19
"3",2015-08-28,2922,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",247.06,247.06,1,1,218.07,5546.55,20,0,1,NA,NA,218.07,28.99,28.99,0.117339917428965,247.06,"LOWE'S OF KINGSTON, ON                            ",5838,0.737827715355805,19
"3",2015-08-28,2951,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,78022.9,81,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF N. ETOBICOKE, ON                        ",5715,0.587692307692308,20
"3",2015-08-28,2951,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",6199.26,6199.26,18,18,5162.84,56222.04,258,0,24,82.46,82.46,5162.84,1118.88,1118.88,0.180486058013376,344.403333333333,"LOWE'S OF N. ETOBICOKE, ON                        ",5730,0.587692307692308,20
"3",2015-08-28,2951,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",2901.63,2901.63,4,4,2475.91,213602.39,207,0,7,273.21,273.21,2475.91,698.93,698.93,0.240874956489973,725.4075,"LOWE'S OF N. ETOBICOKE, ON                        ",5732,0.587692307692308,20
