UgamID	Category_Path	Retailer	Division	Category	Department	Class	Subclass	Product_URL	Brand	Product_Name	Unique_Pdt_Identifier_MainPdt	Unique_Product_Identifier_Variant	Final_Price_after_Discount	Extraction_Date	Page_Title	Meta_Keywords	Meta_description	Product_Description	Product_Description_Main_Copy	Product_Description_Image_Link	Product_Description_Feature_Box	Product_Description_Fact_Tables	Product_Features	Product_Images	View_share_related_images_widget	Color	Video	Video_Count	Video_Length	Video:link	Product_Specification	Pdt_Spec_Cnt_of_attribute	Pdt_Spec_Attribution_NameValues	Product_Details	Product_Details_Cnt_of_attribute	Pdt_Detail_Attribution_NameValue	Reviews_Count	Total_Average_Ratings	Rating1	Rating2	Rating3	Rating4	Rating5	Rating6	Rating7	Rating8	Rating9	Rating10	Content_3p	Site_Likes	Facebook_Like	Google_1	Pinterest	List_Price	Discount	Discount_pct	Availability	BuyBoxWinner	Top_3_sellers	Seller_Count_New_item	Seller_Count_Used_item	Seller_Count_Refurbished_item	UPC	Product_Dimensions	Shipping_weight	Special_Offers_and_Product_Promotions	Frequently_Bought_Together_Data	Frequently_Bought_Together_Count	Product_Details_Size	Product_Details_Inseam	Best_seller_ranking
LGK0119	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309699/rockland-paisley-and-floral-wheeled-duffel-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=36c620f5-c469-11e2-a969-001b2166c2c0	Rockland	"Rockland Luggage, Paisley & Floral Wheeled Duffel Bag"	1309699	1309699	41.99	12/2/2013 14:38	"Rockland Luggage, Paisley and Floral Wheeled Duffel Bag"	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>Take your style to new heights with this wheeled duffel from Rockland. In pink/black.</p><p><strong>Product Features:</strong></p> <ul> <li>Adjustable shoulder strap makes for perfect positioning.</li> <li>In-line skate wheels provide effortless mobility.</li> <li>Retractable handle allows for easy transportation.</li> <li>Four pockets and u-shaped pocket keep you organized.</li> <li>Durable polyester construction ensures lasting use.</li> </ul> <p><strong>Product Details:</strong></p> <ul> <li>22""H x 12 1/2""W x 11""D</li> <li>Weight: 6 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li>Model no. PRD322-PINKBANDANA</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> </div> </div> </div>"	"Product Details Take your style to new heights with this wheeled duffel from Rockland. In pink/black.Product Features: Adjustable shoulder strap makes for perfect positioning. In-line skate wheels provide effortless mobility. Retractable handle allows for easy transportation. Four pockets and u-shaped pocket keep you organized. Durable polyester construction ensures lasting use. Product Details: 22""H x 12 1/2""W x 11""D Weight: 6 lbs Polyester Zipper closures Manufacturer's 3-year limited warranty Model no. PRD322-PINKBANDANA Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	Adjustable shoulder strap makes for perfect positioning.####In-line skate wheels provide effortless mobility.####Retractable handle allows for easy transportation.####Four pockets and u-shaped pocket keep you organized.####Durable polyester construction ensures lasting use.	http://media.kohls.com.edgesuite.net/is/image/kohls/1309699?wid=350&hei=350&op_sharpen=1	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>22""H x 12 1/2""W x 11""D</li> <li>Weight: 6 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li>Model no. PRD322-PINKBANDANA</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul>"	n/a	"22""H x 12 1/2""W x 11""D####Weight: 6 lbs####Polyester####Zipper closures####Manufacturer's 3-year limited warranty####Model no. PRD322-PINKBANDANA####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.75479E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0117	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309697/rockland-leopard-wheeled-duffel-bag.jsp	Rockland	"Rockland Luggage, Leopard Wheeled Duffel Bag"	1309697	T1309697	41.99	12/2/2013 14:38	"Rockland Luggage, Leopard Wheeled Duffel Bag"	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>This Rockland wheeled duffel bag offers wild style.</p><p><strong>Product Features:</strong></p> <ul> <li>Adjustable shoulder strap makes for perfect positioning.</li> <li>In-line skate wheels provide effortless mobility.</li> <li>Retractable handle allows for easy transportation.</li> <li>Four pockets and u-shaped pocket keep you organized.</li> <li>Durable polyester construction ensures lasting use.</li> </ul> <p><strong>Product Details:</strong></p> <ul> <li>22""H x 12 1/2""W x 11""D</li> <li>Weight: 6 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Pink leopard: PRD322-PINKLEOPARD</li> <li>Leopard: PRD322-LEOPARD</li> </ul> </div> </div> </div>"	"Product Details This Rockland wheeled duffel bag offers wild style.Product Features: Adjustable shoulder strap makes for perfect positioning. In-line skate wheels provide effortless mobility. Retractable handle allows for easy transportation. Four pockets and u-shaped pocket keep you organized. Durable polyester construction ensures lasting use. Product Details: 22""H x 12 1/2""W x 11""D Weight: 6 lbs Polyester Zipper closures Manufacturer's 3-year limited warranty Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Pink leopard: PRD322-PINKLEOPARD Leopard: PRD322-LEOPARD"	n/a	n/a	n/a	Adjustable shoulder strap makes for perfect positioning.####In-line skate wheels provide effortless mobility.####Retractable handle allows for easy transportation.####Four pockets and u-shaped pocket keep you organized.####Durable polyester construction ensures lasting use.	http://media.kohls.com.edgesuite.net/is/image/kohls/1309697_Pink_Leopard?wid=350&hei=350&op_sharpen=1	n/a	Pink Leopard	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>22""H x 12 1/2""W x 11""D</li> <li>Weight: 6 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Pink leopard: PRD322-PINKLEOPARD</li> <li>Leopard: PRD322-LEOPARD</li> </ul>"	n/a	"22""H x 12 1/2""W x 11""D####Weight: 6 lbs####Polyester####Zipper closures####Manufacturer's 3-year limited warranty####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Pink leopard: PRD322-PINKLEOPARD####Leopard: PRD322-LEOPARD"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.75479E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0117	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309697/rockland-leopard-wheeled-duffel-bag.jsp	Rockland	"Rockland Luggage, Leopard Wheeled Duffel Bag"	1309697	T1309697	41.99	12/2/2013 14:38	"Rockland Luggage, Leopard Wheeled Duffel Bag"	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>This Rockland wheeled duffel bag offers wild style.</p><p><strong>Product Features:</strong></p> <ul> <li>Adjustable shoulder strap makes for perfect positioning.</li> <li>In-line skate wheels provide effortless mobility.</li> <li>Retractable handle allows for easy transportation.</li> <li>Four pockets and u-shaped pocket keep you organized.</li> <li>Durable polyester construction ensures lasting use.</li> </ul> <p><strong>Product Details:</strong></p> <ul> <li>22""H x 12 1/2""W x 11""D</li> <li>Weight: 6 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Pink leopard: PRD322-PINKLEOPARD</li> <li>Leopard: PRD322-LEOPARD</li> </ul> </div> </div> </div>"	"Product Details This Rockland wheeled duffel bag offers wild style.Product Features: Adjustable shoulder strap makes for perfect positioning. In-line skate wheels provide effortless mobility. Retractable handle allows for easy transportation. Four pockets and u-shaped pocket keep you organized. Durable polyester construction ensures lasting use. Product Details: 22""H x 12 1/2""W x 11""D Weight: 6 lbs Polyester Zipper closures Manufacturer's 3-year limited warranty Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Pink leopard: PRD322-PINKLEOPARD Leopard: PRD322-LEOPARD"	n/a	n/a	n/a	Adjustable shoulder strap makes for perfect positioning.####In-line skate wheels provide effortless mobility.####Retractable handle allows for easy transportation.####Four pockets and u-shaped pocket keep you organized.####Durable polyester construction ensures lasting use.	http://media.kohls.com.edgesuite.net/is/image/kohls/1309697_Leopard?wid=350&hei=350&op_sharpen=1	n/a	Leopard	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>22""H x 12 1/2""W x 11""D</li> <li>Weight: 6 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Pink leopard: PRD322-PINKLEOPARD</li> <li>Leopard: PRD322-LEOPARD</li> </ul>"	n/a	"22""H x 12 1/2""W x 11""D####Weight: 6 lbs####Polyester####Zipper closures####Manufacturer's 3-year limited warranty####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Pink leopard: PRD322-PINKLEOPARD####Leopard: PRD322-LEOPARD"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.75479E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0116	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309696/rockland-peace-wheeled-duffel-bag.jsp	n/a	n/a	1309696	1309696	n/a	12/2/2013 14:38	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	No	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0131	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309810/rockland-wheeled-duffel-bag.jsp	Rockland	"Rockland Luggage, Wheeled Duffel Bag"	1309810	T1309810	53.99	12/2/2013 14:39	"Rockland Luggage, Wheeled Duffel Bag"	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> <li><a class=""rating-content"" onclick=""sc_bvTabOpen()"" href=""#rating-content""> Ratings & Reviews </a></li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>This Rockland wheeled duffel bag lets you fly through the terminal in style.</p><p><strong>Product Features:</strong></p> <ul> <li>Adjustable strap makes for perfect positioning.</li> <li>In-line skate wheels provide effortless mobility.</li> <li>Retractable handle allows for easy transportation.</li> <li>Four pockets and u-shaped topa you organized.</li> <li>Durable polyester construction ensures lasting use.</li> </ul> <p><strong>Product Details: </strong></p> <ul> <li>30""H x 13""W x 12""D</li> <li>Weight: 7 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Black: PRD330-RED</li> <li>Red: PRD330-BLACK</li> </ul> </div> </div> </div>"	"Product Details Ratings & Reviews This Rockland wheeled duffel bag lets you fly through the terminal in style.Product Features: Adjustable strap makes for perfect positioning. In-line skate wheels provide effortless mobility. Retractable handle allows for easy transportation. Four pockets and u-shaped topa you organized. Durable polyester construction ensures lasting use. Product Details: 30""H x 13""W x 12""D Weight: 7 lbs Polyester Zipper closures Manufacturer's 3-year limited warranty Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Black: PRD330-RED Red: PRD330-BLACK"	n/a	n/a	n/a	Adjustable strap makes for perfect positioning.####In-line skate wheels provide effortless mobility.####Retractable handle allows for easy transportation.####Four pockets and u-shaped topa you organized.####Durable polyester construction ensures lasting use.	http://media.kohls.com.edgesuite.net/is/image/kohls/1309810_Red?wid=350&hei=350&op_sharpen=1	n/a	Red	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>30""H x 13""W x 12""D</li> <li>Weight: 7 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Black: PRD330-RED</li> <li>Red: PRD330-BLACK</li> </ul>"	n/a	"30""H x 13""W x 12""D####Weight: 7 lbs####Polyester####Zipper closures####Manufacturer's 3-year limited warranty####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Black: PRD330-RED####Red: PRD330-BLACK"	1	5	0	0	0	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	89.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.75479E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0131	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309810/rockland-wheeled-duffel-bag.jsp	Rockland	"Rockland Luggage, Wheeled Duffel Bag"	1309810	T1309810	53.99	12/2/2013 14:39	"Rockland Luggage, Wheeled Duffel Bag"	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> <li><a class=""rating-content"" onclick=""sc_bvTabOpen()"" href=""#rating-content""> Ratings & Reviews </a></li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>This Rockland wheeled duffel bag lets you fly through the terminal in style.</p><p><strong>Product Features:</strong></p> <ul> <li>Adjustable strap makes for perfect positioning.</li> <li>In-line skate wheels provide effortless mobility.</li> <li>Retractable handle allows for easy transportation.</li> <li>Four pockets and u-shaped topa you organized.</li> <li>Durable polyester construction ensures lasting use.</li> </ul> <p><strong>Product Details: </strong></p> <ul> <li>30""H x 13""W x 12""D</li> <li>Weight: 7 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Black: PRD330-RED</li> <li>Red: PRD330-BLACK</li> </ul> </div> </div> </div>"	"Product Details Ratings & Reviews This Rockland wheeled duffel bag lets you fly through the terminal in style.Product Features: Adjustable strap makes for perfect positioning. In-line skate wheels provide effortless mobility. Retractable handle allows for easy transportation. Four pockets and u-shaped topa you organized. Durable polyester construction ensures lasting use. Product Details: 30""H x 13""W x 12""D Weight: 7 lbs Polyester Zipper closures Manufacturer's 3-year limited warranty Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Black: PRD330-RED Red: PRD330-BLACK"	n/a	n/a	n/a	Adjustable strap makes for perfect positioning.####In-line skate wheels provide effortless mobility.####Retractable handle allows for easy transportation.####Four pockets and u-shaped topa you organized.####Durable polyester construction ensures lasting use.	http://media.kohls.com.edgesuite.net/is/image/kohls/1309810_Black?wid=350&hei=350&op_sharpen=1	n/a	Black	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>30""H x 13""W x 12""D</li> <li>Weight: 7 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Black: PRD330-RED</li> <li>Red: PRD330-BLACK</li> </ul>"	n/a	"30""H x 13""W x 12""D####Weight: 7 lbs####Polyester####Zipper closures####Manufacturer's 3-year limited warranty####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Black: PRD330-RED####Red: PRD330-BLACK"	1	5	0	0	0	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	89.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.75479E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0129	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309803/rockland-love-wheeled-duffel-bag.jsp?searchTerm=Rockland%20Rolling%20Duffle%20Bag%20-%20Love%2022	Rockland	"Rockland Luggage, Love Wheeled Duffel Bag"	1309803	1309803	41.99	12/2/2013 14:39	"Rockland Luggage, Love Wheeled Duffel Bag"	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>This Rockland wheeled duffel is tailored to your taste. In purple/red/multi.</p><p><strong>Product Features:</strong></p> <ul> <li>Adjustable shoulder strap makes for perfect positioning.</li> <li>In-line skate wheels provide effortless mobility.</li> <li>Retractable handle allows for easy transportation.</li> <li>Four pockets and u-shaped pocket keep you organized.</li> <li>Durable polyester construction ensures lasting use.</li> </ul> <p><strong>Product Details:</strong></p> <ul> <li>22""H x 12 1/2""W x 11""D</li> <li>Weight: 6 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li>Model no. PRD322-LOVE</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul> </div> </div> </div>"	"Product Details This Rockland wheeled duffel is tailored to your taste. In purple/red/multi.Product Features: Adjustable shoulder strap makes for perfect positioning. In-line skate wheels provide effortless mobility. Retractable handle allows for easy transportation. Four pockets and u-shaped pocket keep you organized. Durable polyester construction ensures lasting use. Product Details: 22""H x 12 1/2""W x 11""D Weight: 6 lbs Polyester Zipper closures Manufacturer's 3-year limited warranty Model no. PRD322-LOVE Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	Adjustable shoulder strap makes for perfect positioning.####In-line skate wheels provide effortless mobility.####Retractable handle allows for easy transportation.####Four pockets and u-shaped pocket keep you organized.####Durable polyester construction ensures lasting use.	http://media.kohls.com.edgesuite.net/is/image/kohls/1309803?wid=350&hei=350&op_sharpen=1	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>22""H x 12 1/2""W x 11""D</li> <li>Weight: 6 lbs</li> <li>Polyester</li> <li>Zipper closures</li> <li>Manufacturer's 3-year limited warranty</li> <li>Model no. PRD322-LOVE</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. </em></li> </ul>"	n/a	"22""H x 12 1/2""W x 11""D####Weight: 6 lbs####Polyester####Zipper closures####Manufacturer's 3-year limited warranty####Model no. PRD322-LOVE####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.75479E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0128	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309725/rockland-polka-dot-wheeled-duffel-bag.jsp?searchTerm=Rockland%20Rolling%20Duffle%20Bag%20-%20Multi%20Leaf%2022	n/a	n/a	1309725	1309725	n/a	12/2/2013 14:39	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	No	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0142	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309893/rockland-pink-polka-dot-duffel-bag.jsp	Rockland	Rockland Pink Polka-Dot Duffel Bag	1309893	1309893	23.99	12/2/2013 14:39	Rockland Pink Polka-Dot Duffel Bag	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> <li><a class=""rating-content"" onclick=""sc_bvTabOpen()"" href=""#rating-content""> Ratings & Reviews </a></li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>You'll look fantastic with this Rockland duffel bag in tow. In black/pink.</p><p><strong>Product Features:</strong></p> <ul> <li>Easy-to-access main compartment offers convenience.</li> <li>Compartments separate shoes or toiletries from clothes.</li> <li>Zippered pocket provides easy access to items.</li> <li>Two handles and removable strap make carrying easy.</li> <li>Durable 600-<a href=""javascript:launch('http://www.kohlscorporation.com/ecom/valueadded/Glossary.htm#denier')"">denier</a> construction offers lasting use.</li> </ul> <p><strong>Product Details: </strong></p> <ul> <li>10 1/2""H x 19""W x 8 1/2""D</li> <li>Weight: 1 lbs</li> <li>Polyester</li> <li>Zipper closure</li> <li>Manufacturer's 3-year limited warranty</li> <li>Model no. PTB419-NEWMULPI</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul> </div> </div> </div>"	"Product Details Ratings & Reviews You'll look fantastic with this Rockland duffel bag in tow. In black/pink.Product Features: Easy-to-access main compartment offers convenience. Compartments separate shoes or toiletries from clothes. Zippered pocket provides easy access to items. Two handles and removable strap make carrying easy. Durable 600-denier construction offers lasting use. Product Details: 10 1/2""H x 19""W x 8 1/2""D Weight: 1 lbs Polyester Zipper closure Manufacturer's 3-year limited warranty Model no. PTB419-NEWMULPI Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	Easy-to-access main compartment offers convenience.####Compartments separate shoes or toiletries from clothes.####Zippered pocket provides easy access to items.####Two handles and removable strap make carrying easy.####Durable 600-denier construction offers lasting use.	http://media.kohls.com.edgesuite.net/is/image/kohls/1309893?wid=350&hei=350&op_sharpen=1	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>10 1/2""H x 19""W x 8 1/2""D</li> <li>Weight: 1 lbs</li> <li>Polyester</li> <li>Zipper closure</li> <li>Manufacturer's 3-year limited warranty</li> <li>Model no. PTB419-NEWMULPI</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul>"	n/a	"10 1/2""H x 19""W x 8 1/2""D####Weight: 1 lbs####Polyester####Zipper closure####Manufacturer's 3-year limited warranty####Model no. PTB419-NEWMULPI####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	1	2	0	1	0	0	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.75479E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0207	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309891/rockland-peace-duffel-bag.jsp	Rockland	Rockland Peace Duffel Bag	1309891	1309891	23.99	12/2/2013 14:39	Rockland Peace Duffel Bag	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>You'll look fantastic with this Rockland duffel bag in tow. In black/multi.</p><p><strong>Product Features:</strong></p> <ul> <li>Easy-to-access main compartment offers convenience.</li> <li>Compartments separate shoes or toiletries from clothes.</li> <li>Zippered pocket provides easy access to items.</li> <li>Two handles and removable strap make carrying easy.</li> <li>Durable 600-<a href=""javascript:launch('http://www.kohlscorporation.com/ecom/valueadded/Glossary.htm#denier')"">denier</a> construction offers lasting use.</li> </ul> <p><strong>Product Details: </strong></p> <ul> <li>10 1/2""H x 19""W x 8 1/2""D</li> <li>Weight: 1 lbs</li> <li>Polyester</li> <li>Zipper closure</li> <li>Manufacturer's 3-year limited warranty</li> <li>Model no. PTB419-PEACE</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul> </div> </div> </div>"	"Product Details You'll look fantastic with this Rockland duffel bag in tow. In black/multi.Product Features: Easy-to-access main compartment offers convenience. Compartments separate shoes or toiletries from clothes. Zippered pocket provides easy access to items. Two handles and removable strap make carrying easy. Durable 600-denier construction offers lasting use. Product Details: 10 1/2""H x 19""W x 8 1/2""D Weight: 1 lbs Polyester Zipper closure Manufacturer's 3-year limited warranty Model no. PTB419-PEACE Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	Easy-to-access main compartment offers convenience.####Compartments separate shoes or toiletries from clothes.####Zippered pocket provides easy access to items.####Two handles and removable strap make carrying easy.####Durable 600-denier construction offers lasting use.	http://media.kohls.com.edgesuite.net/is/image/kohls/1309891?wid=350&hei=350&op_sharpen=1	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>10 1/2""H x 19""W x 8 1/2""D</li> <li>Weight: 1 lbs</li> <li>Polyester</li> <li>Zipper closure</li> <li>Manufacturer's 3-year limited warranty</li> <li>Model no. PTB419-PEACE</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul>"	n/a	"10 1/2""H x 19""W x 8 1/2""D####Weight: 1 lbs####Polyester####Zipper closure####Manufacturer's 3-year limited warranty####Model no. PTB419-PEACE####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.75479E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
