UgamID,Category_Path,Retailer,Division,Category,Department,Class,Subclass,Product_URL,Brand,Product_Name,Unique_Product_Identifier_Mainpdt,Unique_Product_Identifier_Variant,Final_Price_after_Discount,Extraction_Date,URL_of_the_Image,UGC,Notes,Alt_Tag
LGKI0211,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489981/mcklein-willowbrook-detachable-wheeled-briefcase.jsp?skuId=845524892514529&search=845524892514529&_requestid=3117548,McKlein,McKlein Willowbrook Detachable-Wheeled Briefcase,489981,T489981_Black,284.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489981_ALT4?&scl=3,n/a,n/a,n/a
LGKI0211,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489981/mcklein-willowbrook-detachable-wheeled-briefcase.jsp?skuId=845524892514529&search=845524892514529&_requestid=3117548,McKlein,McKlein Willowbrook Detachable-Wheeled Briefcase,489981,T489981_Black,284.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489981_Black?&scl=3,n/a,n/a,n/a
LGKI0167,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489720/mcklein-sheridan-detachable-wheeled-catalog-case.jsp,McKlein,McKlein Sheridan Detachable-Wheeled Catalog Case,489720,489720,329.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489720?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0212,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-565899/leatherbay-shopping-tote.jsp,Leatherbay,Leatherbay Shopping Tote,565899,565899,135.95,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/565899?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0213,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-565949/leatherbay-downtown-messenger-bag.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=7e6b95a9-d28a-11e2-9dea-001b2166becc,Leatherbay,Leatherbay Downtown Messenger Bag,565949,565949,89.95,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/565949?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0170,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-563879/gotoob-by-humangear-3-pk-small-containers.jsp,humangear,GoToob by humangear 3-pk. Small Containers,563879,563879,20.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/563879?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0219,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-866977/wildkin-olive-kids-heroes-sidekick-backpack-kids.jsp,Wildkin,Wildkin Olive Kids Heroes Sidekick Backpack - Kids,866977,866977,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/866977?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0218,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-764878/mcklein-lexington-briefcase.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=a52627d6-d273-11e2-a969-001b2166c2c0,McKlein,McKlein Lexington Briefcase,764878,764878,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/764878?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0220,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-866992/wildkin-big-dots-sidekick-backpack-kids.jsp,Wildkin,Wildkin Big Dots Sidekick Backpack - Kids,866992,T866992_Blue,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/866992_Blue?&scl=3,n/a,n/a,n/a
LGKI0220,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-866992/wildkin-big-dots-sidekick-backpack-kids.jsp,Wildkin,Wildkin Big Dots Sidekick Backpack - Kids,866992,T866992_Pink,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/866992_Pink?&scl=3,n/a,n/a,n/a
LGKI0220,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-866992/wildkin-big-dots-sidekick-backpack-kids.jsp,Wildkin,Wildkin Big Dots Sidekick Backpack - Kids,866992,T866992_Pink,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/866992_ALT?&scl=3,n/a,n/a,n/a
LGKI0220,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-866992/wildkin-big-dots-sidekick-backpack-kids.jsp,Wildkin,Wildkin Big Dots Sidekick Backpack - Kids,866992,T866992_Blue,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/866992_ALT?&scl=3,n/a,n/a,n/a
LGKI0176,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-733381/mcklein-flournoy-154-in-laptop-briefcase.jsp,McKlein,McKlein Flournoy 15.4-in. Laptop Briefcase,733381,T733381_Brown,194.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/733381_ALT?&scl=3,n/a,n/a,n/a
LGKI0176,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-733381/mcklein-flournoy-154-in-laptop-briefcase.jsp,McKlein,McKlein Flournoy 15.4-in. Laptop Briefcase,733381,T733381_Brown,194.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/733381_ALT2?&scl=3,n/a,n/a,n/a
LGKI0176,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-733381/mcklein-flournoy-154-in-laptop-briefcase.jsp,McKlein,McKlein Flournoy 15.4-in. Laptop Briefcase,733381,T733381_Brown,194.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/733381_ALT3?&scl=3,n/a,n/a,n/a
LGKI0176,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-733381/mcklein-flournoy-154-in-laptop-briefcase.jsp,McKlein,McKlein Flournoy 15.4-in. Laptop Briefcase,733381,T733381_Brown,194.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/733381_Brown?&scl=3,n/a,n/a,n/a
LGKI0176,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-733381/mcklein-flournoy-154-in-laptop-briefcase.jsp,McKlein,McKlein Flournoy 15.4-in. Laptop Briefcase,733381,T733381_Black,194.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/733381_ALT2?&scl=3,n/a,n/a,n/a
LGKI0176,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-733381/mcklein-flournoy-154-in-laptop-briefcase.jsp,McKlein,McKlein Flournoy 15.4-in. Laptop Briefcase,733381,T733381_Black,194.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/733381_ALT3?&scl=3,n/a,n/a,n/a
LGKI0176,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-733381/mcklein-flournoy-154-in-laptop-briefcase.jsp,McKlein,McKlein Flournoy 15.4-in. Laptop Briefcase,733381,T733381_Black,194.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/733381_ALT?&scl=3,n/a,n/a,n/a
LGKI0176,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-733381/mcklein-flournoy-154-in-laptop-briefcase.jsp,McKlein,McKlein Flournoy 15.4-in. Laptop Briefcase,733381,T733381_Black,194.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/733381_Black?&scl=3,n/a,n/a,n/a
LGKI0221,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867107/wildkin-big-dots-laptop-messenger-bag-kids.jsp,Wildkin,Wildkin Big Dots Laptop Messenger Bag - Kids,867107,T867107_Green,39.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/867107_Green?&scl=3,n/a,n/a,n/a
LGKI0177,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867055/wildkin-big-dots-macropak-backpack-kids.jsp,Wildkin,Wildkin Big Dots Macropak Backpack - Kids,867055,T867055_Pink,39.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/867055_Pink?&scl=3,n/a,n/a,n/a
LGKI0221,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867107/wildkin-big-dots-laptop-messenger-bag-kids.jsp,Wildkin,Wildkin Big Dots Laptop Messenger Bag - Kids,867107,T867107_Pink,39.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/867107_Pink?&scl=3,n/a,n/a,n/a
LGKI0177,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867055/wildkin-big-dots-macropak-backpack-kids.jsp,Wildkin,Wildkin Big Dots Macropak Backpack - Kids,867055,T867055_Green,39.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/867055_Green?&scl=3,n/a,n/a,n/a
LGKI0008,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130073/wildkin-olive-kids-paisley-sidekick-backpack-kids.jsp,Wildkin,Wildkin Olive Kids Paisley Sidekick Backpack - Kids,1130073,1130073,34.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130073?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0184,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130077/wildkin-owl-sidekick-backpack-kids.jsp,Wildkin,Wildkin Owl Sidekick Backpack - Kids,1130077,1130077,34.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130077?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0007,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1056017/leatherbay-mini-backpack.jsp,Leatherbay,Leatherbay Mini Backpack,1056017,1056017,129.95,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1056017?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0183,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1056020/leatherbay-mini-backpack.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=0639324b-d28b-11e2-9389-001b2166c62d,Leatherbay,Leatherbay Mini Backpack,1056020,1056020,129.95,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1056020?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0009,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130080/wildkin-peace-sign-sidekick-backpack-kids.jsp,Wildkin,Wildkin Peace Sign Sidekick Backpack - Kids,1130080,1130080,34.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130080?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0012,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130229/wildkin-owl-macropack-backpack-kids.jsp?searchTerm=Wildkin%20Owls%20Macropak%20Backpack,Wildkin,Wildkin Owl Macropack Backpack - Kids,1130229,1130229,42.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130229?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0010,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130082/wildkin-camo-sidekick-backpack-kids.jsp,Wildkin,Wildkin Camo Sidekick Backpack - Kids,1130082,1130082,34.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130082?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0011,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130083/wildkin-sidekick-backpack-kids.jsp,Wildkin,Wildkin Sidekick Backpack - Kids,1130083,T1130083_Cardinal Red,34.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130083_Cardinal_Red?&scl=3,n/a,n/a,n/a
LGKI0187,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130260/wildkin-peace-sign-pack-n-snack-backpack-kids.jsp,Wildkin,Wildkin Peace Sign Pack 'n Snack Backpack - Kids,1130260,1130260,29.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130260?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0188,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130261/wildkin-owl-kickstart-messenger-bag-kids.jsp,Wildkin,Wildkin Owl Kickstart Messenger Bag - Kids,1130261,1130261,36.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130261?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0186,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130259/wildkin-owl-pack-n-snack-backpack-kids.jsp,Wildkin,Wildkin Owl Pack 'n Snack Backpack - Kids,1130259,1130259,29.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130259?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0191,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130475/wildkin-camo-good-times-rolling-duffel-bag-kids.jsp?searchTerm=Embark%20Boys%20Rolling%20Duffel%20Bag%20-%20Camo%20Print,Wildkin,Wildkin Camo Good Times Rolling Duffel Bag - Boys,1130475,1130475,72.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130475?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0019,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130471/wildkin-big-dots-good-times-rolling-duffel-bag-kids.jsp?searchTerm=Wildkin%20Big%20Dots%20Good%20Times%20Rolling%20Duffel%20Bag%20-%20Kids,Wildkin,Wildkin Big Dots Good Times Rolling Duffel Bag - Kids,1130471,T1130471_Pink,72.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130471_Pink?&scl=3,n/a,n/a,n/a
LGKI0021,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130485/wildkin-big-dots-serious-backpack-kids.jsp,Wildkin,Wildkin Big Dots Serious Backpack - Kids,1130485,T1130485_Green,67.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130485_Green?&scl=3,n/a,n/a,n/a
LGKI0195,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130498/wildkin-horse-dreams-jumpstart-messenger-bag-kids.jsp,Wildkin,Wildkin Horse Dreams Jumpstart Messenger Bag - Kids,1130498,1130498,36.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130498?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0194,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130497/wildkin-horse-jumpstart-messenger-bag-kids.jsp,Wildkin,Wildkin Horse Jumpstart Messenger Bag - Kids,1130497,1130497,36.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130497?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0193,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130492/wildkin-serious-backpack-kids.jsp?searchTerm=Wildkin%20Serious%20Backpack%20-%20Red,Wildkin,Wildkin Serious Backpack - Kids,1130492,T1130492_Cardinal Red,67.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130492_Cardinal_Red?&scl=3,n/a,n/a,n/a
LGKI0196,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130500/wildkin-big-dots-jumpstart-messenger-bag-kids.jsp,Wildkin,Wildkin Big Dots Jumpstart Messenger Bag - Kids,1130500,T1130500_Pink,36.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130500_Pink?&scl=3,n/a,n/a,n/a
LGKI0201,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130532/wildkin-horse-dreams-crackerjack-backpack-kids.jsp,Wildkin,Wildkin Horse Dreams Crackerjack Backpack - Kids,1130532,1130532,36.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130532?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0200,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130509/wildkin-snake-jumpstart-messenger-bag-kids.jsp?searchTerm=Wildkin%20Snake%20Skin%20Jumpstart%20Messenger%20Backpack%20-%20Green%20Black,Wildkin,Wildkin Snake Jumpstart Messenger Bag - Kids,1130509,1130509,36.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130509?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0199,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1130509/wildkin-snake-jumpstart-messenger-bag-kids.jsp,Wildkin,Wildkin Snake Jumpstart Messenger Bag - Kids,1130509,1130509,36.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1130509?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Red,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT2?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Red,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Pink,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Red,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_Red?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Pink,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT2?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Pink,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_Pink?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Orange,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT2?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Orange,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Orange,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_Orange?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Green,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_Green?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Green,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT2?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Green,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Black,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT2?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Black,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Black,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_Black?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Aqua Blue,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_Aqua_Blue?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Aqua Blue,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT?&scl=3,n/a,n/a,n/a
LGKI0035,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194346/mcklein-avon-154-in-laptop-briefcase.jsp,McKlein,McKlein Avon 15.4-in. Laptop Briefcase,1194346,T1194346_Aqua Blue,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194346_ALT2?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Red,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_Red?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Red,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Red,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT2?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Pink,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT2?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Pink,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_Pink?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Pink,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Orange,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT2?&scl=3,n/a,n/a,n/a
