site_name,site_category_path,category_path_url,product_id,SKU_Varient,Product name,product_description,pt_product_url,Regular_price,Regular_Price_Range,Shipping,markdown_price,final_price,Mode price,Price B,Brand,Brand S,Brand B,Brands carried by DSG,Buybox_Winner_Vendor_Name,features,additional_information,extraction_date,mpn,Page_Title,Reviews (Count),Average Ratings,Review Bucket,Rating Bucket,UPC,Techincal_details,Count_of_pins,FB_Data,Count_of_Tweets,Count_of_G+1,Size,Position,Position B,Throw,ID_Hand,Hand Varient,ID_Size,Size Varient,Carried by DSG,Competitor 1,Competitor 1_SKU_ID,Competitor 1_URL,Competitor 2,Competitor 2_SKU_ID,Competitor 2_URL,Competitor 3,Competitor 3_SKU_ID,Competitor 3_URL,Competitor 4,Competitor 4_SKU_ID,Competitor 4_URL,Competitor 5,Competitor 5_SKU_ID,Competitor 5_URL,Competitor 6,Competitor 6_SKU_ID,Competitor 6_URL,Competitor 7,Competitor 7_SKU_ID,Competitor 7_URL,Social Signals,TDS,TDS Bucket
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,23699,BGP950TSBLK,Rawlings Adult Original Workhorse Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=23699,39.95,n/a,0,19.88,19.88,19.88,Less than $25,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,n/a,42095.72882,n/a,Rawlings Adult Original Workhorse Batting Gloves | Baseball Express,5,4.5,Less than 10,04-May,n/a,n/a,n/a,n/a,n/a,n/a,M,Batting,Batting,n/a,n/a,n/a,23699#SM#MD,2,Yes,Dicks Sporting Goods,Dicks Sporting Goods_3957697,http://www.dickssportinggoods.com/product/index.jsp?productId=3957697&page=2&cp=4406646.4413887.4414014.11128943,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25,30,20–50
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=33+36+1106454&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2494%7C0&parentCatId=5049&org=d,23708,PRODJ2R,"Rawlings Heart of the Hide Derek Jeter 11.5"" Baseball Glove",n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=23708,320,n/a,0,249.95,249.95,249.95,Greater than 200,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,THROWS RIGHT,42095.72882,n/a,"Rawlings Heart of the Hide Derek Jeter 11.5"" Baseball Glove | Baseball Express",2,4.5,Less than 10,04-May,n/a,n/a,n/a,n/a,n/a,n/a,11.5,Pitcher,Others,Right Hand,23708#Right hand,1,89053#11.5#11.5#12.75,3,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,24,20–50
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,23807,A140BG2XLWHT,EvoShield Pro Style Protective Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=23807,69.99,n/a,0,54.95,54.95,54.95,$50 to $100,EvoShield,EvoShield,Others,Yes,n/a,n/a,n/a,42095.72882,n/a,EvoShield Pro Style Protective Batting Gloves | Baseball Express,20,4.5,11–30,04-May,n/a,n/a,n/a,n/a,n/a,n/a,L,Batting,Batting,n/a,n/a,n/a,23807#XL#2XL#MD#SM#LG,5,Yes,Dicks Sporting Goods,Dicks Sporting Goods_20225536,http://www.dickssportinggoods.com/product/index.jsp?productId=20225536&cp=4406646.4413887.4414014.11128943,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,66,86,Greater than 50
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24383,MPBG12XLWBO,Marucci Team Professional Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24383,39.99,n/a,0,29.87,29.87,29.87,$25 to $50,Marucci,Marucci,Marucci,Yes,n/a,n/a,n/a,42095.72882,n/a,Marucci Team Professional Batting Gloves | Baseball Express,3,4.5,Less than 10,04-May,n/a,n/a,n/a,n/a,n/a,n/a,XL,Batting,Batting,n/a,n/a,n/a,24383#XL,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,198,201,Greater than 50
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24648,GB03352XLPW,Nike Adult Diamond Elite Pro II Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24648,44.99,n/a,0,29.87,29.87,29.87,$25 to $50,Nike,Nike,Nike,Yes,n/a,"Clean palm design-one single piece of textured Cabretta leather wraps the palm, up over the side of the hand, pinky and thumb. Fewer seams, no distraction. Increased mesh gusset for extra ventilation and flexibility over key stretch zones, for better fit and comfort at the plate. Separated Velcro® units replace the long single piece, for improved flexibility and lightweight comfort around the wrist. Improved thumb flex zone designed to eliminate bunching, with more stretch for a clean, secure grip around the handle. #||##||# Adult Sizes: 2XL.#||# Colors: PURPLE/WHITE",n/a,42095.72884,n/a,Nike Adult Diamond Elite Pro II Batting Gloves | Baseball Express,3,3.5,Less than 10,03-Apr,n/a,n/a,n/a,n/a,n/a,n/a,XXL,Batting,Batting,n/a,n/a,n/a,24648#2XL,1,Yes,Dicks Sporting Goods,Dicks Sporting Goods_13266673,http://www.dickssportinggoods.com/product/index.jsp?productId=13266673&cp=4406646.4413887.4414014.11128943,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44,47,20–50
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24649,GB0338SWW,Nike Adult Diamond Elite Vapor Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24649,44.99,n/a,0,29.87,29.87,29.87,$25 to $50,Nike,Nike,Nike,Yes,n/a,60% synthetic leather#||# 25% Lycra#||# 15% Neoprene#||# Available Sizes: SM.#||# Available Colors: WHITE/WHITE.,n/a,42095.72884,n/a,Nike Adult Diamond Elite Vapor Batting Gloves | Baseball Express,9,2,Less than 10,01-Feb,n/a,n/a,n/a,n/a,n/a,n/a,S/M,Batting,Batting,n/a,n/a,n/a,24649#SM,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31,40,20–50
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24650,GB0339SWW,Nike Women's Imara II Fastpitch Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24650,19.99,n/a,0,16.95,16.95,16.95,Less than $25,Nike,Nike,Nike,Yes,n/a,"Adult Sizes: MD, LG, SM.#||# Material: 33% polyester/&#8201;33% goatskin leather/&#8201;20% polyurethane/&#8201;14% nylon#||# Colors: WHITE/WHITE.",n/a,42095.72884,n/a,Nike Women's Imara II Fastpitch Batting Gloves | Baseball Express,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,S/M,Batting,Batting,n/a,n/a,n/a,24650#MD#LG#SM,3,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=33+36+1106454&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2494%7C0&parentCatId=5049&org=d,24652,PROSCM41JBMOR,"Rawlings Heart of Hide Yadier Molina Game Day 34"" Catcher's",n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24652,249.99,n/a,0,249.95,249.95,249.95,Greater than 200,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,THROWS RIGHT,42095.72884,n/a,"Rawlings Heart of Hide Yadier Molina Game Day 34"" Catcher's | Baseball Express",n/a,4.5,NA,04-May,n/a,n/a,n/a,n/a,n/a,n/a,34,Catcher,Catcher,Right Hand,24652#Right hand,1,24644#12#11.5#34,3,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16,16,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=33+36+1106454&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2494%7C0&parentCatId=5049&org=d,24735,GMP650L,"Mizuno Pro Limited Edition Shock Series 11.5"" Baseball Glove",n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24735,499.99,n/a,0,499.95,499.95,499.95,Greater than 200,Mizuno,Mizuno,Mizuno,Yes,n/a,n/a,THROWS LEFT,42095.72887,n/a,"Mizuno Pro Limited Edition Shock Series 11.5"" Baseball Glove | Baseball Express",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,11.5,Utility,Utility,Left Hand,24735#Right hand#Left hand,2,24735#11.5,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=33+36+1106454&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2494%7C0&parentCatId=5049&org=d,24745,A2000TIFR,"Wilson A2000 Six Finger 11.5"" Baseball Glove",n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24745,229.99,n/a,0,199.88,199.88,199.88,$100 to $200,Wilson,Wilson,Wilson,Yes,n/a,n/a,THROWS RIGHT,42095.72887,n/a,"Wilson A2000 Six Finger 11.5"" Baseball Glove | Baseball Express",n/a,5,NA,04-May,n/a,n/a,n/a,n/a,n/a,n/a,11.5,Infielder,Infielder,Right Hand,24745#Right hand,1,24745#11.5,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24824,COREFPSWS,Easton Women's Stealth Core Fastpitch Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24824,24.99,n/a,0,19.95,19.95,19.95,Less than $25,Easton,Easton,Easton,Yes,n/a,n/a,n/a,42095.72889,n/a,Easton Women's Stealth Core Fastpitch Batting Gloves | Baseball Express,n/a,2,NA,01-Feb,n/a,n/a,n/a,n/a,n/a,n/a,S/M,Batting,Batting,n/a,n/a,n/a,24824#LG#MD#SM,3,Yes,Dicks Sporting Goods,Dicks Sporting Goods_24130606,http://www.dickssportinggoods.com/product/index.jsp?productId=24130606&cp=4406646.4413887.4414014.4414051,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24826,A1216YSCAM,Easton Youth Stealth Core Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24826,24.99,n/a,0,17.87,17.87,17.87,Less than $25,Easton,Easton,Easton,Yes,n/a,n/a,n/a,42095.72889,n/a,Easton Youth Stealth Core Batting Gloves | Baseball Express,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,S/M,Batting,Batting,n/a,n/a,n/a,24826#SM,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24827,A1216ASWM,Easton Adult Stealth Core Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24827,26.99,n/a,0,21.87,21.87,21.87,Less than $25,Easton,Easton,Easton,Yes,n/a,n/a,n/a,42095.72889,n/a,Easton Adult Stealth Core Batting Gloves | Baseball Express,n/a,4,NA,03-Apr,n/a,n/a,n/a,n/a,n/a,n/a,S/M,Batting,Batting,n/a,n/a,n/a,24827#LG#SM,2,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11,11,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24829,A121676MBG,Easton Youth Turboslot III Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24829,29.99,n/a,0,22.95,22.95,22.95,Less than $25,Easton,Easton,Easton,Yes,n/a,n/a,n/a,42095.72891,n/a,Easton Youth Turboslot III Batting Gloves | Baseball Express,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,M,Batting,Batting,n/a,n/a,n/a,24829#SM#LG#MD,3,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24830,A121675LBG,Easton Adult Turboslot III Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24830,29.99,n/a,0,26.95,26.95,26.95,$25 to $50,Easton,Easton,Easton,Yes,n/a,n/a,n/a,42095.72891,n/a,Easton Adult Turboslot III Batting Gloves | Baseball Express,n/a,5,NA,04-May,n/a,n/a,n/a,n/a,n/a,n/a,L,Batting,Batting,n/a,n/a,n/a,24830#MD#SM#XL#LG,4,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11,11,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24849,BG30SWHT,Louisville Slugger Adult Freestyle 1.0 Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24849,29.99,n/a,0,9.88,9.88,9.88,Less than $25,Louisville Slugger,Louisville Slugger,Louisville Slugger,Yes,n/a,n/a,n/a,42095.72891,n/a,Louisville Slugger Adult Freestyle 1.0 Batting Gloves | Baseball Express,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,S/M,Batting,Batting,n/a,n/a,n/a,24849#SM,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15,15,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24850,BG30YSBB,Louisville Youth Freestyle 1.0 Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24850,29.99,n/a,0,19.87,19.87,19.87,Less than $25,Louisville Slugger,Louisville Slugger,Louisville Slugger,Yes,n/a,n/a,n/a,42095.72894,n/a,Louisville Youth Freestyle 1.0 Batting Gloves | Baseball Express,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,M,Batting,Batting,n/a,n/a,n/a,24850#SM#LG#MD,3,Yes,Dicks Sporting Goods,Dicks Sporting Goods_22478876,http://www.dickssportinggoods.com/product/index.jsp?productId=22478876&cp=4406646.4413887.4414014.11128959,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24869,L2322XLWF,Adidas Adult Excelsior Pro Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24869,29.99,n/a,0,19.87,19.87,19.87,Less than $25,Adidas,Adidas,Adidas,Yes,n/a,n/a,n/a,42095.72894,n/a,Adidas Adult Excelsior Pro Batting Gloves | Baseball Express,n/a,5,NA,04-May,n/a,n/a,n/a,n/a,n/a,n/a,XXL,Batting,Batting,n/a,n/a,n/a,24869#2XL,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,195,195,Greater than 50
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=33+36+1106454&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2494%7C0&parentCatId=5049&org=d,24891,NES1275R,"SSK Dimple Series 12.75"" Baseball Glove",n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24891,149.99,n/a,0,119.87,119.87,119.87,$100 to $200,SSK,SSK,Others,No,n/a,n/a,THROWS RIGHT,42095.72894,n/a,"SSK Dimple Series 12.75"" Baseball Glove | Baseball Express",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,12.75,Outfielder,Outfielder,Right Hand,24891#Left hand#Right hand,2,24891#12.75,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11,11,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=33+36+1106454&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2494%7C0&parentCatId=5049&org=d,24893,NES33R,"SSK Dimple Series 33"" Catcher's Baseball Mitt",n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24893,149.99,n/a,0,119.87,119.87,119.87,$100 to $200,SSK,SSK,Others,No,n/a,n/a,THROWS RIGHT,42095.72894,n/a,"SSK Dimple Series 33"" Catcher's Baseball Mitt | Baseball Express",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,33,Catcher,Catcher,Right Hand,24893#Right hand,1,24893#33,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,12,6–20
Baseball Express,n/a,n/a,24901,NEFP3000L,"Easton Natural Elite Series 13"" Fastpitch Firstbase Mitt","Easton Natural Elite Series 13"" Fastpitch Firstbase Mitt#||# Game-ready soft tumbled oil-tanned leather. Bio-Dri&#174; moisture management fabric used to line the fingerstalls, keeping glove dry and light. Protective palm pad disperses ball impact. Palm leather pattern enlarged with an additional segment between the index and middle finger creating a larger pocket for a softball. Designed specifically for the female player with smaller hand openings and narrow finger stalls.#||# Glove Specifications#||# Pattern: 13"" Fastpitch Firstbase Mitt.#||# Web: Split solid web.#||# Back: Ideal Fit&#8482; closed back.#||# Hand: THROWS LEFT, THROWS RIGHT.#||#",http://www.baseballexpress.com/catalog/product.jsp?productId=24901,89.99,n/a,0,69.95,69.95,69.95,$50 to $100,Easton,Easton,Easton,Yes,n/a,n/a,n/a,42108.74891,n/a,"Easton Natural Elite Series 13"" Fastpitch Firstbase Mitt | Baseball Express",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,13,First Base,First Base,Right Hand,24901#Left hand#Right hand,2,24901#13,1,Yes,Dicks Sporting Goods,Dicks Sporting Goods_32845106,http://www.dickssportinggoods.com/product/index.jsp?productId=32845106&page=2&cp=4406646.4413887.4414014.4414038,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11,11,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=33+1106460+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2494%7C0&parentCatId=5050&org=d,24902,NEFP2000R,"Easton Natural Elite Series 33"" Fastpitch Catcher's Mitt",n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24902,89.99,n/a,0,69.95,69.95,69.95,$50 to $100,Easton,Easton,Easton,Yes,n/a,n/a,THROWS RIGHT,42095.72896,n/a,"Easton Natural Elite Series 33"" Fastpitch Catcher's Mitt | Baseball Express",n/a,4,NA,03-Apr,n/a,n/a,n/a,n/a,n/a,n/a,33,Catcher,Catcher,Right Hand,24902#Left hand#Right hand,2,27930#12#12.5#12.75#13#13#33,6,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=33+1106460+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2494%7C0&parentCatId=5050&org=d,24907,SVS15L,"Easton Salvo Series 15"" Softball Glove",n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24907,79.99,n/a,0,49.95,49.95,49.95,$25 to $50,Easton,Easton,Easton,Yes,n/a,n/a,n/a,42095.72898,n/a,"Easton Salvo Series 15"" Softball Glove | Baseball Express",n/a,5,NA,04-May,n/a,n/a,n/a,n/a,n/a,n/a,15,n/a,NA,n/a,n/a,n/a,27938#12.5#13#14,3,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24941,BGP1150TXLWB,Rawlings Adult Showhorse Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24941,36,n/a,0,14.88,14.88,14.88,Less than $25,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,n/a,42095.729,n/a,Rawlings Adult Showhorse Batting Gloves | Baseball Express,n/a,4,NA,03-Apr,n/a,n/a,n/a,n/a,n/a,n/a,XL,Batting,Batting,n/a,n/a,n/a,24941#LG#XL,2,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24942,BGP1150TYSWB,Rawlings Youth Showhorse Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24942,29.99,n/a,0,19.87,19.87,19.87,Less than $25,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,n/a,42095.729,n/a,Rawlings Youth Showhorse Batting Gloves | Baseball Express,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,S/M,Batting,Batting,n/a,n/a,n/a,24942#MD#SM#SM,3,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24944,330262MGB,Mizuno Adult Power X G3 Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24944,34.99,n/a,0,21.87,21.87,21.87,Less than $25,Mizuno,Mizuno,Mizuno,Yes,n/a,n/a,n/a,42095.72903,n/a,Mizuno Adult Power X G3 Batting Gloves | Baseball Express,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,M,Batting,Batting,n/a,n/a,n/a,24944#2XL#MD,2,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Baseball Express,n/a,http://www.baseballexpress.com/catalog/thumbnail.jsp?N=1104055+33+36&Ne=1100001&Ns=PRODUCT_AFFINITY%7C1%7C%7CCATEGORY_SEQ_2500%7C0&parentCatId=2500&org=d,24946,330265SWB,Mizuno Youth Vintage Pro G4 Batting Gloves,n/a,http://www.baseballexpress.com/catalog/product.jsp?productId=24946,19.99,n/a,0,14.87,14.87,14.87,Less than $25,Mizuno,Mizuno,Mizuno,Yes,n/a,n/a,n/a,42095.72903,n/a,Mizuno Youth Vintage Pro G4 Batting Gloves | Baseball Express,2,3,Less than 10,02-Mar,n/a,n/a,n/a,n/a,n/a,n/a,S/M,Batting,Batting,n/a,n/a,n/a,24946#SM,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14,16,6–20
