Product ID,Week1,Week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,stdev_with_outliers,stdev_without_outliers,check
874844,0.472233333,N/A,0.583333333,0.25,0.1667,N/A,0.2857,0.566666667,N/A,0.20835,0.25,0.25,1,,N/A,0.3333,0.5,,0.5,0.5,N/A,1,0.2,0.58335,1,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.27,0.27,1
173328,0.2,N/A,N/A,0.0769,N/A,N/A,N/A,0.5,0.0909,0.125,0.2292,0.26145,0.1172,0.1767,0.3333,0.0952,0.357825,0.56385,0.875,0.5812,0.5595,0.0606,0.461966667,0.0385,0.78225,0.5875,0.52275,0.1364,N/A,0.2121,0.0833,,0.171833333,0.24,0.24,1
838397,0.166225,0.3373,0.6667,1,0.3333,,0.5,0.5,N/A,0.5,0.444433333,0.30555,N/A,0.0909,0.0833,N/A,1,0.3333,0.6667,N/A,,0.5357,0.0909,N/A,1,0.1579,N/A,1,0.833333333,N/A,,N/A,N/A,0.32,0.32,1
172353,0.1304,0.51595,0.44605,0.5128,0.4478,0.458633333,0.53,0.5111,0.0863,0.2133,0.33894,0.53375,0.57566,0.429385714,0.4824,0.5526,0.41188,0.472366667,0.5156,0.360085714,0.3753,0.240325,0.33068,0.51515,0.500857143,0.523185714,0.292066667,0.45636,0.136,0.3905,0.606475,0.70526,0.281566667,0.14,0.14,1
598668,N/A,N/A,0.58335,N/A,N/A,N/A,N/A,0.1667,0.0625,N/A,0.716675,0.6111,0.218233333,0.393933333,0.2727,0.625,0.735714286,0.475,0.297925,0.583333333,0.41665,N/A,0.320366667,0.2262,0.630966667,0.416666667,0.875,1,N/A,N/A,N/A,0.0714,0.125,0.26,0.26,1
305324,0.4779,0.320557143,0.45172,0.490628571,0.45398,0.32135,0.4067,0.4536,0.591983333,0.43176,0.762,0.6255,0.641685714,0.695814286,0.5163625,0.4947,0.6502,0.71582,0.538733333,0.527066667,0.749316667,0.629785714,0.70573,0.465114286,0.659744444,0.647616667,0.501116667,0.620055556,0.502383333,0.36118,0.418,0.5762,0.5563125,0.12,0.12,1
598614,0.566666667,0.375,0.67645,0.60834,1,0.377766667,0.6667,0.39845,0.7,0.6875,0.54166,0.430533333,0.75,0.3738,0.48845,0.54545,0.55555,0.255966667,0.4894,0.611133333,0.722233333,0.6125,0.3636,0.777766667,0.75,0.75,1,0.8,0.5139,0.58335,0.58335,0.3389,0.43225,0.18,0.18,1
986872,0.701575,0.6398,0.6401,0.639166667,0.61176,0.533583333,0.52638,0.491133333,0.621725,0.685571429,0.5,0.266075,0.47025,0.47076,0.701766667,0.351866667,0.765625,0.69668,0.375,0.2604,0.407433333,0.722233333,0.5889,0.655,0.316966667,0.329883333,0.3492,0.305825,0.4078875,0.6183625,0.5677,0.570475,0.5449875,0.15,0.15,1
599284,0.345233333,0.55,0.505033333,0.4762,0.6875,0.6111,,0.540733333,0.548816667,,0.545475,0.586466667,0.520388889,0.55715,0.557888889,0.4495,0.519266667,0.453285714,0.62334,0.495242857,0.38856,0.28458,0.57334,0.559533333,0.5942375,0.515314286,0.6077,0.5352,0.75,,0.35415,0.675933333,0.6216,0.13,0.10,0
597020,0.1667,0.5,,0.1429,0.3333,N/A,,0.5625,0.2,0.544433333,0.532818182,0.3524,0.475122222,0.3781625,0.4008875,0.576833333,0.664716667,0.39732,0.60169,0.4678375,0.553372727,0.486185714,0.69432,0.619781818,0.4386,0.608466667,0.51903,0.567675,0.6574,0.53525,0.2835,0.5595,0.45835,0.18,0.14,0
393105,0.625471429,0.555222222,0.659966667,0.709825,0.618742857,0.454616667,0.538122222,0.678083333,0.538266667,0.541625,0.415925,0.6533,0.5682,0.68516,0.479166667,N/A,0.6625,0.33,0.358966667,0.85715,,0.591675,0.333333333,0.73478,,0.727266667,0.4074,0.621425,0.514914286,0.4504,0.758616667,0.42645,0.4989625,0.15,0.13,0
392955,0.72963,0.4786375,0.513714286,0.359585714,0.588533333,0.540988889,0.49732,0.448957143,0.464114286,0.427266667,0.537033333,0.541675,0.6263125,0.542371429,0.60715,0.61905,0.40144,0.487433333,,0.746033333,0.66666,0.62,0.425933333,0.4789,0.64668,0.751283333,0.375,0.581816667,0.611781818,0.65536,0.656211111,0.554555556,0.620381818,0.13,0.10,0
393045,0.445825,0.652775,,0.833325,0.44546,0.58348,0.5909,0.616166667,0.34094,0.450775,0.491325,0.649766667,0.504966667,0.570633333,0.582557143,0.54972,0.5017,0.7615,0.444185714,0.764883333,0.7629875,0.592483333,0.600516667,0.44108,0.668983333,0.576333333,0.384325,0.638783333,0.61905,0.69464,0.44658,0.65,0.5889,0.13,0.12,0
982304,0.62666,0.554033333,0.564583333,0.63334,0.50476,0.4368,0.689983333,0.6102,,0.685125,0.58264,0.5694375,0.32185,0.6072875,0.561816667,0.625657143,0.625628571,0.492116667,0.571283333,0.4877,0.342,0.4149,0.5468,0.514375,0.407416667,0.6413,0.657171429,0.576914286,0.5625,0.67,0.614575,0.69742,0.359766667,0.12,0.10,0
114064,0.649583333,0.5781,0.472616667,0.538722222,0.784566667,0.6617,0.5464,0.727644444,0.690133333,0.480033333,0.2222,0.57145,0.6667,,0.54165,0.521366667,0.75,,0.53845,0.4722,0.25,,,0.19645,,0.1111,0.1667,0.6111,0.6544,0.674342857,0.460083333,0.509925,0.778571429,0.23,0.19,0
248352,0.533333333,0.633333333,0.7156875,0.41742,0.346425,0.5782,0.409725,0.6923,0.496,0.6875,0.48524,0.44715,0.26428,0.4811,0.438766667,0.391816667,0.415575,0.583333333,0.125,0.25305,0.244166667,0.4048,0.384866667,0.6125,0.39285,0.51,0.276633333,0.2801,0.5373,0.6079,0.43848,0.5609,0.600425,0.14,0.14,1
508218,0.777766667,0.456725,0.708333333,0.45835,0.7436,N/A,0.77334,0.6875,0.55555,0.41665,0.278425,0.3499,0.694066667,0.198025,0.514777778,0.39202,0.44964,0.321766667,0.308825,0.49535,0.456666667,0.360033333,0.555066667,0.7117,0.41694,0.4111,0.5098,0.479725,0.55555,,,0.32145,0.3106,0.16,0.16,1
910489,0.2127,0.383583333,0.4236,0.236233333,0.28345,0.56975,0.24285,0.0857,0.335157143,0.6381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.35052,0.3527,0.614575,0.522011111,0.33425,0.16,0.16,1
921188,0.3017,0.2778,0.55368,0.436575,0.583333333,0.218266667,0.38058,0.563833333,0.6127,0.544114286,0.5,0.5,N/A,N/A,0.5,N/A,N/A,,N/A,N/A,0.3333,N/A,N/A,N/A,N/A,,,N/A,0.42408,0.260066667,0.25686,0.32986,0.458885714,0.18,0.13,0
234575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,#DIV/0!,#DIV/0!,#DIV/0!
567114,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,0.00,0.00,1
921413,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,N/A,N/A,1,N/A,N/A,0.3333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41,0.41,1
171546,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,0.5,N/A,N/A,0.29,0.29,1
171553,0.1429,0.1429,N/A,0.3125,,0.2,,N/A,0.25,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.5,N/A,N/A,N/A,N/A,0.5,0.58335,0.3333,0.29,0.16,0
171660,1,N/A,N/A,N/A,1,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,1
838406,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,,N/A,N/A,N/A,N/A,N/A,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.35,0.35,1
283295,N/A,0.6667,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.340675,0.559533333,0.234375,0.4136,0.4192,0.458325,0.25,0.36515,0.149225,0.224733333,0.39355,0.3333,0.154175,0.5196,0.28472,0.215266667,0.31245,0.424,N/A,N/A,N/A,N/A,0.34335,0.13,0.13,1
283790,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25,,0.791666667,0.435725,0.28125,0.2857,0.381483333,0.299716667,0.0769,0.24165,0.4537,0.3333,0.5,0.1042,0.187033333,0.375,0.1548,0.2611,N/A,N/A,N/A,N/A,N/A,0.27,0.17,0
100557,N/A,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.125,N/A,0.1429,0.07,0.07,1
838442,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,#DIV/0!,#DIV/0!,#DIV/0!
114128,0.462966667,0.3147,0.53576,0.4339,0.1999,0.59225,0.190475,0.415,0.4394,0.3545,N/A,N/A,0.3333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.54642,0.5889,0.534128571,0.249025,0.451471429,0.13,0.13,1
130661,0.2019,0.220375,0.19734,0.2713,0.396975,0.07575,0.1328,,0.168533333,0.07175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1111,0.42094,0.30618,0.21925,0.29888,0.14,0.11,0
