173302,910398,910406,910422,910430,946343,346474,520328,451826,732460,732465,520928,520744,575341,473576,422392,220735,220753,472664,473648,473656,520496,303619,173336,213940,619642,602710,273384,273312,652497,910448,729940,391775,917243,392885,117898,452913,452922,222118,452949,910638,910646,238698,173393,515344,431954,453064,199149,198249,908026,887938,190658,328093,887929,241447,651328,910372,838469,838487,198438,578825,450260,489461,875250,625312,446825,403405,232403,173047,597050,706265,305289,384114,942322,706260,910497,921179,921017,921449,921287,921026,921269,921368,921323,921116,921152,921053,921332,921143,921062,921377,921134,921386,921503,921557,567213,921458,921539,921404,921314,921566,921467,921278,921206,921602,921242,472975,840426,637651,909919,259633,401194,768890,909982,205699,171561,452464,745021,172106,871315,693301,779425,871320,215289,762910,764885,874844,173328,838397,172353,598668,305324,598614,986872,599284,597020,393105,392955,393045,982304,114064,248352,508218,910489,921188,234575,567114,921413,171546,171553,171660,838406,283295,283790,100557,838442,114128,130661
0.6984,0.28205,0.424833333,0.58335,0.43334,0.303128571,0.1634875,0.564425,NA,NA,NA,0.54204,0.6682,0.62882381,0.57691,0.699663158,0.0972,NA,0.454966667,0.5485,0.65625,0.2869125,NA,0.626577778,0.27762,0.496525,0.4352,NA,NA,0.35356,0.5196,0.74295,0.30256,0.548425,0.4238,0.390383333,0.2453,0.25,0.566675,0.775385714,0.1111,0.0909,0.376966667,0.677275,0.446558333,0.5199375,0.119666667,0.407014286,0.2426,0.34148,NA,0.330166667,0.369466667,NA,0.0952,0.36785,0.6746,NA,0.342325,NA,NA,0.625,0.692665385,0.598,0.6436,0.57145,NA,0.657966667,0.352166667,0.686455556,0.6,0.5550625,0.512475,0.125,0.697125,0.5,NA,1,NA,NA,NA,1,NA,NA,NA,0.125,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.55134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,NA,0.54804,NA,0.654125,0.0256,0.1607,1,1,0.3254,0.5357,0.5,NA,NA,0.2513,0.261666667,NA,0.4111,NA,0.2381,0.5,0.5812,NA,0.360085714,0.583333333,0.527066667,0.611133333,0.2604,0.495242857,0.4678375,0.85715,0.746033333,0.764883333,0.4877,0.4722,0.25305,0.49535,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224733333,0.24165,NA,NA,NA,NA
0.0556,0.610725,0.4785,0.722233333,0.4287,0.360483333,0.3156,0.63066,NA,NA,NA,0.489623529,0.60725,0.531626316,0.481041667,0.491064286,0.58335,0.25,0.5535625,0.5682,0.375,0.50365,NA,0.446647059,0.375,0.5,0.454333333,NA,NA,0.358316667,0.672625,0.30555,0.4808,0.579766667,0.6032,0.588466667,0.429971429,0.53335,0.75,0.5369,0.454233333,NA,0.519033333,0.4596,0.519945455,0.504071429,NA,0.1288,0.2306,0.36115,NA,0.345,NA,0.0323,0.3582,0.75,0.248925,NA,0.52085,0.3333,0.5,0.25,0.670188889,0.66165,0.5628,0.66665,0.3333,0.669511111,0.39475,0.62727,NA,0.5667125,0.3412,NA,0.76364,0.3333,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.47094,NA,NA,0.3333,NA,NA,NA,0.6,NA,NA,NA,NA,NA,0.578416667,NA,0.5801375,0.0345,0.1429,0.5,NA,0.29535,0.10415,0.19355,NA,NA,0.394066667,0.727266667,NA,0.56665,NA,0.3111,NA,0.5595,NA,0.3753,0.41665,0.749316667,0.722233333,0.407433333,0.38856,0.553372727,NA,0.66666,0.7629875,0.342,0.25,0.244166667,0.456666667,NA,0.3333,NA,NA,NA,NA,NA,NA,NA,0.39355,0.4537,NA,NA,NA,NA
0.09165,0.6282,0.267325,0.375,0.560342857,0.55235,0.3073,0.487908333,NA,NA,NA,0.54718,0.6074,0.6031625,0.5403,0.433858333,0.3333,NA,0.52535,0.3333,0.6,0.418666667,0.0357,0.599344,0.7778,0.83335,0.324033333,1,NA,0.71385,0.55555,0.46,0.4275,0.594675,0.34805,0.51106,0.583066667,NA,0.3263,0.5847,0.3841,0.2,0.3222,0.3875,0.648592857,0.455814286,0.3333,0.436533333,0.1993,0.4769,NA,0.267966667,0.581866667,NA,0.27175,0.468233333,0.349633333,NA,0.1488,NA,0.125,0.6,0.620770833,0.6458375,NA,0.1429,NA,0.63722,0.528857143,0.495825,0.3333,0.47725,0.502636364,0.75,0.5611,0.7,NA,1,NA,NA,NA,NA,NA,0.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3896,NA,NA,NA,NA,0.1667,NA,NA,0.625,NA,NA,NA,NA,0.578214286,NA,0.548928571,0.0545,0.22915,0.6,0.58335,0.419333333,0.1538,0.39862,0.6111,NA,0.3331,0.5238,NA,0.4444,NA,0.3333,1,0.0606,0.5357,0.240325,NA,0.629785714,0.6125,0.722233333,0.28458,0.486185714,0.591675,0.62,0.592483333,0.4149,NA,0.4048,0.360033333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333,0.3333,NA,NA,NA,NA
0.696966667,0.597233333,0.4361,0.3333,0.5179,0.178633333,0.331157143,0.481791667,NA,NA,NA,0.443384615,0.478742857,0.5529,0.70461,0.447858333,0.32145,NA,0.54861,0.6889,NA,0.385577778,0.2685,0.48719,0.3495,0.527766667,0.410225,NA,NA,0.614376923,0.6984,0.32325,0.472916667,0.4546,0.44,0.547928571,0.4403875,NA,0.4566,0.6336,0.08615,0.1135,0.345233333,0.514633333,0.406866667,0.3713,NA,0.696966667,0.1815,0.307369231,NA,0.31665,0.4236,0.1861,0.55265,0.26665,0.77175,0.3333,0.7222,NA,0.5625,0.25,0.575618519,0.547785714,0.4661125,0.3333,NA,0.6147,0.547644444,0.519,0.125,0.579127273,0.599111111,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.353157143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,0.575044444,0.5,0.579555556,0.03405,0.309025,NA,0.3333,0.525625,NA,0.2836,0.56945,NA,0.353375,0.515866667,NA,0.375,NA,0.0833,0.2,0.461966667,0.0909,0.33068,0.320366667,0.70573,0.3636,0.5889,0.57334,0.69432,0.333333333,0.425933333,0.600516667,0.5468,NA,0.384866667,0.555066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154175,0.5,NA,NA,NA,NA
0.5185,0.544883333,0.388225,1,0.46466,0.46474,0.177833333,0.5412,NA,NA,NA,0.559864286,0.618225,0.567495238,0.48558,0.562284615,0.1667,NA,0.3566,0.7174,NA,0.313311111,NA,0.6365625,0.45,0.25,0.2785,NA,NA,0.42132,NA,0.5495,0.27914,0.350157143,NA,0.6559,0.610063636,0.66665,0.66665,0.464,0.0887,NA,0.660725,0.63775,0.41985,0.578225,0.5345,NA,0.6111,0.3405,NA,0.3883,0.5357,NA,0.1739,0.75,0.373,NA,0.25,NA,NA,1,0.66332,0.456216667,0.547642857,0.1429,NA,0.564757895,0.5894,0.71305,NA,0.59655,0.5938,NA,0.291666667,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,0.5315125,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,NA,0.697283333,0.5,0.4959,0.099266667,0.64285,0.57145,0.25,0.54,0.29165,0.5161,0.338366667,0.29165,0.2858,0.3611,NA,0.5769,NA,0.57145,0.58335,0.0385,NA,0.51515,0.2262,0.465114286,0.777766667,0.655,0.559533333,0.619781818,0.73478,0.4789,0.44108,0.514375,0.19645,0.6125,0.7117,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5196,0.1042,NA,NA,NA,NA
NA,0.58628,0.3159,0.638866667,0.266671429,0.641133333,0.1774,0.624569231,NA,NA,NA,0.593429412,0.54775,0.686309524,0.474142857,0.54132,0.127933333,NA,0.549588889,0.6349,NA,0.43902,0.2696,0.543495238,0.2762,0.375,0.379216667,NA,NA,0.595,0.25,0.4222,0.51287,0.4487,0.625,0.5245,0.610311111,NA,0.606533333,0.3543,0.1049,0.53335,0.56725,0.66704,0.569454545,0.44264,0.1548,0.4389,0.165166667,0.35147,NA,0.506933333,0.49634,0.2308,0.3333,1,0.421066667,NA,0.26925,NA,NA,NA,0.627032258,0.58386,0.3991,NA,NA,0.666583333,0.3894875,0.6466,NA,0.579433333,0.4823875,0.1803,0.6037,0.57145,NA,0.125,NA,NA,NA,NA,NA,NA,1,0.3333,NA,NA,1,0.25,NA,NA,NA,NA,NA,0.205725,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0.5625,NA,0.573157143,1,0.555355556,0.0196,0.45835,0.466666667,0.522233333,0.504175,0.5,0.376533333,0.125,0.58335,0.44655,0.729175,NA,0.33335,NA,0.1111,1,0.78225,1,0.500857143,0.630966667,0.659744444,0.75,0.316966667,0.5942375,0.4386,NA,0.64668,0.668983333,0.407416667,NA,0.39285,0.41694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28472,0.187033333,NA,NA,NA,NA
NA,0.60334,0.339966667,0.444433333,0.608185714,0.625157143,0.173466667,0.4111,NA,NA,NA,0.443815385,0.552771429,0.701289474,0.50092,0.583893333,0.1111,NA,0.557925,0.415,0.25,0.504727273,NA,0.56325,0.551266667,0.5303,0.334825,NA,NA,0.60305,0.727266667,0.292425,0.54955,0.5063,0.445825,0.6446,0.588444444,NA,0.45,0.216733333,0.412333333,0.6667,0.5476,0.5481,0.41165,0.287833333,0.571433333,0.198933333,0.4889,0.298225,NA,0.435,0.223,0.1429,0.0938,0.51665,0.311766667,NA,0.4131,NA,NA,NA,0.576377273,0.492666667,0.4946,0.5,NA,0.642947059,0.578461538,0.5659,NA,0.62716,0.54573,0.25,0.7108,0.45,NA,NA,NA,NA,0.66665,NA,NA,NA,0.5,0.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58618,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0833,NA,0.59415,NA,0.656033333,0.087,0.348466667,0.1667,NA,0.5582,0.55265,0.442625,NA,NA,0.46255,0.317533333,NA,0.42425,NA,NA,0.5,0.5875,0.1579,0.523185714,0.416666667,0.647616667,0.75,0.329883333,0.515314286,0.608466667,0.727266667,0.751283333,0.576333333,0.6413,0.1111,0.51,0.4111,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.215266667,0.375,NA,NA,NA,NA
NA,0.49616,0.310925,NA,0.673272727,0.4606875,0.23165,0.591144444,NA,NA,NA,0.568725,0.73636,0.525278947,0.686890909,0.495072727,0.125,NA,0.4302125,0.622233333,NA,0.3526,NA,0.634964286,0.5,0.625,0.79165,NA,NA,0.33456,0.5625,NA,0.572457143,0.4393625,NA,0.53288,0.463914286,NA,0.5889,0.4576,0.216566667,0.75,0.21665,0.491666667,0.60661875,0.4914,0.5513,0.23485,0.2882,NA,NA,0.228433333,0.413466667,0.551175,NA,0.1146,0.1218,NA,0.25595,NA,NA,NA,0.740565385,0.713281818,0.565922222,0.5556,NA,0.712858824,0.686711111,0.718,0.5,0.549857143,0.575609091,NA,0.429933333,0.2,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.6435,NA,NA,NA,NA,0.3333,1,NA,NA,NA,NA,0.5,NA,0.4875,0.125,0.54742,0.0792,0.483333333,0.777766667,0.5,0.3347,NA,0.58952,NA,NA,0.6556,0.6,NA,0.2857,NA,0.5,NA,0.52275,NA,0.292066667,0.875,0.501116667,1,0.3492,0.6077,0.51903,0.4074,0.375,0.384325,0.657171429,0.1667,0.276633333,0.5098,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31245,0.1548,NA,NA,NA,NA
0.41665,0.6451,0.50012,0.492066667,0.508857143,0.4228,0.252242857,0.338188889,NA,NA,NA,0.5592375,0.6341,0.639630435,0.432308333,0.627575,NA,NA,0.514242857,0.409233333,0.474066667,0.371016667,NA,0.577895652,0.648133333,0.58335,0.485025,NA,NA,0.661033333,0.1111,0.622233333,0.574222222,0.5768375,0.3,0.5468,0.55105,NA,0.55,0.41525,0.2,0.29545,0.1218,0.3365,0.609635714,0.4803375,0.304333333,0.58335,0.07845,0.29112,NA,0.405166667,0.3369,NA,0.12145,0.2103,0.121733333,NA,0.6667,NA,NA,0.4167,0.694935714,0.453257143,0.531133333,NA,0.625,0.583621429,0.444954545,NA,0.29165,0.469514286,0.582883333,0.777766667,0.652775,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.3333,1,NA,NA,0.383071429,NA,NA,NA,1,0.3333,NA,NA,NA,NA,0.5,0.5,NA,0.6777,NA,0.51325,0.5098,0.53125,0.20835,NA,0.641666667,0.0625,0.273416667,0.0769,NA,0.61316,0.444833333,NA,NA,NA,1,NA,0.1364,1,0.45636,1,0.620055556,0.8,0.305825,0.5352,0.567675,0.621425,0.581816667,0.638783333,0.576914286,0.6111,0.2801,0.479725,NA,NA,NA,1,NA,1,NA,NA,NA,0.424,0.2611,NA,NA,NA,NA
NA,0.11905,0.422233333,0.3646,0.687590909,0.261766667,0.26516,NA,NA,NA,NA,0.64044,0.561586667,0.6201,0.565838462,0.568436364,0.580126667,NA,0.5,0.5649125,0.73855,0.6818,0.354075,0.06,0.518023077,0.5,NA,0.353533333,NA,NA,0.24546,0.686266667,0.56818,0.432714286,0.567128571,0.3125,0.477171429,0.56434,0.8,0.27085,0.53564,0.16345,NA,0.47555,0.64745,0.342118182,0.45107,0.375,0.394433333,NA,0.17775,0.5044,NA,0.501066667,0.28215,0.625,0.04,0.2,0.3485,NA,0.437833333,NA,NA,0.625,0.574833333,0.685055556,0.536728571,0.41665,NA,0.5814,0.3304,0.54786,0.436533333,0.44454,0.561688889,0.375,0.472725,0.1429,NA,NA,0.25,NA,NA,NA,NA,NA,0.25,0.2857,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.60338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444466667,NA,0.56762,NA,0.788463636,0.0491,0.134066667,0.4111,NA,0.3646,NA,0.3828,0.35135,0.29165,NA,0.2481,0.318325,0.1333,NA,NA,0.833333333,0.136,NA,0.502383333,0.5139,0.4078875,0.75,0.6574,0.514914286,0.611781818,0.61905,0.5625,0.6544,0.5373,0.55555,0.35052,0.42408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54642,0.1111
NA,0.46565,0.5609,0.3439,0.472177778,0.30975,0.29438,NA,NA,NA,NA,0.5196,0.577607143,0.5179,0.657958824,0.540966667,0.689488235,NA,NA,0.511,0.483533333,0.2,0.467044444,NA,0.450721053,0.7143,0.45835,0.404066667,NA,NA,0.466683333,0.527766667,0.573733333,0.296225,0.5017875,0.53845,0.6511,0.59277,NA,0.53334,0.715233333,0.533333333,0.777766667,0.302933333,0.51984,0.515491667,0.464927273,0.367475,0.32145,NA,0.473225,0.5518375,NA,0.47498,0.25828,0.25,0.21615,0.2606,0.18,NA,0.1435,NA,0.4,NA,0.707912,0.476014286,0.495514286,0.56665,0.3333,0.586217647,0.495825,0.506116667,0.3333,0.5857375,0.634378947,NA,0.514575,0.6,NA,NA,NA,NA,0.3333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6852,NA,0.529371429,NA,0.538016667,0.0303,0.41958,0.225,0.55,0.415825,0.14585,0.485733333,0.5625,NA,NA,0.393366667,0.47595,0.125,NA,0.2121,NA,0.3905,NA,0.36118,0.58335,0.6183625,NA,0.53525,0.4504,0.65536,0.69464,0.67,0.674342857,0.6079,NA,0.3527,0.260066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5889,0.42094
0.0714,0.6368,0.41252,0.58094,0.501828571,0.3752125,0.192142857,NA,NA,NA,NA,0.62005625,0.59585,0.692257143,0.514509091,0.616707692,0.587972222,0.1111,0.58335,0.555381818,0.1422,0.675,0.25485,NA,0.424272727,0.675,NA,0.579366667,NA,NA,0.38735,0.1111,0.5689,0.4736375,0.576233333,0.5778,0.565225,0.4847,0.5,0.1732,0.7072,0.5769,0.17855,NA,0.625,0.5591,0.444942857,0.24165,0.5,NA,0.459933333,0.1902,NA,0.35812,0.352075,0.311866667,0.25,0.0741,0.5024,NA,0.3137,NA,NA,NA,0.608630769,0.5213,0.380957143,NA,NA,0.612626667,0.4562,0.5326625,NA,0.499928571,0.627510526,0.520833333,0.650466667,NA,NA,NA,NA,NA,NA,NA,NA,0.3333,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.3766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39585,NA,0.557014286,NA,0.58935,NA,0.241975,0.25,NA,0.55538,0.53335,0.55038,0.1176,NA,NA,0.2817,0.583333333,NA,NA,0.0833,NA,0.606475,NA,0.418,0.58335,0.5677,0.35415,0.2835,0.758616667,0.656211111,0.44658,0.614575,0.460083333,0.43848,NA,0.614575,0.25686,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,0.125,NA,0.534128571,0.30618
0.385533333,0.4551,0.327,0.41665,0.6373,0.36111,0.117966667,NA,NA,NA,NA,0.5928,0.572670588,0.475342857,0.51745,0.583223077,0.473127273,0.30265,0.25895,0.4045875,0.549433333,NA,0.2730875,0.0667,0.319919048,0.53125,NA,0.288533333,NA,NA,0.602385714,0.3139,0.5,0.332066667,0.442842857,0.417533333,0.6193,0.54459,NA,0.3419,0.390175,0.510766667,0.1429,0.25,0.51112,0.418233333,0.469771429,NA,0.539225,NA,0.3391,0.221614286,NA,0.4593,0.3,0.691366667,0.7143,0.0833,0.491075,NA,0.17885,NA,NA,NA,0.583903846,0.591388889,0.5336375,0.455566667,0.625,0.639664286,0.505344444,0.6776,0.66665,0.515642857,0.568645455,0.260725,0.19445,NA,NA,0.3333,0.625,NA,NA,0.5,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.33335,NA,NA,NA,0.40885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.29454,0.125,0.67575,0.01925,0.24632,NA,NA,0.6570125,0.679,0.40025,0.0625,0.4,NA,0.472066667,0.5392,NA,NA,NA,NA,0.70526,0.0714,0.5762,0.3389,0.570475,0.675933333,0.5595,0.42645,0.554555556,0.65,0.69742,0.509925,0.5609,0.32145,0.522011111,0.32986,NA,NA,NA,NA,0.58335,NA,NA,NA,NA,NA,NA,0.249025,0.21925
0.51725,0.406725,0.4573875,0.475,0.5015,0.4676,0.34222,NA,NA,NA,NA,0.425081818,0.500282353,0.4175,0.68555,0.536225,0.591013333,0.24355,0.3333,0.384683333,0.1034,0.625,0.474,0.0395,0.482595833,0.28125,NA,0.363266667,NA,NA,0.37878,0.6,0.2148,0.545257143,0.502442857,0.69445,0.45398,0.470590909,0.785725,0.3857,0.679025,0.35715,0.08515,0.352066667,0.40765,0.48532,0.5261,0.416666667,0.377766667,NA,NA,0.2653,NA,0.41308,0.307575,0.0333,0.1389,0.0323,0.54386,NA,0.3183,NA,0.3125,0.25,0.603819231,0.407842857,0.414283333,NA,NA,0.64411875,0.555577778,0.7009,0.125,0.57283,0.512005,NA,0.377766667,NA,NA,NA,0.53845,NA,NA,NA,NA,0.2,0.5,0.5,NA,NA,NA,NA,0.2,0.3125,0.5,NA,0.5,0.38346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,0.427666667,0.2222,0.590488889,NA,0.176825,0.1667,0.2857,0.20946,0.0606,0.57686,0.52275,NA,NA,0.38916,0.3375,0.0909,NA,0.171833333,NA,0.281566667,0.125,0.5563125,0.43225,0.5449875,0.6216,0.45835,0.4989625,0.620381818,0.5889,0.359766667,0.778571429,0.600425,0.3106,0.33425,0.458885714,NA,NA,NA,NA,0.3333,NA,NA,0.34335,NA,0.1429,NA,0.451471429,0.29888
0.27,0.16,0.11,0.22,0.11,0.11,0.1,0.11,NA,NA,0.5,0.06,0.07,0.08,0.11,0.07,0.22,0.35,0.12,0.12,0.23,0.23,0.17,0.25,0.15,0.14,0.17,0.32,0.46,0.17,0.2,0.22,0.13,0.09,0.15,0.1,0.12,0.22,0.25,0.16,0.21,0.22,0.21,0.16,0.08,0.09,0.22,0.23,0.16,0.12,0.23,0.11,0.17,0.22,0.17,0.28,0.19,0.26,0.2,0.35,0.26,0.28,0.18,0.18,0.1,0.22,0.17,0.16,0.15,0.09,0.21,0.08,0.19,0.19,0.11,0.24,0.23,0.33,NA,0.3,0.16,0,0.23,0.31,0.34,0.34,0.29,0.26,0.09,0.29,0.25,0.27,0.38,0.31,0.18,0.12,0.31,0.19,0.12,0.27,0.32,0,0.26,0.24,0.33,0.3,0.27,0.19,0.25,0.36,0.23,0.16,0.18,0.27,0.32,0.14,0.25,0.13,0.2,0.23,0.22,0.19,NA,0.19,0.27,0.28,0.27,0.24,0.32,0.14,0.26,0.12,0.18,0.15,0.13,0.18,0.15,0.13,0.13,0.12,0.23,0.14,0.16,0.16,0.18,NA,0,0.41,0.29,0.29,0,0.35,0.13,0.27,0.07,NA,0.13,0.14
0.2,0.16,0.11,0.22,0.1,0.11,0.1,0.09,NA,NA,0.5,0.06,0.06,0.08,0.11,0.07,0.22,0.35,0.09,0.12,0.23,0.17,0.17,0.25,0.15,0.14,0.14,0.32,0.46,0.12,0.2,0.18,0.13,0.09,0.12,0.09,0.09,0.15,0.25,0.16,0.21,0.22,0.21,0.14,0.08,0.09,0.19,0.23,0.16,0.08,0.16,0.11,0.17,0.14,0.17,0.28,0.19,0.26,0.18,0.35,0.26,0.28,0.13,0.14,0.09,0.19,0.13,0.12,0.11,0.08,0.14,0.07,0.16,0.19,0.1,0.24,0.23,0.33,NA,0.3,0.16,0,0.15,0.31,0.34,0.34,0.29,0.21,0,0.29,0.14,0.15,0.38,0.31,0.18,0.12,0.12,0.08,0.12,0.27,0.32,0,0.26,0.24,0.33,0.3,0.18,0.19,0.25,0.36,0.23,0.13,0.18,0.27,0.32,0.14,0.25,0.13,0.2,0.14,0.18,0.15,NA,0.14,0.21,0.28,0.27,0.24,0.32,0.14,0.26,0.12,0.18,0.15,0.1,0.14,0.13,0.1,0.12,0.1,0.19,0.14,0.16,0.16,0.13,NA,0,0.41,0.29,0.16,0,0.35,0.13,0.17,0.07,NA,0.13,0.11
0,1,1,1,0,1,1,0,NA,NA,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,NA,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,NA,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,NA,1,1,1,0,1,1,1,0,1,NA,1,0
