Extraction_Date,Extraction_date_number,Retailer,Brand,Product_Name,Unique_Pdt_Identifier_MainPdt,Product_ID,Final_sales_Rank,List_Price,Discount,Discount_pct,Final_Price_after_Discount,avg_Regular_price,min_Regular_price,max_Regular_price,avg_Disc_per,min_Disc_per,max_Disc_per,avg_final_price,min_final_price,max_final_price,avg_shipping_price,min_shipping_price,max_shipping_price,avg_amz_mkt_Regular_price,min_amz_mkt_Regular_price,max_amz_mkt_Regular_price,Avg_amz_mkt_disc_perc,min_amz_mkt_disc_perc,max_amz_mkt_disc_perc,avg_amz_mkt_final_price,min_amz_mkt_final_price,max_amz_mkt_final_price,avg_amz_mkt_shipping_price,min_amz_mkt_shipping_price,max_amz_mkt_shipping_price,avg_Walmart_Regular_price,min_Walmart_Regular_price,max_Walmart_Regular_price,Avg_Walmart_disc_perc,min_Walmart_disc_perc,max_Walmart_disc_perc,Avg_Walmart_final_price,min_Walmart_final_price,max_Walmart_final_price,avg_Walmart_shipping_price,min_Walmart_shipping_price,max_Walmart_shipping_price,Avg_Target_Regular_price,min_Target_Regular_price,max_Target_Regular_price,Avg_Target_disc_perc,min_Target_disc_perc,max_Target_disc_perc,Avg_Target_final_price,min_Target_final_price,max_Target_final_price,avg_Target_shipping_price,min_Target_shipping_price,max_Target_shipping_price,Avg_Babiesrus_Regular_price,min_Babiesrus_Regular_price,max_Babiesrus_Regular_price,Avg_Babiesrus_disc_perc,min_Babiesrus_disc_perc,max_Babiesrus_disc_perc,Avg_Babiesrus_final_price,min_Babiesrus_final_price,max_Babiesrus_final_price,avg_Babiesrus_shipping_price,min_Babiesrus_shipping_price,max_Babiesrus_shipping_price,Reviews_Count,Total_Average_Ratings,Number_of_images,Not_User_Generated_images,User_Generated_images,Avg_helpful_votes,Actual_avg_score,Avg_sentiment_score,Total_sentiment_score,Avg_Positive_sentiment_score,Total_Positive_sentiment_score,Avg_negative_sentiment_score,Total_negative_sentiment_score,Avg_Weighted_score,Total_weighted_score,Special_Offers_Product_Promotion,additional_information,promo_message,price_promo,Total_sub,pdt_desc_length,Product_Description_Main_Copy,Availability,Page_Title,Pdt_Spec_Attribution_NameValues,Product_Dimensions,Shipping_weight,BuyBoxWinner,Seller_Count_New_item,Seller_Count_Used_item,Seller_Count_Refurbished_item,Saving_Dollar,Availability_flag,promo_flag1,Return_flag
8/23/2013,2,Amazon,Stork Craft,Stork Craft Venetian 4-in-1 Fixed Side Convertible Crib,B0051SDWP6,B0051SDX28,33626,229.99,20.02,9,209.97,229.99,229.99,229.99,0.09,0.09,0.09,209.97,209.97,209.97,0,0,0,228.67,228.67,228.67,0,0,0,228.67,228.67,228.67,0,0,0,181.38,181.38,181.38,0,0,0,181.38,181.38,181.38,69.97,69.97,69.97,209.99,209.99,209.99,0,0,0,209.99,209.99,209.99,0,0,0,249.99,249.99,249.99,0,0,0,249.99,249.99,249.99,0,0,0,52,4.5,29,24,5,1.333333333,0.776119403,3.769230769,147,3.794871795,148,-0.025641026,-1,2.925373134,114.0895522,Color: Black Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,37,2578,"Black From the Manufacturer Experience nursery luxury at its very best with the Venetian 4-in-1 fixed side convertible crib by Stork Craft. This is a classic crib with graceful, elegant curves and timeless design. The construction of the Venetian is sturdy, the finish is gorgeous, the design is stunning and the value is impressive. With secure, static side rails, this piece provides the ultimate in stability and function. This crib will grow with your child as it converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (bed rails not included). Set-up this timeless piece effortlessly with its simple, easy to follow assembly directions. Complete your nursery look by adding a Stork Craft changing table, chest, dresser or glider and ottoman. Product Description The crib was manufactured in 2011 or later and complies with the new federal safety standards issued by the CPSC. 4 in 1 Fixed Side Convertible Crib: converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (full size bed rails not included). Solid stationary sides offer security and stability to last a lifetime. Three mattress-support positions to accommodate your babies' growth. Mattress not included. Solid wood and wood product construction. Easy to assemble with permanently attached instructions. Comes with a 1 Year Limited Manufacturers Warranty. Designed with safety in mind as it meets current U.S. and Canada safety standards. JPMA Certified. Assembly required. Dimensions: 59.02 in. L x 29.92 in. W x 40.83in. H ( 59.5 lbs. ). Crib Safety: ivgStores cares about the safety of the products we sell especially for your new little one. We work closely with our manufacturers and only carry those items which meet or exceed federal and state laws. If you are considering buying a new crib or even using a previously owned or heirloom crib, we recommend you visit cribsafety.org to learn more about crib safety. Experience nursery luxury at its very best with the Venetian 4 in 1 Fixed Side Convertible Crib by Stork Craft. This is a classic crib with graceful, elegant curves and timeless design. The construction of the Venetian is sturdy, the finish is gorgeous, the design is stunning and the value is impressive. With secure, static side rails, this piece provides the ultimate in stability and function. This crib will grow with your child as it converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (bed rails not included). Set-up this timeless piece effortlessly with its simple, easy to follow assembly directions.",Yes,"Amazon.com: Stork Craft Venetian 4-in-1 Fixed Side Convertible Crib, Black: Baby",Color: Black Technical Details Item Weight59.5 pounds Product Dimensions59 x 29.9 x 40.8 inches####OriginChina####UPC056927083992 Item model number04587-13B####Material TypeWood####Additional product features-1####Number of items1####Style-1####Compatible products4-In-1 Convertible Crib####,n/a,76 pounds,Amazon.com.,n/a,n/a,n/a,0,1,1,1
8/23/2013,2,Amazon,Stork Craft,Stork Craft Venetian 4-in-1 Fixed Side Convertible Crib,B0051SDWP6,B0051SDX50,10283,229.99,40.74,18,189.25,229.99,229.99,229.99,0.18,0.18,0.18,189.25,189.25,189.25,0,0,0,228.67,228.67,228.67,0,0,0,228.67,228.67,228.67,0,0,0,181.49,181.49,181.49,0,0,0,181.49,181.49,181.49,55.97,55.97,55.97,209.99,209.99,209.99,0,0,0,209.99,209.99,209.99,0,0,0,229.99,229.99,229.99,0,0,0,229.99,229.99,229.99,0,0,0,52,4.5,29,24,5,1.333333333,0.776119403,3.769230769,147,3.794871795,148,-0.025641026,-1,2.925373134,114.0895522,Color: Cognac Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,37,2579,"Cognac From the Manufacturer Experience nursery luxury at its very best with the Venetian 4-in-1 fixed side convertible crib by Stork Craft. This is a classic crib with graceful, elegant curves and timeless design. The construction of the Venetian is sturdy, the finish is gorgeous, the design is stunning and the value is impressive. With secure, static side rails, this piece provides the ultimate in stability and function. This crib will grow with your child as it converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (bed rails not included). Set-up this timeless piece effortlessly with its simple, easy to follow assembly directions. Complete your nursery look by adding a Stork Craft changing table, chest, dresser or glider and ottoman. Product Description The crib was manufactured in 2011 or later and complies with the new federal safety standards issued by the CPSC. 4 in 1 Fixed Side Convertible Crib: converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (full size bed rails not included). Solid stationary sides offer security and stability to last a lifetime. Three mattress-support positions to accommodate your babies' growth. Mattress not included. Solid wood and wood product construction. Easy to assemble with permanently attached instructions. Comes with a 1 Year Limited Manufacturers Warranty. Designed with safety in mind as it meets current U.S. and Canada safety standards. JPMA Certified. Assembly required. Dimensions: 59.02 in. L x 29.92 in. W x 40.83in. H ( 59.5 lbs. ). Crib Safety: ivgStores cares about the safety of the products we sell especially for your new little one. We work closely with our manufacturers and only carry those items which meet or exceed federal and state laws. If you are considering buying a new crib or even using a previously owned or heirloom crib, we recommend you visit cribsafety.org to learn more about crib safety. Experience nursery luxury at its very best with the Venetian 4 in 1 Fixed Side Convertible Crib by Stork Craft. This is a classic crib with graceful, elegant curves and timeless design. The construction of the Venetian is sturdy, the finish is gorgeous, the design is stunning and the value is impressive. With secure, static side rails, this piece provides the ultimate in stability and function. This crib will grow with your child as it converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (bed rails not included). Set-up this timeless piece effortlessly with its simple, easy to follow assembly directions.",Yes,"Amazon.com: Stork Craft Venetian 4-in-1 Fixed Side Convertible Crib, Cognac: Baby",Color: Cognac Technical Details Item Weight59.5 pounds Product Dimensions59 x 29.9 x 40.8 inches####OriginChina####UPC056927084005 Item model number04587-13C####Material TypeWood####Additional product features-1####Number of items1####Style-1####Compatible products4-In-1 Convertible Crib####,n/a,76 pounds,Amazon.com.,n/a,n/a,n/a,0,1,1,1
8/23/2013,2,Amazon,Stork Craft,Stork Craft Venetian 4-in-1 Fixed Side Convertible Crib,B0051SDWP6,B0051SDX7I,50615,229.99,36.9,16,193.09,229.99,229.99,229.99,0.16,0.16,0.16,193.09,193.09,193.09,0,0,0,228.67,228.67,228.67,0,0,0,228.67,228.67,228.67,0,0,0,181.69,181.69,181.69,0,0,0,181.69,181.69,181.69,0,0,0,209.99,209.99,209.99,0,0,0,209.99,209.99,209.99,0,0,0,229.99,229.99,229.99,0,0,0,229.99,229.99,229.99,0,0,0,52,4.5,29,24,5,1.333333333,0.776119403,3.769230769,147,3.794871795,148,-0.025641026,-1,2.925373134,114.0895522,Color: Oak Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,37,2576,"Oak From the Manufacturer Experience nursery luxury at its very best with the Venetian 4-in-1 fixed side convertible crib by Stork Craft. This is a classic crib with graceful, elegant curves and timeless design. The construction of the Venetian is sturdy, the finish is gorgeous, the design is stunning and the value is impressive. With secure, static side rails, this piece provides the ultimate in stability and function. This crib will grow with your child as it converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (bed rails not included). Set-up this timeless piece effortlessly with its simple, easy to follow assembly directions. Complete your nursery look by adding a Stork Craft changing table, chest, dresser or glider and ottoman. Product Description The crib was manufactured in 2011 or later and complies with the new federal safety standards issued by the CPSC. 4 in 1 Fixed Side Convertible Crib: converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (full size bed rails not included). Solid stationary sides offer security and stability to last a lifetime. Three mattress-support positions to accommodate your babies' growth. Mattress not included. Solid wood and wood product construction. Easy to assemble with permanently attached instructions. Comes with a 1 Year Limited Manufacturers Warranty. Designed with safety in mind as it meets current U.S. and Canada safety standards. JPMA Certified. Assembly required. Dimensions: 59.02 in. L x 29.92 in. W x 40.83in. H ( 59.5 lbs. ). Crib Safety: ivgStores cares about the safety of the products we sell especially for your new little one. We work closely with our manufacturers and only carry those items which meet or exceed federal and state laws. If you are considering buying a new crib or even using a previously owned or heirloom crib, we recommend you visit cribsafety.org to learn more about crib safety. Experience nursery luxury at its very best with the Venetian 4 in 1 Fixed Side Convertible Crib by Stork Craft. This is a classic crib with graceful, elegant curves and timeless design. The construction of the Venetian is sturdy, the finish is gorgeous, the design is stunning and the value is impressive. With secure, static side rails, this piece provides the ultimate in stability and function. This crib will grow with your child as it converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (bed rails not included). Set-up this timeless piece effortlessly with its simple, easy to follow assembly directions.",Yes,"Amazon.com: Stork Craft Venetian 4-in-1 Fixed Side Convertible Crib, Oak: Baby",Color: Oak Technical Details Item Weight59.5 pounds Product Dimensions59 x 29.9 x 40.8 inches####OriginChina####UPC056927084012 Item model number04587-13L####Material TypeWood####Additional product features-1####Number of items1####Style-1####Compatible products4-In-1 Convertible Crib####,n/a,76 pounds,Amazon.com.,n/a,n/a,n/a,0,1,1,1
8/23/2013,2,Amazon,Foundations,Foundations Pinnacle Folding Compact Steel Crib with Foam Mattress - White,B0053SA55E,B0053SA55E,92168,349.99,70.09,20,279.9,349.99,349.99,349.99,0.2,0.2,0.2,279.9,279.9,279.9,0,0,0,279,279,279,0,0,0,279,279,279,0,0,0,779.96,779.96,779.96,0,0,0,779.96,779.96,779.96,0,0,0,279.9,279.9,279.9,0,0,0,279.9,279.9,279.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,Color: White Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,7,1788,"White From the Manufacturer This Foundations Pinnacle Compact Size Steel Folding Crib comes with foam mattress and the ultimate in steel folding crib convenience, styling and quality. The Pinnacle compact size Steel Folding Crib offers universal appeal of a traditional steel crib which complements any room décor and never goes out of style. The durability and strength of steel ensures the investment will pay off for years to come. This fixed side crib is constructed from heavy-duty steel using a 360 degree welding process to provide long lasting strength. The nonporous, easy to clean, powder coated finish resists corrosion and scratches. Crib features a reinforced floorboard and oversized locking casters made of non-marking material for easy transport over any surface. A commercial grade, 4"" thick, Professional Series foam mattress is included. It comes with limited one year warranty. Product Description This Foundations Pinnacle Compact Size Steel Folding Crib comes with foam mattress and the ultimate in steel folding crib convenience, styling and quality. The Pinnacle compact size Steel Folding Crib offers universal appeal of a traditional steel crib which complements any room decor and never goes out of style. The durability and strength of steel ensures the investment will pay off for years to come. This fixed side crib is constructed from heavy duty steel using a 360 degree welding process to provide long lasting strength. The nonporous, easy to clean, powder coated finish resists corrosion and scratches. Crib features a reinforced floorboard and oversized locking casters made of non marking material for easy transport over any surface. A commercial grade, 4"" thick, Professional Series foam mattress is included. It comes with limited one year warranty.",Yes,"Amazon.com: Foundations Pinnacle Folding Compact Steel Crib with Foam Mattress, White: Baby",n/a,40 x 28 x 43 inches,68.2 poun,Amazon.com.,n/a,n/a,n/a,0,1,1,1
8/23/2013,2,Amazon,DaVinci,DaVinci Jayden 4-in-1 Convertible Crib with Toddler Rail,B001N44BWU,B0054G1234,14104,279,0,0,279,279,279,279,0,0,0,279,279,279,4.99,4.99,4.99,278.95,278.95,278.95,0,0,0,278.95,278.95,278.95,0,0,0,277.23,277.23,277.23,0,0,0,277.23,277.23,277.23,0,0,0,279,279,279,0,0,0,279,279,279,0,0,0,279.99,279.99,279.99,0,0,0,279.99,279.99,279.99,0,0,0,33,4.6,31,16,15,0,0,0,0,0,0,0,0,0,0,Color: White Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,33,743,"White From the Manufacturer Jazz up your nursery with Jayden. This crib gives you a lifetime of quality with classic curves. In a few simple conversions, it becomes a toddler bed or a daybed. With the conversion kit, it becomes a full-sized bed. Its the joy of a Jayden. Product Description DaVinci Baby's Jayden Crib celebrates generations of style. With its elegantly curved back and simple solid slats, Jayden combines traditional appeal with timeless clean lines. Solidly crafted from sustainable New Zealand pine wood, in a few simple steps Jayden Crib converts to a toddler bed (rail included), daybed, or full-size bed (rails sold separately). Jayden is JPMA certified, and available in three beautiful lead and phthalate safe finishes.",Yes,"Amazon.com: DaVinci Jayden 4-in-1 Convertible Crib with Toddler Rail, White: Baby",Color: White Technical Details Item Weight59.5 pounds Product Dimensions58.2 x 31.1 x 48.4 inches####OriginTaiwan####UPC048517804933 Item model numberM5981W####Minimum weight recommendation5 Pounds####Maximum weight recommendation50 Pounds####Number of items1####,n/a,72 pounds,Amazon.com.,n/a,n/a,n/a,0,1,1,1
8/23/2013,2,Amazon,babyletto,babyletto Grayson Mini Crib with Mattress Pad,B0054G1FPO,B0054G1FGI,36039,249,2.02,1,246.98,249,249,249,0.01,0.01,0.01,246.98,246.98,246.98,0,0,0,246.98,246.98,246.98,0,0,0,246.98,246.98,246.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,299,299,0,0,0,299,299,299,0,0,0,299,299,299,0,0,0,299,299,299,0,0,0,13,3.6,27,27,0,4.1,0.773584906,5.9,59,6.4,64,-0.5,-5,4.564150943,45.64150943,Color: Espresso|Size: 33.583L x 25.354W x 39.134H in. Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,9,1342,"Espresso|Size: 33.583L x 25.354W x 39.134H in. From the Manufacturer Crafted for simplicity and sophistication, the Grayson is a foldable mini crib that is great for small spaces and convenient to store as an extra crib. You can easily pull out the mattress board and once collapsed, the crib easily slides behind a dresser, under the bed or into the closet. Featuring two adjustable mattress levels and equipped with safety hinges, your little one will grow safely. Its effortless portability is ideal for parents who do not want to sacrifice style for functionality. Made of zero-grade MDF, the Grayson is available in espresso, gray, navy, and white. Product Description Meet Grayson, a modern, portable mini crib perfect for smaller spaces. Effortlessly versatile, the Grayson Mini Crib is also a fine choice for relatives to keep on hand for a new baby's visit, or for families that need to set up a safe crib for baby outside of the nursery. You can easily lift out the mattress board, and once folded the crib stows easily under the bed or in the closet. With baby's safety in mind, the Grayson Mini Crib comes equipped with safety hinges and lockable wheels, and is crafted from Carb II Compliant MDF. Finished in a modern palette, whether you prefer a sleek white space saver, or a contemporary navy haven, Grayson will fit right in.",Yes,"Amazon.com: babyletto Grayson Mini Crib with Mattress Pad, Espresso: Baby",Color: Espresso|Size: 33.583L x 25.354W x 39.134H in. Technical Details Item Weight62 pounds Product Dimensions39.2 x 25.5 x 35.6 inches####OriginTaiwan####UPC048517802731 Item model numberM6998Q####Minimum weight recommendation5 Pounds####Maximum weight recommendation50 Pounds####Material TypeWood####Additional product features-1Not Available####Number of items1####StyleSlat####,n/a,70 pounds,Amazon.com.,n/a,n/a,n/a,0,1,1,1
8/23/2013,2,Amazon,babyletto,babyletto Grayson Mini Crib with Mattress Pad,B0054G1FPO,B0054G1FPO,24184,249,0,0,249,249,249,249,0,0,0,249,249,249,4.99,4.99,4.99,249,249,249,0,0,0,249,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,299,299,0,0,0,299,299,299,0,0,0,299,299,299,0,0,0,299,299,299,0,0,0,13,3.6,27,27,0,4.1,0.773584906,5.9,59,6.4,64,-0.5,-5,4.564150943,45.64150943,Color: White|Size: 33.583L x 25.354W x 39.134H in. Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,9,1339,"White|Size: 33.583L x 25.354W x 39.134H in. From the Manufacturer Crafted for simplicity and sophistication, the Grayson is a foldable mini crib that is great for small spaces and convenient to store as an extra crib. You can easily pull out the mattress board and once collapsed, the crib easily slides behind a dresser, under the bed or into the closet. Featuring two adjustable mattress levels and equipped with safety hinges, your little one will grow safely. Its effortless portability is ideal for parents who do not want to sacrifice style for functionality. Made of zero-grade MDF, the Grayson is available in espresso, gray, navy, and white. Product Description Meet Grayson, a modern, portable mini crib perfect for smaller spaces. Effortlessly versatile, the Grayson Mini Crib is also a fine choice for relatives to keep on hand for a new baby's visit, or for families that need to set up a safe crib for baby outside of the nursery. You can easily lift out the mattress board, and once folded the crib stows easily under the bed or in the closet. With baby's safety in mind, the Grayson Mini Crib comes equipped with safety hinges and lockable wheels, and is crafted from Carb II Compliant MDF. Finished in a modern palette, whether you prefer a sleek white space saver, or a contemporary navy haven, Grayson will fit right in.",Yes,"Amazon.com: babyletto Grayson Mini Crib with Mattress Pad, White: Baby",Color: White|Size: 33.583L x 25.354W x 39.134H in. Technical Details Item Weight62 pounds Product Dimensions39.2 x 25.5 x 35.6 inches####OriginTaiwan####UPC048517802748 Item model numberM6998W####Minimum weight recommendation5 Pounds####Maximum weight recommendation50 Pounds####Material TypeWood####Additional product features-1Not Available####Number of items1####StyleSlat####,n/a,70 pounds,Amazon.com.,n/a,n/a,n/a,0,1,1,1
8/23/2013,2,Amazon,Stork Craft,Stork Craft Valentia Fixed Side Convertible Crib,B0055DTNMI,B0055DTNMI,5134,249.99,51.84,21,198.15,249.99,249.99,249.99,0.21,0.21,0.21,198.15,198.15,198.15,0,0,0,245.32,245.32,245.32,0,0,0,245.32,245.32,245.32,0,0,0,198.11,198.11,198.11,0,0,0,198.11,198.11,198.11,58.97,58.97,58.97,212.99,212.99,212.99,0,0,0,212.99,212.99,212.99,0,0,0,249.99,249.99,249.99,0,0,0,249.99,249.99,249.99,0,0,0,61,4.4,47,29,18,0,0,0,0,0,0,0,0,0,0,Color: Espresso Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,33,2741,"Espresso From the Manufacturer The Valentia Fixed Side convertiable crib surrounds your little darling in comfort and style with this beautiful, sleigh designed crib. Curved edges, flowing lines and a gorgeous white finish create a crib that even royalty would adore. With secure, static side rails and an adjustable one piece mattress support base, this piece provides crucial stability and function. This crib is not only delightful, but it is a smart investment; converting from a standard crib to a toddler and daybed, but ultimately into a full-size bed complete with headboard and footboard (full size bed rails not included). Set-up this royal piece with ease by following the simple, easy to follow assembly instructions provided by Stork Craft. Complete your nursery look by adding a Stork Craft changing table, chest, dresser or glider and ottoman. Product Description The crib was manufactured in 2011 or later and complies with the new federal safety standards issued by the CPSC. 4 in 1 Fixed Side Convertible Crib: converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (full size bed rails not included). Solid stationary sides offer security and stability to last a lifetime. Three mattress-support positions to accommodate your babies' growth. Mattress not included. Solid wood and wood product construction. Easy to assemble with permanently attached instructions. Comes with a 1 Year Limited Manufacturers Warranty. Designed with safety in mind as it meets current U.S. and Canada safety standards. JPMA Certified. Assembly required. Dimensions: 60.8 in. L x 29.5 in. W x 50.5in. H ( 80 lbs. ). Crib Safety: ivgStores cares about the safety of the products we sell especially for your new little one. We work closely with our manufacturers and only carry those items which meet or exceed federal and state laws. If you are considering buying a new crib or even using a previously owned or heirloom crib, we recommend you visit cribsafety.org to learn more about crib safety. The Valentia Fixed Side Convertible Crib surrounds your little darling in comfort and style with this beautiful, sleigh designed crib. Curved edges, flowing lines and a gorgeous white finish create a crib that even royalty would adore. With secure, static side rails and an adjustable one piece mattress support base, this piece provides crucial stability and function. This crib is not only delightful, but it is a smart investment; converting from a standard crib to a toddler and daybed, but ultimately into a full-size bed complete with headboard and footboard (full size bed rails not included). Set-up this royal piece with ease by following the simple, easy to follow assembly instructions provided by Stork Craft.",Yes,"Amazon.com: Stork Craft Valentia Fixed Side Convertible Crib, Espresso: Baby",n/a,60.8 x 29.5 x 50.5 inches,87 pounds,Amazon.com.,n/a,n/a,n/a,0,1,1,1
8/23/2013,2,Amazon,Stork Craft,Stork Craft Valentia Fixed Side Convertible Crib,B0055DTNMI,B0055DV2S6,14127,249.99,54.5,22,195.49,249.99,249.99,249.99,0.22,0.22,0.22,195.49,195.49,195.49,0,0,0,245.32,245.32,245.32,0,0,0,245.32,245.32,245.32,0,0,0,195.46,195.46,195.46,0,0,0,195.46,195.46,195.46,58.97,58.97,58.97,195.99,195.99,195.99,0,0,0,195.99,195.99,195.99,0,0,0,249.99,249.99,249.99,0,0,0,249.99,249.99,249.99,0,0,0,61,4.4,47,29,18,0,0,0,0,0,0,0,0,0,0,Color: Cherry Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,33,2739,"Cherry From the Manufacturer The Valentia Fixed Side convertiable crib surrounds your little darling in comfort and style with this beautiful, sleigh designed crib. Curved edges, flowing lines and a gorgeous white finish create a crib that even royalty would adore. With secure, static side rails and an adjustable one piece mattress support base, this piece provides crucial stability and function. This crib is not only delightful, but it is a smart investment; converting from a standard crib to a toddler and daybed, but ultimately into a full-size bed complete with headboard and footboard (full size bed rails not included). Set-up this royal piece with ease by following the simple, easy to follow assembly instructions provided by Stork Craft. Complete your nursery look by adding a Stork Craft changing table, chest, dresser or glider and ottoman. Product Description The crib was manufactured in 2011 or later and complies with the new federal safety standards issued by the CPSC. 4 in 1 Fixed Side Convertible Crib: converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (full size bed rails not included). Solid stationary sides offer security and stability to last a lifetime. Three mattress-support positions to accommodate your babies' growth. Mattress not included. Solid wood and wood product construction. Easy to assemble with permanently attached instructions. Comes with a 1 Year Limited Manufacturers Warranty. Designed with safety in mind as it meets current U.S. and Canada safety standards. JPMA Certified. Assembly required. Dimensions: 60.8 in. L x 29.5 in. W x 50.5in. H ( 80 lbs. ). Crib Safety: ivgStores cares about the safety of the products we sell especially for your new little one. We work closely with our manufacturers and only carry those items which meet or exceed federal and state laws. If you are considering buying a new crib or even using a previously owned or heirloom crib, we recommend you visit cribsafety.org to learn more about crib safety. The Valentia Fixed Side Convertible Crib surrounds your little darling in comfort and style with this beautiful, sleigh designed crib. Curved edges, flowing lines and a gorgeous white finish create a crib that even royalty would adore. With secure, static side rails and an adjustable one piece mattress support base, this piece provides crucial stability and function. This crib is not only delightful, but it is a smart investment; converting from a standard crib to a toddler and daybed, but ultimately into a full-size bed complete with headboard and footboard (full size bed rails not included). Set-up this royal piece with ease by following the simple, easy to follow assembly instructions provided by Stork Craft.",Yes,"Amazon.com: Stork Craft Valentia Fixed Side Convertible Crib, Cherry: Baby",n/a,60.8 x 29.5 x 50.5 inches,87 pounds,Amazon.com.,n/a,n/a,n/a,0,1,1,1
8/23/2013,2,Amazon,Stork Craft,Stork Craft Valentia Fixed Side Convertible Crib,B0055DTNMI,B0055DV64G,25202,249.99,51.66,21,198.33,249.99,249.99,249.99,0.21,0.21,0.21,198.33,198.33,198.33,0,0,0,245.32,245.32,245.32,0,0,0,245.32,245.32,245.32,0,0,0,191.35,191.35,191.35,0,0,0,191.35,191.35,191.35,58.97,58.97,58.97,219.99,219.99,219.99,0,0,0,219.99,219.99,219.99,0,0,0,249.99,249.99,249.99,0,0,0,249.99,249.99,249.99,0,0,0,61,4.4,47,29,18,0,0,0,0,0,0,0,0,0,0,Color: Cognac Eligible for Free 90-Day Returns on Baby items fulfilled by Amazon.com in the Amazon Baby Store. Here's how (restrictions apply),Free Super Saving Shipping & Free Returns,n/a,n/a,33,2739,"Cognac From the Manufacturer The Valentia Fixed Side convertiable crib surrounds your little darling in comfort and style with this beautiful, sleigh designed crib. Curved edges, flowing lines and a gorgeous white finish create a crib that even royalty would adore. With secure, static side rails and an adjustable one piece mattress support base, this piece provides crucial stability and function. This crib is not only delightful, but it is a smart investment; converting from a standard crib to a toddler and daybed, but ultimately into a full-size bed complete with headboard and footboard (full size bed rails not included). Set-up this royal piece with ease by following the simple, easy to follow assembly instructions provided by Stork Craft. Complete your nursery look by adding a Stork Craft changing table, chest, dresser or glider and ottoman. Product Description The crib was manufactured in 2011 or later and complies with the new federal safety standards issued by the CPSC. 4 in 1 Fixed Side Convertible Crib: converts from a full size crib to a toddler bed, to a daybed, to a full-size bed (full size bed rails not included). Solid stationary sides offer security and stability to last a lifetime. Three mattress-support positions to accommodate your babies' growth. Mattress not included. Solid wood and wood product construction. Easy to assemble with permanently attached instructions. Comes with a 1 Year Limited Manufacturers Warranty. Designed with safety in mind as it meets current U.S. and Canada safety standards. JPMA Certified. Assembly required. Dimensions: 60.8 in. L x 29.5 in. W x 50.5in. H ( 80 lbs. ). Crib Safety: ivgStores cares about the safety of the products we sell especially for your new little one. We work closely with our manufacturers and only carry those items which meet or exceed federal and state laws. If you are considering buying a new crib or even using a previously owned or heirloom crib, we recommend you visit cribsafety.org to learn more about crib safety. The Valentia Fixed Side Convertible Crib surrounds your little darling in comfort and style with this beautiful, sleigh designed crib. Curved edges, flowing lines and a gorgeous white finish create a crib that even royalty would adore. With secure, static side rails and an adjustable one piece mattress support base, this piece provides crucial stability and function. This crib is not only delightful, but it is a smart investment; converting from a standard crib to a toddler and daybed, but ultimately into a full-size bed complete with headboard and footboard (full size bed rails not included). Set-up this royal piece with ease by following the simple, easy to follow assembly instructions provided by Stork Craft.",Yes,"Amazon.com: Stork Craft Valentia Fixed Side Convertible Crib, Cognac: Baby",n/a,60.8 x 29.5 x 50.5 inches,87 pounds,Amazon.com.,n/a,n/a,n/a,0,1,1,1
